"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00128437","2018-08-07","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  206",",,7","  211",",,7,2400"
"USC00128437","2018-08-08","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  178",",,7","  183",",,7,2400"
"USC00128437","2018-08-09","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   66",",,7,2400","    0",",,7,2400","    0",",,7,2400","  311",",,7","  167",",,7","  211",",,7,2400"
"USC00128437","2018-08-10","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  194",",,7","  211",",,7,2400"
"USC00128437","2018-08-11","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  178",",,7","  200",",,7,2400"
"USC00128437","2018-08-12","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  178",",,7","  211",",,7,2400"
"USC00128437","2018-08-13","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  283",",,7","  178",",,7","  189",",,7,2400"
"USC00128437","2018-08-14","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  178",",,7","  217",",,7,2400"
"USC00128437","2018-08-15","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  194",",,7","  206",",,7,2400"
"USC00128437","2018-08-16","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  272",",,7","  206",",,7","  211",",,7,2400"
"USC00128437","2018-08-17","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   36",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  200",",,7","  206",",,7,2400"
"USC00128437","2018-08-18","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  183",",,7","  200",",,7,2400"
"USC00128437","2018-08-19","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  172",",,7","  228",",,7,2400"
"USC00128437","2018-08-20","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   30",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  183",",,7","  211",",,7,2400"
"USC00128437","2018-08-21","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  150",",,7,2400","    0",",,7,2400","    0",",,7,2400","  250",",,7","  183",",,7","  194",",,7,2400"
"USC00128437","2018-08-22","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   15",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  133",",,7","  156",",,7,2400"
"USC00128437","2018-08-23","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  128",",,7","  189",",,7,2400"
"USC00128437","2018-08-24","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  161",",,7","  194",",,7,2400"
"USC00128437","2018-08-25","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  170",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  194",",,7","  222",",,7,2400"
"USC00128437","2018-08-26","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  217",",,7","  267",",,7,2400"
"USC00128437","2018-08-27","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  244",",,7","  267",",,7,2400"
"USC00128437","2018-08-28","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   41",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  200",",,7","  261",",,7,2400"
"USC00128437","2018-08-29","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  156",",,7","  156",",,7,2400"
"USC00128437","2018-08-30","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  239",",,7","  111",",,7","  150",",,7,2400"
"USC00128437","2018-08-31","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  139",",,7","  244",",,7,2400"
"USC00128437","2018-09-01","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  300",",,7","  217",",,7","  256",",,7,2400"
"USC00128437","2018-09-02","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  328",",,7","  233",",,7","  267",",,7,2400"
"USC00128437","2018-09-03","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  188",",,7,2400","    0",",,7,2400","    0",",,7,2400","  317",",,7","  211",",,7","  211",",,7,2400"
"USC00128437","2018-09-04","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  206",",,7","  261",",,7,2400"
"USC00128437","2018-09-05","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   89",",,7,2400","    0",",,7,2400","    0",",,7,2400","  333",",,7","  222",",,7","  222",",,7,2400"
"USC00128437","2018-09-06","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   86",",,7,2400","    0",",,7,2400","    0",",,7,2400","  222",",,7","  194",",,7","  194",",,7,2400"
"USC00128437","2018-09-07","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  156",",,7","  161",",,7,2400"
"USC00128437","2018-09-08","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  189",",,7","  150",",,7","  156",",,7,2400"
"USC00128437","2018-09-09","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  122",",,7","  133",",,7,2400"
"USC00128437","2018-09-10","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  206",",,7","  117",",,7","  133",",,7,2400"
"USC00128437","2018-09-11","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  106",",,7","  178",",,7,2400"
"USC00128437","2018-09-12","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  117",",,7","  150",",,7,2400"
"USC00128437","2018-09-13","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  128",",,7","  161",",,7,2400"
"USC00128437","2018-09-14","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  278",",,7","  133",",,7","  183",",,7,2400"
"USC00128437","2018-09-15","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  289",",,7","  150",",,7","  200",",,7,2400"
"USC00128437","2018-09-16","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  178",",,7","  211",",,7,2400"
"USC00128437","2018-09-17","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  172",",,7","  200",",,7,2400"
"USC00128437","2018-09-18","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  322",",,7","  178",",,7","  189",",,7,2400"
"USC00128437","2018-09-19","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  156",",,7","  222",",,7,2400"
"USC00128437","2018-09-20","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  439",",,7,2400","    0",",,7,2400","    0",",,7,2400","  339",",,7","  194",",,7","  250",",,7,2400"
"USC00128437","2018-09-21","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   43",",,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","  156",",,7","  156",",,7,2400"
"USC00128437","2018-09-22","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   94",",,7","  106",",,7,2400"
"USC00128437","2018-09-23","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","   78",",,7","  156",",,7,2400"
"USC00128437","2018-09-24","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  211",",,7","  117",",,7","  194",",,7,2400"
"USC00128437","2018-09-25","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  241",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  172",",,7","  178",",,7,2400"
"USC00128437","2018-09-26","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   94",",,7","   94",",,7,2400"
"USC00128437","2018-09-27","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   78",",,7","  133",",,7,2400"
"USC00128437","2018-09-28","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  194",",,7","   83",",,7","   83",",,7,2400"
"USC00128437","2018-09-29","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   50",",,7","  106",",,7,2400"
"USC00128437","2018-09-30","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  256",",,7","  100",",,7","  144",",,7,2400"
"USC00128437","2018-10-01","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  267",",,7","  117",",,7","  233",",,7,2400"
"USC00128437","2018-10-02","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   46",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  128",",,7","  128",",,7,2400"
"USC00128437","2018-10-03","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  128",",,7","  261",",,7,2400"
"USC00128437","2018-10-04","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  261",",,7","   83",",,7","  100",",,7,2400"
"USC00128437","2018-10-05","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   97",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","   94",",,7","  183",",,7,2400"
"USC00128437","2018-10-06","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  251",",,7,2400","    0",",,7,2400","    0",",,7,2400","  233",",,7","  133",",,7","  133",",,7,2400"
"USC00128437","2018-10-07","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  183",",,7","  133",",,7","  156",",,7,2400"
"USC00128437","2018-10-08","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  306",",,7","  156",",,7","  222",",,7,2400"
"USC00128437","2018-10-09","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  294",",,7","  183",",,7","  228",",,7,2400"
"USC00128437","2018-10-10","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  295",",,7,2400","    0",",,7,2400","    0",",,7,2400","  228",",,7","  167",",,7","  167",",,7,2400"
"USC00128437","2018-10-11","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   72",",,7","   78",",,7,2400"
"USC00128437","2018-10-12","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   18",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   22",",,7","   28",",,7,2400"
"USC00128437","2018-10-13","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  122",",,7","   11",",,7","   61",",,7,2400"
"USC00128437","2018-10-14","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  167",",,7","   17",",,7","  111",",,7,2400"
"USC00128437","2018-10-15","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   17",",,7","   17",",,7,2400"
"USC00128437","2018-10-16","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  133",",,7","    0",",,7","   83",",,7,2400"
"USC00128437","2018-10-17","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   17",",,7","   33",",,7,2400"
"USC00128437","2018-10-18","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  144",",,7","  -11",",,7","   67",",,7,2400"
"USC00128437","2018-10-19","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   50",",,7","  100",",,7,2400"
"USC00128437","2018-10-20","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   66",",,7,2400","    0","T,,7,2400","    0",",,7,2400","  122",",,7","   11",",,7","   33",",,7,2400"
"USC00128437","2018-10-21","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   94",",,7","   17",",,7","   33",",,7,2400"
"USC00128437","2018-10-22","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   17",",,7","   67",",,7,2400"
"USC00128437","2018-10-23","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   11",",,7","   11",",,7,2400"
"USC00128437","2018-10-24","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -22",",,7","    6",",,7,2400"
"USC00128437","2018-10-25","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","  -22",",,7","   61",",,7,2400"
"USC00128437","2018-10-26","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   50",",,7","   72",",,7,2400"
"USC00128437","2018-10-27","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   33",",,7","   33",",,7,2400"
"USC00128437","2018-10-28","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   99",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   33",",,7","   72",",,7,2400"
"USC00128437","2018-10-29","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   33",",,7","   44",",,7,2400"
"USC00128437","2018-10-30","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   44",",,7","  178",",,7,2400"
"USC00128437","2018-10-31","41.7005","-86.2487","216.4","SOUTH BEND, IN US","  173",",,7,2400","    0",",,7,2400","    0",",,7,2400","  178",",,7","   67",",,7","   72",",,7,2400"
"USC00128437","2018-11-01","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   94",",,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","   44",",,7","   44",",,7,2400"
"USC00128437","2018-11-02","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   11",",,7","   33",",,7,2400"
"USC00128437","2018-11-03","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","    0",",,7","   67",",,7,2400"
"USC00128437","2018-11-04","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   33",",,7,2400","    0",",,7,2400","    0",",,7,2400","  111",",,7","   56",",,7","   89",",,7,2400"
"USC00128437","2018-11-05","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    8",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","   67",",,7","   89",",,7,2400"
"USC00128437","2018-11-06","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   48",",,7,2400","    0",",,7,2400","    0",",,7,2400","  117",",,7","   56",",,7","   56",",,7,2400"
"USC00128437","2018-11-07","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","   11",",,7","   22",",,7,2400"
"USC00128437","2018-11-08","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","    6",",,7","   17",",,7,2400"
"USC00128437","2018-11-09","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   33",",,7,2400","   15",",,7,2400","    0","T,,7,2400","   22",",,7","  -44",",,7","  -44",",,7,2400"
"USC00128437","2018-11-10","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    5",",,7,2400","   10",",,7,2400","    0","T,,7,2400","  -22",",,7","  -78",",,7","  -39",",,7,2400"
"USC00128437","2018-11-11","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   50",",,7","  -39",",,7","    0",",,7,2400"
"USC00128437","2018-11-12","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   18",",,7,2400","   13",",,7,2400","    0","T,,7,2400","   39",",,7","  -11",",,7","  -11",",,7,2400"
"USC00128437","2018-11-13","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0","T,,7,2400","    3",",,7,2400","    0","T,,7,2400","  -11",",,7","  -50",",,7","  -44",",,7,2400"
"USC00128437","2018-11-14","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   17",",,7","  -78",",,7","  -17",",,7,2400"
"USC00128437","2018-11-15","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   58",",,7,2400","   48",",,7,2400","   51",",,7,2400","    6",",,7","  -28",",,7","  -17",",,7,2400"
"USC00128437","2018-11-16","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0","T,,7,2400","   28",",,7","  -44",",,7","   17",",,7,2400"
"USC00128437","2018-11-17","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    5",",,7,2400","    0","T,,7,2400","    0",",,7,2400","   28",",,7","    0",",,7","    6",",,7,2400"
"USC00128437","2018-11-18","41.7005","-86.2487","216.4","SOUTH BEND, IN US","   38",",,7,2400","   33",",,7,2400","    0",",,7,2400","   39",",,7","  -22",",,7","  -22",",,7,2400"
"USC00128437","2018-11-19","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    5",",,7,2400","    5",",,7,2400","    0","T,,7,2400","   11",",,7","  -50",",,7","  -11",",,7,2400"
"USC00128437","2018-11-20","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    3",",,7,2400","    5",",,7,2400","    0",",,7,2400","   17",",,7","  -22",",,7","  -11",",,7,2400"
"USC00128437","2018-11-21","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   22",",,7","  -17",",,7","  -17",",,7,2400"
"USC00128437","2018-11-22","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","    0",",,7","  -28",",,7","  -22",",,7,2400"
"USC00128437","2018-11-23","41.7005","-86.2487","216.4","SOUTH BEND, IN US","    3",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -22",",,7","   67",",,7,2400"
