"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00094029","2018-07-19","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   76",",,a","  129",",,a","   73",",,a",,,,,,,,
"ASN00094029","2018-07-20","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  121",",,a","   61",",,a",,,,,,,,
"ASN00094029","2018-07-21","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   14",",,a","  125",",,a","   42",",,a",,,,,,,,
"ASN00094029","2018-07-22","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  133",",,a","   33",",,a",,,,,,,,
"ASN00094029","2018-07-23","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  124",",,a","   53",",,a",,,,,,,,
"ASN00094029","2018-07-24","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  139",",,a","   74",",,a",,,,,,,,
"ASN00094029","2018-07-25","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    8",",,a","  133",",,a","   66",",,a",,,,,,,,
"ASN00094029","2018-07-26","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  129",",,a","   72",",,a",,,,,,,,
"ASN00094029","2018-07-27","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    6",",,a","  139",",,a","   87",",,a",,,,,,,,
"ASN00094029","2018-07-28","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    4",",,a","  144",",,a","   57",",,a",,,,,,,,
"ASN00094029","2018-07-29","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   32",",,a","  109",",,a","   48",",,a",,,,,,,,
"ASN00094029","2018-07-30","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   36",",,a","  127",",,a","   59",",,a",,,,,,,,
"ASN00094029","2018-07-31","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  138",",,a","   78",",,a",,,,,,,,
"ASN00094029","2018-08-01","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    4",",,a","  140",",,a","   65",",,a",,,,,,,,
"ASN00094029","2018-08-02","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  119",",,a","   27",",,a",,,,,,,,
"ASN00094029","2018-08-03","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  168",",,a","   46",",,a",,,,,,,,
"ASN00094029","2018-08-04","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  160",",,a","   54",",,a",,,,,,,,
"ASN00094029","2018-08-05","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  172",",,a","   76",",,a",,,,,,,,
"ASN00094029","2018-08-06","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  139",",,a","   74",",,a",,,,,,,,
"ASN00094029","2018-08-07","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  138",",,a","   60",",,a",,,,,,,,
"ASN00094029","2018-08-08","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   28",",,a","  151",",,a","   77",",,a",,,,,,,,
"ASN00094029","2018-08-09","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    4",",,a","  172",",,a","   84",",,a",,,,,,,,
"ASN00094029","2018-08-10","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  178",",,a","  101",",,a",,,,,,,,
"ASN00094029","2018-08-11","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   12",",,a","  111",",,a","   60",",,a",,,,,,,,
"ASN00094029","2018-08-12","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  129",",,a","   46",",,a",,,,,,,,
"ASN00094029","2018-08-13","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   46",",,a","  157",",,a","   63",",,a",,,,,,,,
"ASN00094029","2018-08-14","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  178",",,a","  102",",,a",,,,,,,,
"ASN00094029","2018-08-15","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   96",",,a","  110",",,a","   76",",,a",,,,,,,,
"ASN00094029","2018-08-16","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","  162",",,a","  129",",,a","   61",",,a",,,,,,,,
"ASN00094029","2018-08-17","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  162",",,a","   68",",,a",,,,,,,,
"ASN00094029","2018-08-18","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   16",",,a","  132",",,a","   70",",,a",,,,,,,,
"ASN00094029","2018-08-19","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   42",",,a","   90",",,a","   52",",,a",,,,,,,,
"ASN00094029","2018-08-20","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   12",",,a","   96",",,a","    6",",,a",,,,,,,,
"ASN00094029","2018-08-21","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    6",",,a","  107",",,a","   43",",,a",,,,,,,,
"ASN00094029","2018-08-22","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   18",",,a","  136",",,a","   45",",,a",,,,,,,,
"ASN00094029","2018-08-23","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  142",",,a","   37",",,a",,,,,,,,
"ASN00094029","2018-08-24","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  169",",,a","   39",",,a",,,,,,,,
"ASN00094029","2018-08-25","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  175",",,a","   52",",,a",,,,,,,,
"ASN00094029","2018-08-26","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  164",",,a","   56",",,a",,,,,,,,
"ASN00094029","2018-08-27","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    6",",,a","   95",",,a","   31",",,a",,,,,,,,
"ASN00094029","2018-08-28","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   48",",,a","   92",",,a","   30",",,a",,,,,,,,
"ASN00094029","2018-08-29","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   16",",,a","  107",",,a","   38",",,a",,,,,,,,
"ASN00094029","2018-08-30","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  147",",,a","   10",",,a",,,,,,,,
"ASN00094029","2018-08-31","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   12",",,a","  131",",,a","   44",",,a",,,,,,,,
"ASN00094029","2018-09-01","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  118",",,a","   79",",,a",,,,,,,,
"ASN00094029","2018-09-02","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  129",",,a","   53",",,a",,,,,,,,
"ASN00094029","2018-09-03","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  139",",,a","   23",",,a",,,,,,,,
"ASN00094029","2018-09-04","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  148",",,a","   44",",,a",,,,,,,,
"ASN00094029","2018-09-05","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  155",",,a","   47",",,a",,,,,,,,
"ASN00094029","2018-09-06","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  170",",,a","   67",",,a",,,,,,,,
"ASN00094029","2018-09-07","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   34",",,a","  145",",,a","   70",",,a",,,,,,,,
"ASN00094029","2018-09-08","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  172",",,a","   48",",,a",,,,,,,,
"ASN00094029","2018-09-09","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  180",",,a","   78",",,a",,,,,,,,
"ASN00094029","2018-09-10","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  212",",,a","   99",",,a",,,,,,,,
"ASN00094029","2018-09-11","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  205",",,a","   98",",,a",,,,,,,,
"ASN00094029","2018-09-12","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  145",",,a","  106",",,a",,,,,,,,
"ASN00094029","2018-09-13","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   36",",,a",,,"   89",",,a",,,,,,,,
"ASN00094029","2018-09-14","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS",,,"  222",",,a","  126",",,a",,,,,,,,
"ASN00094029","2018-09-15","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    4",",,a","  142",",,a","   98",",,a",,,,,,,,
"ASN00094029","2018-09-16","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   64",",,a","  148",",,a","   39",",,a",,,,,,,,
"ASN00094029","2018-09-17","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  165",",,a","   68",",,a",,,,,,,,
"ASN00094029","2018-09-18","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  208",",,a","  113",",,a",,,,,,,,
"ASN00094029","2018-09-19","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    8",",,a","  147",",,a","   46",",,a",,,,,,,,
"ASN00094029","2018-09-20","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    8",",,a","  162",",,a","   39",",,a",,,,,,,,
"ASN00094029","2018-09-21","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  210",",,a","   97",",,a",,,,,,,,
"ASN00094029","2018-09-22","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  185",",,a","   96",",,a",,,,,,,,
"ASN00094029","2018-09-23","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  115",",,a","   68",",,a",,,,,,,,
"ASN00094029","2018-09-24","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    6",",,a","  131",",,a","   53",",,a",,,,,,,,
"ASN00094029","2018-09-25","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  125",",,a","   35",",,a",,,,,,,,
"ASN00094029","2018-09-26","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  136",",,a","   27",",,a",,,,,,,,
"ASN00094029","2018-09-27","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  217",",,a","   54",",,a",,,,,,,,
"ASN00094029","2018-09-28","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  142",",,a","   95",",,a",,,,,,,,
"ASN00094029","2018-09-29","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  153",",,a","   32",",,a",,,,,,,,
"ASN00094029","2018-09-30","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  193",",,a","   87",",,a",,,,,,,,
"ASN00094029","2018-10-01","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  192",",,a","   57",",,a",,,,,,,,
"ASN00094029","2018-10-02","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  162",",,a","  104",",,a",,,,,,,,
"ASN00094029","2018-10-03","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  170",",,a","  118",",,a",,,,,,,,
"ASN00094029","2018-10-04","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  145",",,a","   32",",,a",,,,,,,,
"ASN00094029","2018-10-05","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  150",",,a","   50",",,a",,,,,,,,
"ASN00094029","2018-10-06","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  170",",,a","   61",",,a",,,,,,,,
"ASN00094029","2018-10-07","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  202",",,a","   96",",,a",,,,,,,,
"ASN00094029","2018-10-08","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  169",",,a","   99",",,a",,,,,,,,
"ASN00094029","2018-10-09","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  144",",,a","  112",",,a",,,,,,,,
"ASN00094029","2018-10-10","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   46",",,a","  114",",,a","   67",",,a",,,,,,,,
"ASN00094029","2018-10-11","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  133",",,a","   40",",,a",,,,,,,,
"ASN00094029","2018-10-12","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  172",",,a","   76",",,a",,,,,,,,
"ASN00094029","2018-10-13","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  212",",,a","   73",",,a",,,,,,,,
"ASN00094029","2018-10-14","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  221",",,a","   93",",,a",,,,,,,,
"ASN00094029","2018-10-15","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  254",",,a","  134",",,a",,,,,,,,
"ASN00094029","2018-10-16","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  249",",,a","  159",",,a",,,,,,,,
"ASN00094029","2018-10-17","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    4",",,a","  187",",,a","  155",",,a",,,,,,,,
"ASN00094029","2018-10-18","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","  138",",,a","  236",",,a","  128",",,a",,,,,,,,
"ASN00094029","2018-10-19","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   60",",,a","  216",",,a","  119",",,a",,,,,,,,
"ASN00094029","2018-10-20","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  194",",,a","  151",",,a",,,,,,,,
"ASN00094029","2018-10-21","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  185",",,a","   62",",,a",,,,,,,,
"ASN00094029","2018-10-22","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  240",",,a","   91",",,a",,,,,,,,
"ASN00094029","2018-10-23","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  208",",,a","  140",",,a",,,,,,,,
"ASN00094029","2018-10-24","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  144",",,a","   54",",,a",,,,,,,,
"ASN00094029","2018-10-25","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  181",",,a","   72",",,a",,,,,,,,
"ASN00094029","2018-10-26","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    4",",,a","  174",",,a","   84",",,a",,,,,,,,
"ASN00094029","2018-10-27","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  144",",,a","  104",",,a",,,,,,,,
"ASN00094029","2018-10-28","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   44",",,a","  156",",,a","   62",",,a",,,,,,,,
"ASN00094029","2018-10-29","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  161",",,a","   76",",,a",,,,,,,,
"ASN00094029","2018-10-30","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  210",",,a","   89",",,a",,,,,,,,
"ASN00094029","2018-10-31","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  172",",,a","   62",",,a",,,,,,,,
"ASN00094029","2018-11-01","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  245",",,a","   67",",,a",,,,,,,,
"ASN00094029","2018-11-02","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   44",",,a","  261",",,a","  115",",,a",,,,,,,,
"ASN00094029","2018-11-03","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","  108",",,a","  170",",,a","   53",",,a",,,,,,,,
"ASN00094029","2018-11-04","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  190",",,a","  100",",,a",,,,,,,,
"ASN00094029","2018-11-05","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  235",",,a","  116",",,a",,,,,,,,
"ASN00094029","2018-11-06","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  189",",,a","  115",",,a",,,,,,,,
"ASN00094029","2018-11-07","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  163",",,a","   90",",,a",,,,,,,,
"ASN00094029","2018-11-08","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  175",",,a","   54",",,a",,,,,,,,
"ASN00094029","2018-11-09","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  195",",,a","   96",",,a",,,,,,,,
"ASN00094029","2018-11-10","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  209",",,a","  107",",,a",,,,,,,,
"ASN00094029","2018-11-11","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  182",",,a","  104",",,a",,,,,,,,
"ASN00094029","2018-11-12","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  240",",,a","   95",",,a",,,,,,,,
"ASN00094029","2018-11-13","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  310",",,a","  135",",,a",,,,,,,,
"ASN00094029","2018-11-14","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  180",",,a","  132",",,a",,,,,,,,
"ASN00094029","2018-11-15","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   32",",,a","  132",",,a","   79",",,a",,,,,,,,
"ASN00094029","2018-11-16","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    4",",,a","  187",",,a","   88",",,a",,,,,,,,
"ASN00094029","2018-11-17","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  206",",,a","   61",",,a",,,,,,,,
"ASN00094029","2018-11-18","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  178",",,a","  110",",,a",,,,,,,,
"ASN00094029","2018-11-19","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  256",",,a","  108",",,a",,,,,,,,
"ASN00094029","2018-11-20","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  241",",,a","  144",",,a",,,,,,,,
"ASN00094029","2018-11-21","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","  156",",,a","  173",",,a","  155",",,a",,,,,,,,
"ASN00094029","2018-11-22","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  141",",,a","  106",",,a",,,,,,,,
"ASN00094029","2018-11-23","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","  112",",,a","  167",",,a","  110",",,a",,,,,,,,
"ASN00094029","2018-11-24","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   66",",,a","  158",",,a","  107",",,a",,,,,,,,
"ASN00094029","2018-11-25","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   46",",,a","  139",",,a","  115",",,a",,,,,,,,
"ASN00094029","2018-11-26","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   10",",,a","  179",",,a","  111",",,a",,,,,,,,
"ASN00094029","2018-11-27","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    2",",,a","  175",",,a","  127",",,a",,,,,,,,
"ASN00094029","2018-11-28","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   28",",,a","  184",",,a","  123",",,a",,,,,,,,
"ASN00094029","2018-11-29","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  200",",,a","  128",",,a",,,,,,,,
"ASN00094029","2018-11-30","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","    0",",,a","  184",",,a","  132",",,a",,,,,,,,
"ASN00094029","2018-12-01","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   22",",,a","  231",",,a","   90",",,a",,,,,,,,
"ASN00094029","2018-12-02","-42.8897","147.3278","50.5","HOBART ELLERSLIE ROAD, AS","   24",",,a","  189",",,a","  120",",,a",,,,,,,,
