"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NLE00152489","2018-04-01","52.4569","5.5194","-4.0","LELYSTAD, NL","   92",",,E","   76",",,E","   29",",,E"
"NLE00152489","2018-04-02","52.4569","5.5194","-4.0","LELYSTAD, NL","   23",",,E","  118",",,E","   20",",,E"
"NLE00152489","2018-04-03","52.4569","5.5194","-4.0","LELYSTAD, NL","   16",",,E","  169",",,E","   88",",,E"
"NLE00152489","2018-04-04","52.4569","5.5194","-4.0","LELYSTAD, NL","   73",",,E","  142",",,E","   76",",,E"
"NLE00152489","2018-04-05","52.4569","5.5194","-4.0","LELYSTAD, NL","   26",",,E","   97",",,E","   13",",,E"
"NLE00152489","2018-04-06","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  150",",,E","    9",",,E"
"NLE00152489","2018-04-07","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  213",",,E","   42",",,E"
"NLE00152489","2018-04-08","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  215",",,E","   77",",,E"
"NLE00152489","2018-04-09","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  168",",,E","   81",",,E"
"NLE00152489","2018-04-10","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  209",",,E","  104",",,E"
"NLE00152489","2018-04-11","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  189",",,E","   76",",,E"
"NLE00152489","2018-04-12","52.4569","5.5194","-4.0","LELYSTAD, NL","    3",",,E","  140",",,E","   68",",,E"
"NLE00152489","2018-04-13","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  159",",,E","   46",",,E"
"NLE00152489","2018-04-14","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  150",",,E","   69",",,E"
"NLE00152489","2018-04-15","52.4569","5.5194","-4.0","LELYSTAD, NL","   52",",,E","  172",",,E","   87",",,E"
"NLE00152489","2018-04-16","52.4569","5.5194","-4.0","LELYSTAD, NL","    1",",,E","  168",",,E","   64",",,E"
"NLE00152489","2018-04-17","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  209",",,E","   56",",,E"
"NLE00152489","2018-04-18","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  251",",,E","   82",",,E"
"NLE00152489","2018-04-19","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  296",",,E","  120",",,E"
"NLE00152489","2018-04-20","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  263",",,E","  123",",,E"
"NLE00152489","2018-04-21","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  223",",,E","   88",",,E"
"NLE00152489","2018-04-22","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  279",",,E","   88",",,E"
"NLE00152489","2018-04-23","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  166",",,E","  101",",,E"
"NLE00152489","2018-04-24","52.4569","5.5194","-4.0","LELYSTAD, NL","   14",",,E","  157",",,E","  100",",,E"
"NLE00152489","2018-04-25","52.4569","5.5194","-4.0","LELYSTAD, NL","   15",",,E","  137",",,E","   85",",,E"
"NLE00152489","2018-04-26","52.4569","5.5194","-4.0","LELYSTAD, NL","   15",",,E","  132",",,E","   69",",,E"
"NLE00152489","2018-04-27","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  151",",,E","   48",",,E"
"NLE00152489","2018-04-28","52.4569","5.5194","-4.0","LELYSTAD, NL","    3",",,E","  164",",,E","   69",",,E"
"NLE00152489","2018-04-29","52.4569","5.5194","-4.0","LELYSTAD, NL","   97",",,E","  128",",,E","   38",",,E"
"NLE00152489","2018-04-30","52.4569","5.5194","-4.0","LELYSTAD, NL","  214",",,E","  137",",,E","   60",",,E"
"NLE00152489","2018-05-01","52.4569","5.5194","-4.0","LELYSTAD, NL","   60",",,E","  119",",,E","   44",",,E"
"NLE00152489","2018-05-02","52.4569","5.5194","-4.0","LELYSTAD, NL","    4",",,E","  171",",,E","   37",",,E"
"NLE00152489","2018-05-03","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  144",",,E","   56",",,E"
"NLE00152489","2018-05-04","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  179",",,E","   45",",,E"
"NLE00152489","2018-05-05","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  224",",,E","   58",",,E"
"NLE00152489","2018-05-06","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  272",",,E","   77",",,E"
"NLE00152489","2018-05-07","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  266",",,E","  105",",,E"
"NLE00152489","2018-05-08","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  283",",,E","  112",",,E"
"NLE00152489","2018-05-09","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  276",",,E","  120",",,E"
"NLE00152489","2018-05-10","52.4569","5.5194","-4.0","LELYSTAD, NL","   15",",,E","  162",",,E","   93",",,E"
"NLE00152489","2018-05-11","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  196",",,E","   60",",,E"
"NLE00152489","2018-05-12","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  247",",,E","   94",",,E"
"NLE00152489","2018-05-13","52.4569","5.5194","-4.0","LELYSTAD, NL","   37",",,E","  173",",,E","  121",",,E"
"NLE00152489","2018-05-14","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  276",",,E","  132",",,E"
"NLE00152489","2018-05-15","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  258",",,E","  135",",,E"
"NLE00152489","2018-05-16","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  203",",,E","  105",",,E"
"NLE00152489","2018-05-17","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  141",",,E","   94",",,E"
"NLE00152489","2018-05-18","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  136",",,E","   99",",,E"
"NLE00152489","2018-05-19","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  144",",,E","   70",",,E"
"NLE00152489","2018-05-20","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  244",",,E","   59",",,E"
"NLE00152489","2018-05-21","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  268",",,E","   89",",,E"
"NLE00152489","2018-05-22","52.4569","5.5194","-4.0","LELYSTAD, NL","   10",",,E","  239",",,E","  133",",,E"
"NLE00152489","2018-05-23","52.4569","5.5194","-4.0","LELYSTAD, NL","    5",",,E","  268",",,E","  149",",,E"
"NLE00152489","2018-05-24","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  267",",,E","  129",",,E"
"NLE00152489","2018-05-25","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  240",",,E","  160",",,E"
"NLE00152489","2018-05-26","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  297",",,E","  148",",,E"
"NLE00152489","2018-05-27","52.4569","5.5194","-4.0","LELYSTAD, NL","   14",",,E","  279",",,E","  156",",,E"
"NLE00152489","2018-05-28","52.4569","5.5194","-4.0","LELYSTAD, NL","   26",",,E","  299",",,E","  166",",,E"
"NLE00152489","2018-05-29","52.4569","5.5194","-4.0","LELYSTAD, NL","  103",",,E","  319",",,E","  180",",,E"
"NLE00152489","2018-05-30","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  274",",,E","  175",",,E"
"NLE00152489","2018-05-31","52.4569","5.5194","-4.0","LELYSTAD, NL","  138",",,E","  268",",,E","  176",",,E"
"NLE00152489","2018-06-01","52.4569","5.5194","-4.0","LELYSTAD, NL","   35",",,E","  223",",,E","  150",",,E"
"NLE00152489","2018-06-02","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  200",",,E","  151",",,E"
"NLE00152489","2018-06-03","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  235",",,E","  161",",,E"
"NLE00152489","2018-06-04","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  206",",,E","  155",",,E"
"NLE00152489","2018-06-05","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  199",",,E","  127",",,E"
"NLE00152489","2018-06-06","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  280",",,E","  111",",,E"
"NLE00152489","2018-06-07","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  282",",,E","  151",",,E"
"NLE00152489","2018-06-08","52.4569","5.5194","-4.0","LELYSTAD, NL","  106",",,E","  194",",,E","  171",",,E"
"NLE00152489","2018-06-09","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  233",",,E","  159",",,E"
"NLE00152489","2018-06-10","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  212",",,E","  127",",,E"
"NLE00152489","2018-06-11","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  224",",,E","  115",",,E"
"NLE00152489","2018-06-12","52.4569","5.5194","-4.0","LELYSTAD, NL","    6",",,E","  164",",,E","  130",",,E"
"NLE00152489","2018-06-13","52.4569","5.5194","-4.0","LELYSTAD, NL","    7",",,E","  182",",,E","  124",",,E"
"NLE00152489","2018-06-14","52.4569","5.5194","-4.0","LELYSTAD, NL","    6",",,E","  200",",,E","  110",",,E"
"NLE00152489","2018-06-15","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  240",",,E","  118",",,E"
"NLE00152489","2018-06-16","52.4569","5.5194","-4.0","LELYSTAD, NL","    1",",,E","  220",",,E","  139",",,E"
"NLE00152489","2018-06-17","52.4569","5.5194","-4.0","LELYSTAD, NL","    0",",,E","  192",",,E","  135",",,E"
