"USC00040521","2018-06-30","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  361",",,7","  194",",,7",,,,,"  278",",,7,0900",,,,,,,,
"USC00040521","2018-07-01","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  378",",,7","  194",",,7",,,,,"  306",",,7,0900",,,,,,,,
"USC00040521","2018-07-02","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  389",",,7","  222",",,7",,,,,"  300",",,7,0900",,,,,,,,
"USC00040521","2018-07-03","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  400",",,7","  228",",,7",,,,,"  306",",,7,0900",,,,,,,,
"USC00040521","2018-07-04","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  389",",,7","  172",",,7",,,,,"  261",",,7,0900",,,,,,,,
"USC00040521","2018-07-05","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  372",",,7","  183",",,7",,,,,"  278",",,7,0900",,,,,,,,
"USC00040521","2018-07-06","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  389",",,7","  233",",,7",,,,,"  311",",,7,0900",,,,,,,,
"USC00040521","2018-07-07","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  428",",,7","  261",",,7",,,,,"  317",",,7,0900",,,,,,,,
"USC00040521","2018-07-08","34.8927","-117.0219","676.7","BARSTOW, CA US","   20",",,7,0900","    0",",,7,0900","    0",",,7,0900","  411",",,7","  244",",,7",,,,,"  328",",,7,0900",,,,,,,,
"USC00040521","2018-07-09","34.8927","-117.0219","676.7","BARSTOW, CA US","   64",",,7,0900","    0",",,7,0900","    0",",,7,0900","  433",",,7","  261",",,7",,,,,"  317",",,7,0900",,,,,,,,
"USC00040521","2018-07-10","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  417",",,7","  256",",,7",,,,,"  311",",,7,0900",,,,,,,,
"USC00040521","2018-07-11","34.8927","-117.0219","676.7","BARSTOW, CA US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  367",",,7","  256",",,7",,,,,"  306",",,7,0900",,,,,,,,
"USC00040521","2018-07-12","34.8927","-117.0219","676.7","BARSTOW, CA US","    0","T,,7,0900","    0",",,7,0900","    0",",,7,0900","  372",",,7","  244",",,7",,,,,"  306",",,7,0900",,,,,,,,
"USC00040521","2018-07-13","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  361",",,7","  267",",,7",,,,,"  300",",,7,0900",,,,,,,,
"USC00040521","2018-07-14","34.8927","-117.0219","676.7","BARSTOW, CA US","    0",",,7,0900","    0",",,7,0900","    0",",,7,0900","  394",",,7","  256",",,7",,,,,"  328",",,7,0900",,,,,,,,
