"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013984","2018-11-28","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   50",",,W","   39",",,W","  -49",",,W",,,,,"   34",",,W",,,,,,,,,,,"  -27","H,,S",,,,,"  160",",,W","  240",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-11-29","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","   89",",,W","  -10",",,W",,,,,"   13",",,W",,,,,,,,,,,"   37","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-11-30","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  185",",,W,2400","    0",",,W","    0","T,,W","   33",",,W","  -32",",,W",,,,,"   37",",,W",,,,,,,,,,,"    2","H,,S",,,,,"   90",",,W","  120",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-01","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  290",",,W,2400","  112",",,W","    0","T,,W","   22",",,W","    0",",,W",,,,,"   57",",,W",,,,,,,,,,,"   12","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"  112",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-02","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    3",",,W","   80",",,W","    6",",,W","  -43",",,W",,,,,"   68",",,W",,,,,,,,,,,"   -4","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  112",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-03","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0","T,,W","   50",",,W","  -32",",,W","  -60",",,W",,,,,"   47",",,W",,,,,,,,,,,"  -45","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-04","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   50",",,W","  -10",",,W","  -55",",,W",,,,,"   31",",,W",,,,,,,,,,,"  -44","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-05","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   50",",,W","   61",",,W","  -60",",,W",,,,,"   29",",,W",,,,,,,,,,,"  -18","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-06","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   50",",,W","   11",",,W","  -55",",,W",,,,,"   43",",,W",,,,,,,,,,,"   -5","H,,S",,,,,"   20",",,W","  360",",,W",,,,,,,,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-07","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","   -5",",,W","  -82",",,W",,,,,"   16",",,W",,,,,,,,,,,"  -46","H,,S",,,,,"  200",",,W","  150",",,W",,,,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-08","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","    6",",,W","  -93",",,W",,,,,"   10",",,W",,,,,,,,,,,"  -49","H,,S",,,,,"  160",",,W","  140",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-09","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","   39",",,W","  -77",",,W",,,,,"   19",",,W",,,,,,,,,,,"  -29","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-10","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0","T,,W","   22",",,W","  -99",",,W",,,,,"   39",",,W",,,,,,,,,,,"  -38","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-11","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0","T,,W","   44",",,W","  -10",",,W",,,,,"   45",",,W",,,,,,,,,,,"    7","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-12","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0","T,,W","   89",",,W","  -27",",,W",,,,,"   35",",,W",,,,,,,,,,,"   15","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-13","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   56",",,W","  -16",",,W",,,,,"   66",",,W",,,,,,,,,,,"   21","H,,S",,,,,"  350",",,W","  340",",,W",,,,,,,,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-14","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   78",",,W","  -43",",,W",,,,,"   22",",,W",,,,,,,,,,,"   12","H,,S",,,,,"  310",",,W","  320",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-15","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -55",",,W",,,,,"   26",",,W",,,,,,,,,,,"   14","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-16","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  128",",,W","  -16",",,W",,,,,"   25",",,W",,,,,,,,,,,"   44","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-17","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -27",",,W",,,,,"   38",",,W",,,,,,,,,,,"   46","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-18","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -16",",,W",,,,,"   46",",,W",,,,,,,,,,,"   42","H,,S",,,,,"  180",",,W","  200",",,W",,,,,,,,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-19","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  122",",,W","   17",",,W",,,,,"   55",",,W",,,,,,,,,,,"   61","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  107",",,W","  152",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-20","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -10",",,W",,,,,"   70",",,W",,,,,,,,,,,"   54","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  134",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-21","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   89",",,W","  -32",",,W",,,,,"   37",",,W",,,,,,,,,,,"   18","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-22","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","    0",",,W",,,,,"   41",",,W",,,,,,,,,,,"   34","H,,S",,,,,"  330",",,W","  340",",,W",,,,,,,,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-23","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   83",",,W","  -43",",,W",,,,,"   42",",,W",,,,,,,,,,,"   18","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-24","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   67",",,W","  -27",",,W",,,,,"   26",",,W",,,,,,,,,,,"   16","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-25","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -43",",,W",,,,,"   20",",,W",,,,,,,,,,,"   21","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"   45",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-26","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  333",",,W,2400","    0",",,W","    0",",,W","  100",",,W","   22",",,W",,,,,"   49",",,W",,,,,,,,,,,"   43","H,,S",,,,,"  130",",,W","  130",",,W",,,,,,,,,"   89",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-27","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   43",",,W,2400","    0","T,,W","    0",",,W","  106",",,W","  -60",",,W",,,,,"   83",",,W",,,,,,,,,,,"   44","H,,S",,,,,"  320",",,W","  330",",,W",,,,,,,,,"  148",",,W","  192",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-28","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0","T,,W","    0",",,W","  -38",",,W"," -105",",,W",,,,,"   69",",,W",,,,,,,,,,,"  -57","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-29","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  -16",",,W"," -121",",,W",,,,,"   38",",,W",,,,,,,,,,,"  -81","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-30","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   61",",,W","  -60",",,W",,,,,"   57",",,W",,,,,,,,,,,"  -26","H,,S",,,,,"  180",",,W","  170",",,W",,,,,,,,,"   94",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2018-12-31","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0","T,,W","    0",",,W","    0",",,W"," -110",",,W",,,,,"   73",",,W",,,,,,,,,,,"  -14","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"  143",",,W","  201",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-01","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  -82",",,W"," -132",",,W",,,,,"   42",",,W",,,,,,,,,,," -107","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  103",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-02","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   33",",,W","  -88",",,W",,,,,"   44",",,W",,,,,,,,,,,"  -57","H,,S",,,,,"  260",",,W","  220",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-03","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -49",",,W",,,,,"   31",",,W",,,,,,,,,,,"   -1","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-04","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  117",",,W","  -27",",,W",,,,,"   37",",,W",,,,,,,,,,,"   27","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-05","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  161",",,W","   -5",",,W",,,,,"   25",",,W",,,,,,,,,,,"   54","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-06","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  144",",,W","   22",",,W",,,,,"   56",",,W",,,,,,,,,,,"   73","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-07","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","    0",",,W","  128",",,W","   22",",,W",,,,,"   47",",,W",,,,,,,,,,,"   80","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-08","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   94",",,W","  -21",",,W",,,,,"   63",",,W",,,,,,,,,,,"   58","H,,S",,,,,"  330",",,W","  330",",,W",,,,,,,,,"  107",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-09","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","   39",",,W","  -43",",,W",,,,,"   24",",,W",,,,,,,,,,,"   -3","H,,S",,,,,"   10",",,W","  340",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-10","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","    0",",,W","  100",",,W","  -43",",,W",,,,,"   55",",,W",,,,,,,,,,,"    4","H,,S",,,,,"  190",",,W","  170",",,W",,,,,,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-11","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","  104",",,W,2400","   41",",,W","    0",",,W","   33",",,W","  -32",",,W",,,,,"   28",",,W",,,,,,,,,,,"    7","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-12","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","   51",",,W,2400","   89",",,W","  100",",,W","    0",",,W","  -32",",,W",,,,,"   61",",,W",,,,,,,,,,,"   -9","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-13","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","  130",",,W","  -16",",,W","  -32",",,W",,,,,"   30",",,W",,,,,,,,,,,"  -27","H,,S",,,,,"   10",",,W","  350",",,W",,,,,,,,,"   58",",,W","   72",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-14","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","  100",",,W","    6",",,W","  -27",",,W",,,,,"   44",",,W",,,,,,,,,,,"  -18","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   67",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-15","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   50",",,W","    0",",,W","  -66",",,W",,,,,"   30",",,W",,,,,,,,,,,"   -4","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,,,"   63",",,W","   85",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-16","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   50",",,W","  -10",",,W","  -60",",,W",,,,,"   42",",,W",,,,,,,,,,,"  -27","H,,S",,,,,"   50",",,W","   60",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-17","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   50",",,W","    6",",,W","  -32",",,W",,,,,"   29",",,W",,,,,,,,,,,"  -16","H,,S",,,,,"  130",",,W","  120",",,W",,,,,,,,,"   76",",,W","  103",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-18","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    3",",,W,2400","    0","T,,W","   30",",,W","    6",",,W","  -77",",,W",,,,,"   76",",,W",,,,,,,,,,,"   -3","H,,S",,,,,"  350",",,W","  360",",,W",,,,,,,,,"  130",",,W","  179",",,W",,,,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-19","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0","T,,W","   30",",,W","  -66",",,W"," -110",",,W",,,,,"   64",",,W",,,,,,,,,,,"  -83","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"  139",",,W","  197",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-20","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","   11",",,W","  -99",",,W",,,,,"   47",",,W",,,,,,,,,,,"  -66","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-21","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","   30",",,W","   11",",,W","  -82",",,W",,,,,"   68",",,W",,,,,,,,,,,"  -53","H,,S",,,,,"  150",",,W","  140",",,W",,,,,,,,,"  134",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-22","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US",,,"  163",",,W","   30",",,W","    6",",,W","  -77",",,W",,,,,"   72",",,W",,,,,,,,,,,"  -29","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"  125",",,W","  170",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-23","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    3",",,W","  130",",,W","  -16",",,W"," -121",",,W",,,,,"   42",",,W",,,,,,,,,,,"  -73","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"   81",",,W","  112",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-24","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0",",,W","  100",",,W","  -16",",,W"," -155",",,W",,,,,"   47",",,W",,,,,,,,,,,"  -41","H,,S",,,,,"  340",",,W","  340",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-25","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0",",,W,2400","    0","T,,W","   80",",,W","   28",",,W"," -127",",,W",,,,,"   51",",,W",,,,,,,,,,,"  -68","H,,S",,,,,"  210",",,W","  210",",,W",,,,,,,,,"  112",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-26","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0",",,W","   80",",,W","   56",",,W","  -71",",,W",,,,,"   38",",,W",,,,,,,,,,,"  -15","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-27","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0","T,,W","   50",",,W","   94",",,W","  -21",",,W",,,,,"   45",",,W",,,,,,,,,,,"   22","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,,,"   81",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-28","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0","T,,W","    0","T,,W","   78",",,W","  -71",",,W",,,,,"   69",",,W",,,,,,,,,,,"   23","H,,S",,,,,"  340",",,W","  350",",,W",,,,,,,,,"  148",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013984","2019-01-29","39.5514","-97.6508","447.8","CONCORDIA ASOS, KS US","    0","T,,W,2400","    0","T,,W","    0","T,,W","  -10",",,W"," -132",",,W",,,,,"   51",",,W",,,,,,,,,,,"  -54","H,,S",,,,,"  350",",,W","  350",",,W",,,,,,,,,"   94",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
