"USC00325638","2018-07-07","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  283",",,7","  167",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-08","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  339",",,7","  183",",,7",,,,,,,,,"  228",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-09","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  306",",,7","  172",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-10","47.8213","-101.2922","643.1","MAX, ND US","  206",",,7,0800","    0",",,7,","    0",",,7,","  289",",,7","  183",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-11","47.8213","-101.2922","643.1","MAX, ND US","    0","T,,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  189",",,7",,,,,,,,,"  194",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-12","47.8213","-101.2922","643.1","MAX, ND US","   13",",,7,0800","    0",",,7,","    0",",,7,","  272",",,7","  156",",,7",,,,,,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-13","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  289",",,7","  161",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-14","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  322",",,7","  183",",,7",,,,,,,,,"  222",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-15","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  333",",,7","  117",",,7",,,,,,,,,"  139",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-16","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  244",",,7","  128",",,7",,,,,,,,,"  156",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-17","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  256",",,7","  117",",,7",,,,,,,,,"  139",",,7,0800","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-18","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  294",",,7","  139",",,7",,,,,,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-19","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  300",",,7","  167",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-20","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  311",",,7","  133",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-21","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  161",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-22","47.8213","-101.2922","643.1","MAX, ND US","   25",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  167",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-23","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  261",",,7","  122",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-24","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","  117",",,7",,,,,,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-25","47.8213","-101.2922","643.1","MAX, ND US","   13",",,7,0800","    0",",,7,","    0",",,7,","  267",",,7","   94",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-26","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  233",",,7","  111",",,7",,,,,,,,,"  128",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-27","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  211",",,7","   89",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-28","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  239",",,7","  100",",,7",,,,,,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00325638","2018-07-29","47.8213","-101.2922","643.1","MAX, ND US","    0",",,7,0800","    0",",,7,","    0",",,7,","  222",",,7","  111",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
