"USC00231674","2018-05-28","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700",,,,,"  328",",,7","  194",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-05-29","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700",,,,,"  339",",,7","  206",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-05-30","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700",,,,,"  283",",,7","  200",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-05-31","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700",,,,,"  322",",,7","  211",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-06-01","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","  295",",,7,0700",,,,,"  306",",,7","  183",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-06-02","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700",,,,,"  311",",,7","  189",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00231674","2018-06-03","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  183",",,7",,,,,,,,,,,,,,,,,,,,,,,,
"USC00231674","2018-06-04","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  144",",,7",,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-06-05","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  133",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-06-06","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  133",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00231674","2018-06-07","37.1319","-90.7755","201.2","CLEARWATER DAM, MO US","    0",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  144",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,
