"USC00278973","2018-05-13","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    8",",,7,0830","    0",",,7,0830","    0",",,7,0830","  100",",,7","   11",",,7",,,,,"   78",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-14","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  200",",,7","   61",",,7",,,,,"  122",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-15","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  272",",,7","  122",",,7",,,,,"  189",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-16","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0","T,,7,0830","    0",",,7,0830","    0",",,7,0830","  267",",,7","   72",",,7",,,,,"  111",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-17","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  178",",,7","   89",",,7",,,,,"  150",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-18","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  267",",,7","  100",",,7",,,,,"  117",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-19","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  217",",,7","   22",",,7",,,,,"   83",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-20","43.099","-71.7572","245.4","WEARE 2 NE, NH US","   79",",,7,0830","    0",",,7,0830","    0",",,7,0830","  167",",,7","   83",",,7",,,,,"  167",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-21","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0","T,,7,0830","    0",",,7,0830","    0",",,7,0830","  222",",,7","   89",",,7",,,,,"  133",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-22","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  267",",,7","  100",",,7",,,,,"  144",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-23","43.099","-71.7572","245.4","WEARE 2 NE, NH US","   36",",,7,0830","    0",",,7,0830","    0",",,7,0830","  194",",,7","  106",",,7",,,,,"  156",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-24","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  278",",,7","   83",",,7",,,,,"  133",",,7,",,,,,,,,,,,,,,
"USC00278973","2018-05-25","43.099","-71.7572","245.4","WEARE 2 NE, NH US","    0",",,7,0830","    0",",,7,0830","    0",",,7,0830","  250",",,7","  122",",,7",,,,,"  167",",,7,",,,,,,,,,,,,,,
