"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00201845","2018-06-23","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  272",",,7","   89",",,7","  139",",,7,0800",,,,,,,,,,
"USC00201845","2018-06-24","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","   78",",,7","   83",",,7,0800","    1",",,7",,,,,,,,
"USC00201845","2018-06-25","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  172",",,7","   61",",,7","  133",",,7,0800",,,,,,,,,,
"USC00201845","2018-06-26","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  117",",,7","  150",",,7,0800",,,,,,,,,,
"USC00201845","2018-06-27","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","   10",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  139",",,7","  161",",,7,0800",,,,,,,,,,
"USC00201845","2018-06-28","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0","T,,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  161",",,7","  200",",,7,0800",,,,,,,,,,
"USC00201845","2018-06-29","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  289",",,7","  183",",,7","  206",",,7,0800",,,,,,,,,,
"USC00201845","2018-06-30","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","   84",",,7,0800","    0",",,7,0800","    0",",,7,0800","  322",",,7","  178",",,7",,,,,,,,,,,,
"USC00201845","2018-07-01","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","  191",",,7,0800","    0",",,7,0800","    0",",,7,0800","  328",",,7","  178",",,7","  200",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-02","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","   28",",,7,0800","    0",",,7,0800","    0",",,7,0800","  261",",,7","  128",",,7","  150",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-03","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  150",",,7","  211",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-04","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  294",",,7","  172",",,7","  206",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-05","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","   48",",,7,0800","    0",",,7,0800","    0",",,7,0800","  317",",,7","  200",",,7","  211",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-06","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  233",",,7","   72",",,7","  133",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-07","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  117",",,7","  167",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-08","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  278",",,7","  167",",,7","  194",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-09","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  311",",,7","  167",",,7","  217",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-10","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  283",",,7","  106",",,7","  150",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-11","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  133",",,7","  161",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-12","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","   97",",,7,0800","    0",",,7,0800","    0",",,7,0800","  250",",,7","  161",",,7","  161",",,7,0800",,,"    1",",,7",,,,,,
"USC00201845","2018-07-13","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","  132",",,7,0800","    0",",,7,0800","    0",",,7,0800","  256",",,7","  156",",,7","  206",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-14","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    5",",,7,0800","    0",",,7,0800","    0",",,7,0800","  267",",,7","  161",",,7","  194",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-15","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  167",",,7","  211",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-16","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","  150",",,7","  167",",,7,0800",,,,,,,,,,
"USC00201845","2018-07-17","46.5588","-88.5419","491.0","COVINGTON 1 NNW, MI US","    0",",,7,0800","    0",",,7,0800","    0",",,7,0800","  306",",,7","   94",",,7","  117",",,7,0800",,,,,,,,,,
