"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00009965","2018-07-03","-33.3567","115.6447","5.2","BUNBURY, AS","   80",",,a","  169",",,a","  141",",,a",,,,,,,,
"ASN00009965","2018-07-04","-33.3567","115.6447","5.2","BUNBURY, AS","   58",",,a","  173",",,a","  121",",,a",,,,,,,,
"ASN00009965","2018-07-05","-33.3567","115.6447","5.2","BUNBURY, AS","   58",",,a","  147",",,a","   89",",,a",,,,,,,,
"ASN00009965","2018-07-06","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  176",",,a","   44",",,a",,,,,,,,
"ASN00009965","2018-07-07","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  186",",,a","   61",",,a",,,,,,,,
"ASN00009965","2018-07-08","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  194",",,a","   45",",,a",,,,,,,,
"ASN00009965","2018-07-09","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  208",",,a","   33",",,a",,,,,,,,
"ASN00009965","2018-07-10","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  205",",,a","   28",",,a",,,,,,,,
"ASN00009965","2018-07-11","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  193",",,a","   36",",,a",,,,,,,,
"ASN00009965","2018-07-12","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  199",",,a","   30",",,a",,,,,,,,
"ASN00009965","2018-07-13","-33.3567","115.6447","5.2","BUNBURY, AS","   90",",,a","  181",",,a","   93",",,a",,,,,,,,
"ASN00009965","2018-07-14","-33.3567","115.6447","5.2","BUNBURY, AS","   16",",,a","  175",",,a","  100",",,a",,,,,,,,
"ASN00009965","2018-07-15","-33.3567","115.6447","5.2","BUNBURY, AS","  186",",,a","  167",",,a","   51",",,a",,,,,,,,
"ASN00009965","2018-07-16","-33.3567","115.6447","5.2","BUNBURY, AS","   46",",,a","  175",",,a","  127",",,a",,,,,,,,
"ASN00009965","2018-07-17","-33.3567","115.6447","5.2","BUNBURY, AS","   26",",,a","  168",",,a","  112",",,a",,,,,,,,
"ASN00009965","2018-07-18","-33.3567","115.6447","5.2","BUNBURY, AS","   18",",,a","  169",",,a","  132",",,a",,,,,,,,
"ASN00009965","2018-07-19","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  169",",,a","   51",",,a",,,,,,,,
"ASN00009965","2018-07-20","-33.3567","115.6447","5.2","BUNBURY, AS","    4",",,a","  189",",,a","   56",",,a",,,,,,,,
"ASN00009965","2018-07-21","-33.3567","115.6447","5.2","BUNBURY, AS","  160",",,a","  180",",,a","  127",",,a",,,,,,,,
"ASN00009965","2018-07-22","-33.3567","115.6447","5.2","BUNBURY, AS","   72",",,a","  173",",,a","  128",",,a",,,,,,,,
"ASN00009965","2018-07-23","-33.3567","115.6447","5.2","BUNBURY, AS","   16",",,a","  167",",,a","  131",",,a",,,,,,,,
"ASN00009965","2018-07-24","-33.3567","115.6447","5.2","BUNBURY, AS","   26",",,a","  186",",,a","  130",",,a",,,,,,,,
"ASN00009965","2018-07-25","-33.3567","115.6447","5.2","BUNBURY, AS","   50",",,a","  188",",,a","  104",",,a",,,,,,,,
"ASN00009965","2018-07-26","-33.3567","115.6447","5.2","BUNBURY, AS","  214",",,a","  175",",,a","   85",",,a",,,,,,,,
"ASN00009965","2018-07-27","-33.3567","115.6447","5.2","BUNBURY, AS","   14",",,a","  169",",,a","  115",",,a",,,,,,,,
"ASN00009965","2018-07-28","-33.3567","115.6447","5.2","BUNBURY, AS","    4",",,a","  171",",,a","   55",",,a",,,,,,,,
"ASN00009965","2018-07-29","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  187",",,a","  106",",,a",,,,,,,,
"ASN00009965","2018-07-30","-33.3567","115.6447","5.2","BUNBURY, AS","   76",",,a","  167",",,a","   69",",,a",,,,,,,,
"ASN00009965","2018-07-31","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  175",",,a","   77",",,a",,,,,,,,
"ASN00009965","2018-08-01","-33.3567","115.6447","5.2","BUNBURY, AS","   64",",,a","  155",",,a","  121",",,a",,,,,,,,
"ASN00009965","2018-08-02","-33.3567","115.6447","5.2","BUNBURY, AS","   58",",,a","  161",",,a","   52",",,a",,,,,,,,
"ASN00009965","2018-08-03","-33.3567","115.6447","5.2","BUNBURY, AS","   66",",,a","  160",",,a","  108",",,a",,,,,,,,
"ASN00009965","2018-08-04","-33.3567","115.6447","5.2","BUNBURY, AS","  122",",,a","  137",",,a","   84",",,a",,,,,,,,
"ASN00009965","2018-08-05","-33.3567","115.6447","5.2","BUNBURY, AS","   14",",,a","  149",",,a","   23",",,a",,,,,,,,
"ASN00009965","2018-08-06","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  161",",,a","   63",",,a",,,,,,,,
"ASN00009965","2018-08-07","-33.3567","115.6447","5.2","BUNBURY, AS","   36",",,a","  182",",,a","  106",",,a",,,,,,,,
"ASN00009965","2018-08-08","-33.3567","115.6447","5.2","BUNBURY, AS","   30",",,a","  184",",,a","  129",",,a",,,,,,,,
"ASN00009965","2018-08-09","-33.3567","115.6447","5.2","BUNBURY, AS","  164",",,a","  142",",,a","   95",",,a",,,,,,,,
"ASN00009965","2018-08-10","-33.3567","115.6447","5.2","BUNBURY, AS","   22",",,a","  144",",,a","   22",",,a",,,,,,,,
"ASN00009965","2018-08-11","-33.3567","115.6447","5.2","BUNBURY, AS","    6",",,a","  160",",,a","   47",",,a",,,,,,,,
"ASN00009965","2018-08-12","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  173",",,a","   41",",,a",,,,,,,,
"ASN00009965","2018-08-13","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  190",",,a","   89",",,a",,,,,,,,
"ASN00009965","2018-08-14","-33.3567","115.6447","5.2","BUNBURY, AS","  100",",,a","  175",",,a","  141",",,a",,,,,,,,
"ASN00009965","2018-08-15","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  171",",,a","   61",",,a",,,,,,,,
"ASN00009965","2018-08-16","-33.3567","115.6447","5.2","BUNBURY, AS","   34",",,a",,,"   65",",,a",,,,,,,,
"ASN00009965","2018-08-17","-33.3567","115.6447","5.2","BUNBURY, AS",,,"  165",",,a","   61",",,a",,,,,,,,
"ASN00009965","2018-08-18","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  165",",,a","   23",",,a",,,,,,,,
"ASN00009965","2018-08-19","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  202",",,a","   38",",,a",,,,,,,,
"ASN00009965","2018-08-20","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  223",",,a","   98",",,a",,,,,,,,
"ASN00009965","2018-08-21","-33.3567","115.6447","5.2","BUNBURY, AS","   28",",,a","  174",",,a","   92",",,a",,,,,,,,
"ASN00009965","2018-08-22","-33.3567","115.6447","5.2","BUNBURY, AS","    4",",,a","  153",",,a","   29",",,a",,,,,,,,
"ASN00009965","2018-08-23","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  168",",,a","   32",",,a",,,,,,,,
"ASN00009965","2018-08-24","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  181",",,a","   35",",,a",,,,,,,,
"ASN00009965","2018-08-25","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  181",",,a","   44",",,a",,,,,,,,
"ASN00009965","2018-08-26","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  194",",,a","   55",",,a",,,,,,,,
"ASN00009965","2018-08-27","-33.3567","115.6447","5.2","BUNBURY, AS","   36",",,a","  187",",,a","   47",",,a",,,,,,,,
"ASN00009965","2018-08-28","-33.3567","115.6447","5.2","BUNBURY, AS","  372",",,a","  176",",,a","  123",",,a",,,,,,,,
"ASN00009965","2018-08-29","-33.3567","115.6447","5.2","BUNBURY, AS","  230",",,a","  136",",,a","   51",",,a",,,,,,,,
"ASN00009965","2018-08-30","-33.3567","115.6447","5.2","BUNBURY, AS","   68",",,a","  164",",,a","   76",",,a",,,,,,,,
"ASN00009965","2018-08-31","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  160",",,a","   92",",,a",,,,,,,,
"ASN00009965","2018-09-01","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  167",",,a","   56",",,a",,,,,,,,
"ASN00009965","2018-09-02","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  181",",,a","   41",",,a",,,,,,,,
"ASN00009965","2018-09-03","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  188",",,a","   40",",,a",,,,,,,,
"ASN00009965","2018-09-04","-33.3567","115.6447","5.2","BUNBURY, AS","   36",",,a","  178",",,a","  124",",,a",,,,,,,,
"ASN00009965","2018-09-05","-33.3567","115.6447","5.2","BUNBURY, AS","   66",",,a","  148",",,a","   84",",,a",,,,,,,,
"ASN00009965","2018-09-06","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  159",",,a","   27",",,a",,,,,,,,
"ASN00009965","2018-09-07","-33.3567","115.6447","5.2","BUNBURY, AS","   24",",,a","  180",",,a","  105",",,a",,,,,,,,
"ASN00009965","2018-09-08","-33.3567","115.6447","5.2","BUNBURY, AS","   12",",,a","  193",",,a","  109",",,a",,,,,,,,
"ASN00009965","2018-09-09","-33.3567","115.6447","5.2","BUNBURY, AS","    4",",,a","  203",",,a","  144",",,a",,,,,,,,
"ASN00009965","2018-09-10","-33.3567","115.6447","5.2","BUNBURY, AS","   14",",,a","  194",",,a","  119",",,a",,,,,,,,
"ASN00009965","2018-09-11","-33.3567","115.6447","5.2","BUNBURY, AS","   14",",,a","  163",",,a","   34",",,a",,,,,,,,
"ASN00009965","2018-09-12","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  171",",,a","   65",",,a",,,,,,,,
"ASN00009965","2018-09-13","-33.3567","115.6447","5.2","BUNBURY, AS","   10",",,a","  182",",,a","  120",",,a",,,,,,,,
"ASN00009965","2018-09-14","-33.3567","115.6447","5.2","BUNBURY, AS","    4",",,a","  156",",,a","  111",",,a",,,,,,,,
"ASN00009965","2018-09-15","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  155",",,a","   18",",,a",,,,,,,,
"ASN00009965","2018-09-16","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  168",",,a","   26",",,a",,,,,,,,
"ASN00009965","2018-09-17","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  167",",,a","   24",",,a",,,,,,,,
"ASN00009965","2018-09-18","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  179",",,a","   55",",,a",,,,,,,,
"ASN00009965","2018-09-19","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  170",",,a","   74",",,a",,,,,,,,
"ASN00009965","2018-09-20","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  202",",,a","   37",",,a",,,,,,,,
"ASN00009965","2018-09-21","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  194",",,a","   54",",,a",,,,,,,,
"ASN00009965","2018-09-22","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  244",",,a","   77",",,a",,,,,,,,
"ASN00009965","2018-09-23","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  244",",,a","   67",",,a",,,,,,,,
"ASN00009965","2018-09-24","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  196",",,a","   91",",,a",,,,,,,,
"ASN00009965","2018-09-25","-33.3567","115.6447","5.2","BUNBURY, AS","   10",",,a","  192",",,a","   82",",,a",,,,,,,,
"ASN00009965","2018-09-26","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  184",",,a","   44",",,a",,,,,,,,
"ASN00009965","2018-09-27","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  198",",,a","   39",",,a",,,,,,,,
"ASN00009965","2018-09-28","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  207",",,a","   77",",,a",,,,,,,,
"ASN00009965","2018-09-29","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  162",",,a","  106",",,a",,,,,,,,
"ASN00009965","2018-09-30","-33.3567","115.6447","5.2","BUNBURY, AS","   92",",,a","  244",",,a","   97",",,a",,,,,,,,
"ASN00009965","2018-10-01","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  209",",,a","  113",",,a",,,,,,,,
"ASN00009965","2018-10-02","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  218",",,a","   96",",,a",,,,,,,,
"ASN00009965","2018-10-03","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  210",",,a","  102",",,a",,,,,,,,
"ASN00009965","2018-10-04","-33.3567","115.6447","5.2","BUNBURY, AS","   44",",,a","  227",",,a","  124",",,a",,,,,,,,
"ASN00009965","2018-10-05","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  209",",,a","  151",",,a",,,,,,,,
"ASN00009965","2018-10-06","-33.3567","115.6447","5.2","BUNBURY, AS","    6",",,a","  212",",,a","  127",",,a",,,,,,,,
"ASN00009965","2018-10-07","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  220",",,a","  118",",,a",,,,,,,,
"ASN00009965","2018-10-08","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  241",",,a","  131",",,a",,,,,,,,
"ASN00009965","2018-10-09","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  273",",,a","  121",",,a",,,,,,,,
"ASN00009965","2018-10-10","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  244",",,a","  151",",,a",,,,,,,,
"ASN00009965","2018-10-11","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  228",",,a","  128",",,a",,,,,,,,
"ASN00009965","2018-10-12","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  188",",,a","  156",",,a",,,,,,,,
"ASN00009965","2018-10-13","-33.3567","115.6447","5.2","BUNBURY, AS","   48",",,a","  198",",,a","  150",",,a",,,,,,,,
"ASN00009965","2018-10-14","-33.3567","115.6447","5.2","BUNBURY, AS","  186",",,a","  185",",,a","  109",",,a",,,,,,,,
"ASN00009965","2018-10-15","-33.3567","115.6447","5.2","BUNBURY, AS","   22",",,a","  201",",,a","  102",",,a",,,,,,,,
"ASN00009965","2018-10-16","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  230",",,a","  105",",,a",,,,,,,,
"ASN00009965","2018-10-17","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  257",",,a","   87",",,a",,,,,,,,
"ASN00009965","2018-10-18","-33.3567","115.6447","5.2","BUNBURY, AS","   40",",,a","  171",",,a","  128",",,a",,,,,,,,
"ASN00009965","2018-10-19","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  185",",,a","   96",",,a",,,,,,,,
"ASN00009965","2018-10-20","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  198",",,a","  139",",,a",,,,,,,,
"ASN00009965","2018-10-21","-33.3567","115.6447","5.2","BUNBURY, AS","   20",",,a","  194",",,a","  141",",,a",,,,,,,,
"ASN00009965","2018-10-22","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  189",",,a","  127",",,a",,,,,,,,
"ASN00009965","2018-10-23","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  195",",,a","   85",",,a",,,,,,,,
"ASN00009965","2018-10-24","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  197",",,a","   79",",,a",,,,,,,,
"ASN00009965","2018-10-25","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  269",",,a","  120",",,a",,,,,,,,
"ASN00009965","2018-10-26","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  261",",,a","  113",",,a",,,,,,,,
"ASN00009965","2018-10-27","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  261",",,a","  103",",,a",,,,,,,,
"ASN00009965","2018-10-28","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  223",",,a","   96",",,a",,,,,,,,
"ASN00009965","2018-10-29","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  226",",,a","  105",",,a",,,,,,,,
"ASN00009965","2018-10-30","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  231",",,a","  107",",,a",,,,,,,,
"ASN00009965","2018-10-31","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  226",",,a","   98",",,a",,,,,,,,
"ASN00009965","2018-11-01","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  194",",,a","   77",",,a",,,,,,,,
"ASN00009965","2018-11-02","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  198",",,a","  121",",,a",,,,,,,,
"ASN00009965","2018-11-03","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  224",",,a","  115",",,a",,,,,,,,
"ASN00009965","2018-11-04","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  200",",,a","   79",",,a",,,,,,,,
"ASN00009965","2018-11-05","-33.3567","115.6447","5.2","BUNBURY, AS","    6",",,a","  182",",,a","  106",",,a",,,,,,,,
"ASN00009965","2018-11-06","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  183",",,a","   91",",,a",,,,,,,,
"ASN00009965","2018-11-07","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  179",",,a","   22",",,a",,,,,,,,
"ASN00009965","2018-11-08","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  227",",,a","   72",",,a",,,,,,,,
"ASN00009965","2018-11-09","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  281",",,a","   80",",,a",,,,,,,,
"ASN00009965","2018-11-10","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  274",",,a","  137",",,a",,,,,,,,
"ASN00009965","2018-11-11","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  218",",,a","  145",",,a",,,,,,,,
"ASN00009965","2018-11-12","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  210",",,a","   91",",,a",,,,,,,,
"ASN00009965","2018-11-13","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  233",",,a","  129",",,a",,,,,,,,
"ASN00009965","2018-11-14","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  257",",,a","  106",",,a",,,,,,,,
"ASN00009965","2018-11-15","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  309",",,a","  116",",,a",,,,,,,,
"ASN00009965","2018-11-16","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  318",",,a","  141",",,a",,,,,,,,
"ASN00009965","2018-11-17","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  244",",,a","  170",",,a",,,,,,,,
"ASN00009965","2018-11-18","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  228",",,a","  166",",,a",,,,,,,,
"ASN00009965","2018-11-19","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  206",",,a","  118",",,a",,,,,,,,
"ASN00009965","2018-11-20","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  203",",,a","   69",",,a",,,,,,,,
"ASN00009965","2018-11-21","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  239",",,a","   91",",,a",,,,,,,,
"ASN00009965","2018-11-22","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  254",",,a","  144",",,a",,,,,,,,
"ASN00009965","2018-11-23","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  238",",,a","  135",",,a",,,,,,,,
"ASN00009965","2018-11-24","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  212",",,a","   72",",,a",,,,,,,,
"ASN00009965","2018-11-25","-33.3567","115.6447","5.2","BUNBURY, AS","   12",",,a","  211",",,a","   69",",,a",,,,,,,,
"ASN00009965","2018-11-26","-33.3567","115.6447","5.2","BUNBURY, AS","    8",",,a","  207",",,a","   45",",,a",,,,,,,,
"ASN00009965","2018-11-27","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  222",",,a","  103",",,a",,,,,,,,
"ASN00009965","2018-11-28","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  224",",,a","  103",",,a",,,,,,,,
"ASN00009965","2018-11-29","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  242",",,a","   98",",,a",,,,,,,,
"ASN00009965","2018-11-30","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  213",",,a","   73",",,a",,,,,,,,
"ASN00009965","2018-12-01","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  218",",,a","  127",",,a",,,,,,,,
"ASN00009965","2018-12-02","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  242",",,a","   73",",,a",,,,,,,,
"ASN00009965","2018-12-03","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  323",",,a","  111",",,a",,,,,,,,
"ASN00009965","2018-12-04","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  222",",,a","  138",",,a",,,,,,,,
"ASN00009965","2018-12-05","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  219",",,a","  115",",,a",,,,,,,,
"ASN00009965","2018-12-06","-33.3567","115.6447","5.2","BUNBURY, AS","   48",",,a","  207",",,a","  126",",,a",,,,,,,,
"ASN00009965","2018-12-07","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  221",",,a","   78",",,a",,,,,,,,
"ASN00009965","2018-12-08","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  247",",,a","  118",",,a",,,,,,,,
"ASN00009965","2018-12-09","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  299",",,a","  124",",,a",,,,,,,,
"ASN00009965","2018-12-10","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  289",",,a","  137",",,a",,,,,,,,
"ASN00009965","2018-12-11","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  223",",,a","  112",",,a",,,,,,,,
"ASN00009965","2018-12-12","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  238",",,a","  146",",,a",,,,,,,,
"ASN00009965","2018-12-13","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  291",",,a","  128",",,a",,,,,,,,
"ASN00009965","2018-12-14","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  320",",,a","  146",",,a",,,,,,,,
"ASN00009965","2018-12-15","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  257",",,a","  172",",,a",,,,,,,,
"ASN00009965","2018-12-16","-33.3567","115.6447","5.2","BUNBURY, AS","    6",",,a","  250",",,a","  170",",,a",,,,,,,,
"ASN00009965","2018-12-17","-33.3567","115.6447","5.2","BUNBURY, AS","    2",",,a","  273",",,a","  162",",,a",,,,,,,,
"ASN00009965","2018-12-18","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  256",",,a","  133",",,a",,,,,,,,
"ASN00009965","2018-12-19","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  255",",,a","  112",",,a",,,,,,,,
"ASN00009965","2018-12-20","-33.3567","115.6447","5.2","BUNBURY, AS","    0",",,a","  311",",,a","  134",",,a",,,,,,,,
