"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SIE00115146","2018-03-04","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","   22",",,E","  -46",",,E"
"SIE00115146","2018-03-05","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","  173",",,E","    8",",,E","  -10",",,E"
"SIE00115146","2018-03-06","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    6",",,E","   25",",,E","  -20",",,E"
"SIE00115146","2018-03-07","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    6",",,E","   81",",,E","   -2",",,E"
"SIE00115146","2018-03-08","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","   99",",,E","   -8",",,E"
"SIE00115146","2018-03-09","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  118",",,E","  -45",",,E"
"SIE00115146","2018-03-10","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  102",",,E","   -4",",,E"
"SIE00115146","2018-03-11","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","  178",",,E","   77",",,E","   -2",",,E"
"SIE00115146","2018-03-12","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   14",",,E","  106",",,E","   14",",,E"
"SIE00115146","2018-03-13","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   69",",,E","  144",",,E","  -11",",,E"
"SIE00115146","2018-03-14","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   13",",,E","  125",",,E","   -3",",,E"
"SIE00115146","2018-03-15","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   76",",,E","  107",",,E","   14",",,E"
"SIE00115146","2018-03-16","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   52",",,E","   94",",,E","   26",",,E"
"SIE00115146","2018-03-17","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","  193",",,E","   56",",,E","    4",",,E"
"SIE00115146","2018-03-18","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   37",",,E","   39",",,E","   -8",",,E"
"SIE00115146","2018-03-19","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    9",",,E","    1",",,E","  -23",",,E"
"SIE00115146","2018-03-20","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    1",",,E","    8",",,E","  -25",",,E"
"SIE00115146","2018-03-21","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","   58",",,E","  -34",",,E"
"SIE00115146","2018-03-22","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","   67",",,E","  -59",",,E"
"SIE00115146","2018-03-23","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","   86",",,E","  -63",",,E"
"SIE00115146","2018-03-24","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  100",",,E","  -29",",,E"
"SIE00115146","2018-03-25","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","   71",",,E","   -6",",,E"
"SIE00115146","2018-03-26","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    1",",,E","  113",",,E","  -44",",,E"
"SIE00115146","2018-03-27","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  115",",,E","   17",",,E"
"SIE00115146","2018-03-28","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  156",",,E","   -1",",,E"
"SIE00115146","2018-03-29","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","  451",",,E","  102",",,E","   67",",,E"
"SIE00115146","2018-03-30","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   28",",,E","  135",",,E","   67",",,E"
"SIE00115146","2018-03-31","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   78",",,E","  118",",,E","   55",",,E"
"SIE00115146","2018-04-01","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  155",",,E","   39",",,E"
"SIE00115146","2018-04-02","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  160",",,E","  -27",",,E"
"SIE00115146","2018-04-03","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","    0",",,E","  170",",,E","   38",",,E"
"SIE00115146","2018-04-04","46.2","14.5","364.0","LETALISCE JOZETA PUCNIKA LJUBL, SI","   27",",,E","  133",",,E","   48",",,E"
