"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00139458","2018-04-02","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","  300",",,E","   38",",,E","  -92",",,E"
"SWE00139458","2018-04-03","60.73","15.02","175.0","LEKSAND, SW","   15",",,E","  300",",,E","   47",",,E"," -135",",,E"
"SWE00139458","2018-04-04","60.73","15.02","175.0","LEKSAND, SW","   36",",,E","  280",",,E","   37",",,E","  -15",",,E"
"SWE00139458","2018-04-05","60.73","15.02","175.0","LEKSAND, SW","  123",",,E","  280",",,E","   43",",,E","   11",",,E"
"SWE00139458","2018-04-06","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","  280",",,E","   55",",,E","    3",",,E"
"SWE00139458","2018-04-07","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","  250",",,E","   74",",,E","  -44",",,E"
"SWE00139458","2018-04-08","60.73","15.02","175.0","LEKSAND, SW","   75",",,E","  200",",,E","   68",",,E","    4",",,E"
"SWE00139458","2018-04-09","60.73","15.02","175.0","LEKSAND, SW","  101",",,E","  150",",,E","   22",",,E","   -2",",,E"
"SWE00139458","2018-04-10","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","  200",",,E","   61",",,E","  -51",",,E"
"SWE00139458","2018-04-11","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","  150",",,E","   89",",,E","  -91",",,E"
"SWE00139458","2018-04-12","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","  120",",,E","  120",",,E","  -83",",,E"
"SWE00139458","2018-04-13","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","  100",",,E","  119",",,E","  -68",",,E"
"SWE00139458","2018-04-14","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","   80",",,E","  150",",,E","  -65",",,E"
"SWE00139458","2018-04-15","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  146",",,E","  -29",",,E"
"SWE00139458","2018-04-16","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  130",",,E","  -43",",,E"
"SWE00139458","2018-04-17","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  149",",,E","  -35",",,E"
"SWE00139458","2018-04-18","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  144",",,E","    7",",,E"
"SWE00139458","2018-04-19","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  174",",,E","  -22",",,E"
"SWE00139458","2018-04-20","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  168",",,E","   32",",,E"
"SWE00139458","2018-04-21","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  147",",,E","  -13",",,E"
"SWE00139458","2018-04-22","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  145",",,E","  -19",",,E"
"SWE00139458","2018-04-23","60.73","15.02","175.0","LEKSAND, SW","   32",",,E","    0",",,E","  119",",,E","   40",",,E"
"SWE00139458","2018-04-24","60.73","15.02","175.0","LEKSAND, SW","    5",",,E","    0",",,E","  136",",,E","   41",",,E"
"SWE00139458","2018-04-25","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  126",",,E","  -10",",,E"
"SWE00139458","2018-04-26","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  135",",,E","   -1",",,E"
"SWE00139458","2018-04-27","60.73","15.02","175.0","LEKSAND, SW","    0",",,E",,,"  120",",,E","  -10",",,E"
"SWE00139458","2018-04-28","60.73","15.02","175.0","LEKSAND, SW","    0",",,E",,,"  130",",,E","  -19",",,E"
"SWE00139458","2018-04-29","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  133",",,E","  -26",",,E"
"SWE00139458","2018-04-30","60.73","15.02","175.0","LEKSAND, SW","   29",",,E","    0",",,E","  136",",,E","    0",",,E"
"SWE00139458","2018-05-01","60.73","15.02","175.0","LEKSAND, SW","   80",",,E","    0",",,E","   85",",,E","   35",",,E"
"SWE00139458","2018-05-02","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  104",",,E","   29",",,E"
"SWE00139458","2018-05-03","60.73","15.02","175.0","LEKSAND, SW","   91",",,E","    0",",,E","  125",",,E","    0",",,E"
"SWE00139458","2018-05-04","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  142",",,E","   -1",",,E"
"SWE00139458","2018-05-05","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  217",",,E","   25",",,E"
"SWE00139458","2018-05-06","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  217",",,E","   91",",,E"
"SWE00139458","2018-05-07","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  230",",,E","   84",",,E"
"SWE00139458","2018-05-08","60.73","15.02","175.0","LEKSAND, SW","    0",",,E",,,"  239",",,E","   87",",,E"
"SWE00139458","2018-05-09","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  245",",,E","  107",",,E"
"SWE00139458","2018-05-10","60.73","15.02","175.0","LEKSAND, SW","   10",",,E","    0",",,E","  227",",,E","   58",",,E"
"SWE00139458","2018-05-11","60.73","15.02","175.0","LEKSAND, SW","   80",",,E","    0",",,E","  201",",,E","  116",",,E"
"SWE00139458","2018-05-12","60.73","15.02","175.0","LEKSAND, SW","   29",",,E","    0",",,E","  205",",,E","  103",",,E"
"SWE00139458","2018-05-13","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  239",",,E","  113",",,E"
"SWE00139458","2018-05-14","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  252",",,E","   67",",,E"
"SWE00139458","2018-05-15","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  274",",,E","   62",",,E"
"SWE00139458","2018-05-16","60.73","15.02","175.0","LEKSAND, SW","    0",",,E","    0",",,E","  273",",,E","   81",",,E"
"SWE00139458","2018-05-17","60.73","15.02","175.0","LEKSAND, SW","   24",",,E","    0",",,E","  161",",,E","   56",",,E"
