"USW00014833","2018-07-06","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0",",,W,2400",,,,,"  261",",,W","  144",",,W","   40",",,W",,,,,,,,,"  350",",,W","   30",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-07","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0",",,W,2400",,,,,"  283",",,W","   89",",,W","   22",",,W",,,,,,,,,"   80",",,W","   70",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-08","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0",",,W,2400",,,,,"  306",",,W","  106",",,W","   17",",,W",,,,,,,,,"  180",",,W","  170",",,W",,,"   54",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-09","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0",",,W,2400","    0",",,H","    0",",,H","  317",",,W","  139",",,W","   26",",,W",,,,,,,,,"  230",",,W","  240",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-10","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0",",,W,2400",,,,,"  311",",,W","  172",",,W","   25",",,W",,,,,,,,,"  360",",,W","   30",",,W",,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-11","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0",",,W,2400",,,,,"  294",",,W","  133",",,W","   22",",,W",,,,,,,,,"   30",",,W","   40",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-12","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0",",,W,2400",,,"    0",",,H","  300",",,W","  144",",,W","   21",",,W",,,,,,,,,"  120",",,W","  120",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-13","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","   15",",,W,2400","    0",",,H","    0",",,H","  333",",,W","  178",",,W","   23",",,W",,,,,,,,,"  210",",,W","  210",",,W",,,"   54",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-14","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0","T,,W,2400","    0",",,H","    0",",,H","  283",",,W","  194",",,W","   16",",,W",,,,,,,,,"  240",",,W","  250",",,W",,,"   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00014833","2018-07-15","42.2667","-84.4667","304.2","JACKSON REYNOLDS FIELD, MI US","    0","T,,W,2400","    0",",,H","    0",",,H","  339",",,W","  183",",,W","   12",",,W",,,,,,,,,"   40",",,W","  310",",,W",,,"   45",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
