"USC00427724","2018-05-28","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  156",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"   -6",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-05-29","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  161",",,H","  -11",",,H",,,,,,,,,,,,,,,,,,,,,,,"   28",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-05-30","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  178",",,H","   17",",,H",,,,,,,,,,,,,,,,,,,,,,,"   33",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-05-31","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  217",",,H","   28",",,H",,,,,,,,,,,,,,,,,,,,,,,"   33",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-06-01","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  233",",,H","   33",",,H",,,,,,,,,,,,,,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-06-02","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  167",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"    0",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-06-03","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  228",",,H","   -6",",,H",,,,,,,,,,,,,,,,,,,,,,,"   28",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-06-30","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  222",",,H","   56",",,H",,,,,,,,,,,,,,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-07-01","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  200",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,"   39",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-07-02","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  244",",,H","   39",",,H",,,,,,,,,,,,,,,,,,,,,,,"   61",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-07-03","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  267",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,,,"   94",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-07-04","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  267",",,H","   50",",,H",,,,,,,,,,,,,,,,,,,,,,,"   67",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-07-05","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  278",",,H","   61",",,H",,,,,,,,,,,,,,,,,,,,,,,"   89",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-07-06","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  283",",,H","   72",",,H",,,,,,,,,,,,,,,,,,,,,,,"  161",",,H,2400",,,,,,,,,,,,
"USC00427724","2018-07-07","39.7858","-111.1189","2325.6","SCOFIELD DAM, UT US",,,,,,,"  294",",,H","   89",",,H",,,,,,,,,,,,,,,,,,,,,,,"   89",",,H,2400",,,,,,,,,,,,
