"USC00167738","2018-07-04","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","   36",",,7,0700","    0",",,7","    0",",,7,0700","  356",",,7","  233",",,7",,,,,,,"   74",",,7,0700",,,,,,,,,,,"  250",",,7,0700","   18",",,7",,,"  300",",,7",,,"  317",",,7",,,,,,,,,,,"    1",",,7"
"USC00167738","2018-07-05","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  333",",,7","  222",",,7",,,,,,,"   38",",,7,0700",,,,,,,,,,,"  250",",,7,0700","   56",",,7",,,"  294",",,7",,,"  306",",,7",,,,,,,,,,,,
"USC00167738","2018-07-06","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    0","T,,7,0700","    0",",,7","    0",",,7,0700","  350",",,7","  233",",,7",,,,,,,"   64",",,7,0700",,,,,,,,,,,"  294",",,7,0700","    2",",,7",,,"  300",",,7",,,"  311",",,7",,,,,,,,,,,,
"USC00167738","2018-07-07","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","   23",",,7,0700","    0",",,7","    0",",,7,0700","  356",",,7","  217",",,7",,,,,,,"   61",",,7,0700",,,,,,,,,,,"  278",",,7,0700","   27",",,7",,,"  300",",,7",,,"  317",",,7",,,"    1",",,7",,,,,,,,
"USC00167738","2018-07-08","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  344",",,7","  217",",,7",,,,,,,"   66",",,7,0700",,,,,,,,,,,"  256",",,7,0700","    8",",,7",,,"  294",",,7",,,"  317",",,7",,,,,,,,,,,,
"USC00167738","2018-07-09","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  328",",,7","  233",",,7",,,,,,,"   76",",,7,0700",,,,,,,,,,,"  244",",,7,0700","   39",",,7",,,"  289",",,7",,,"  317",",,7",,,"    1",",,7",,,,,,,,
"USC00167738","2018-07-10","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  311",",,7","  233",",,7",,,,,,,"   51",",,7,0700",,,,,,,,,,,"  239",",,7,0700","    5",",,7",,,"  294",",,7",,,"  306",",,7",,,,,,,,,,,,
"USC00167738","2018-07-11","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","   18",",,7,0700","    0",",,7","    0",",,7,0700","  328",",,7","  239",",,7",,,,,,,"   81",",,7,0700",,,,,,,,,,,"  250",",,7,0700","   11",",,7",,,"  294",",,7",,,"  311",",,7",,,"    1",",,7",,,,,,,,
"USC00167738","2018-07-12","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    5",",,7,0700","    0",",,7","    0",",,7,0700","  317",",,7","  244",",,7",,,,,,,"    5",",,7,0700",,,,,,,,,,,"  261",",,7,0700","    2",",,7",,,"  294",",,7",,,"  311",",,7",,,"    1",",,7",,,,,,,,
"USC00167738","2018-07-13","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","  152",",,7,0700","    0",",,7","    0",",,7,0700","  322",",,7","  222",",,7",,,,,,,"   43",",,7,0700",,,,,,,,,,,"  256",",,7,0700","    5",",,7",,,"  294",",,7",,,"  300",",,7",,,"    1",",,7",,,,,,,,
"USC00167738","2018-07-14","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  339",",,7","  222",",,7",,,,,,,"   76",",,7,0700",,,,,,,,,,,"  283",",,7,0700","    2",",,7",,,"  294",",,7",,,"  322",",,7",,,,,,,,,,,,
"USC00167738","2018-07-15","32.4219","-93.638","47.2","RED RIVER RESEARCH STATION, LA US","    0",",,7,0700","    0",",,7","    0",",,7,0700","  339",",,7","  244",",,7",,,,,,,"   89",",,7,0700",,,,,,,,,,,"  283",",,7,0700","    2",",,7",,,"  294",",,7",,,"  322",",,7",,,,,,,,,,,,
