"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00053871","2018-07-05","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  339",",,W","  228",",,W","   12",",,W",,," 1919",",,W",,,,,"  190",",,W","  180",",,W","   45",",,W","   72",",,W",,,,,,,,
"USW00053871","2018-07-06","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","  300",",,W",,,"  339",",,W","  217",",,W","   20",",,W",,," 1601",",,W",,,,,"   10",",,W","   30",",,W","  107",",,W","  165",",,W",,,,,,,,
"USW00053871","2018-07-07","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  256",",,W","  211",",,W","   20",",,W",,," 1021",",,W",,,,,"   40",",,W","  100",",,W","   54",",,W","   85",",,W",,,,,,,,
"USW00053871","2018-07-08","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  294",",,W","  183",",,W","   25",",,W",,," 0951",",,W",,,,,"   20",",,W","   20",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00053871","2018-07-09","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  311",",,W","  156",",,W","   13",",,W",,," 1343",",,W",,,,,"   10",",,W","   10",",,W","   54",",,W","   76",",,W",,,,,,,,
"USW00053871","2018-07-10","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  333",",,W","  167",",,W","   22",",,W",,," 1155",",,W",,,,,"  350",",,W","  340",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00053871","2018-07-11","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  339",",,W","  200",",,W","   12",",,W",,," 1605",",,W",,,,,"  240",",,W","  240",",,W","   40",",,W","   58",",,W",,,,,,,,
"USW00053871","2018-07-12","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  339",",,W","  217",",,W","   15",",,W",,," 1740",",,W",,,,,"  190",",,W","  180",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00053871","2018-07-13","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  311",",,W","  217",",,W","   11",",,W",,," 1005",",,W",,,,,"  120",",,W","  100",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00053871","2018-07-14","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  322",",,W","  194",",,W","    7",",,W",,," 1929",",,W",,,,,"  230",",,W","  230",",,W","   54",",,W","   67",",,W",,,,,,,,
"USW00053871","2018-07-15","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  333",",,W","  211",",,W","   26",",,W",,," 1504",",,W",,,,,"  210",",,W","  210",",,W","   67",",,W","   89",",,W",,,,,,,,
"USW00053871","2018-07-16","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","   38",",,W",,,"  322",",,W","  228",",,W","   23",",,W",,," 1503",",,W",,,,,"  270",",,W","  250",",,W","   72",",,W","   94",",,W",,,,,,,,
"USW00053871","2018-07-17","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  322",",,W","  222",",,W","   26",",,W",,," 1238",",,W",,,,,"  260",",,W","  220",",,W","   58",",,W","   72",",,W",,,,,,,,
"USW00053871","2018-07-18","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  333",",,W","  211",",,W","   17",",,W",,," 1009",",,W",,,,,"   20",",,W","   20",",,W","   63",",,W","   81",",,W",,,,,,,,
"USW00053871","2018-07-19","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  311",",,W","  211",",,W","   13",",,W",,," 1551",",,W",,,,,"   20",",,W","  350",",,W","   45",",,W","   63",",,W",,,,,,,,
"USW00053871","2018-07-20","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0",",,W",,,"  311",",,W","  200",",,W","   15",",,W",,," 1238",",,W",,,,,"   30",",,W","   20",",,W","   54",",,W","   76",",,W",,,,,,,,
"USW00053871","2018-07-21","34.98694","-81.0575","203.9","ROCK HILL YORK CO AIRPORT, SC US","    0","T,,W",,,"  311",",,W","  200",",,W","   20",",,W",,," 1331",",,W",,,,,"  230",",,W","  240",",,W","   67",",,W","   98",",,W",,,,,,,,
