"FIE00142116","2018-03-31","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   55",",,E"," -164",",,E"
"FIE00142116","2018-04-01","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   34",",,E"," -141",",,E"
"FIE00142116","2018-04-02","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   10",",,E","  -16",",,E"
"FIE00142116","2018-04-03","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   42",",,E","  -63",",,E"
"FIE00142116","2018-04-04","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   53",",,E"," -160",",,E"
"FIE00142116","2018-04-05","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   70",",,E","   13",",,E"
"FIE00142116","2018-04-06","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   57",",,E","   11",",,E"
"FIE00142116","2018-04-07","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   70",",,E","  -11",",,E"
"FIE00142116","2018-04-08","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   96",",,E","   -1",",,E"
"FIE00142116","2018-04-09","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  135",",,E","  -13",",,E"
"FIE00142116","2018-04-10","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   77",",,E","  -35",",,E"
"FIE00142116","2018-04-11","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   84",",,E","  -58",",,E"
"FIE00142116","2018-04-12","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  120",",,E","  -59",",,E"
"FIE00142116","2018-04-13","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  118",",,E",,
"FIE00142116","2018-04-14","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  156",",,E","  -42",",,E"
"FIE00142116","2018-04-15","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  152",",,E","  -38",",,E"
"FIE00142116","2018-04-16","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  134",",,E","   15",",,E"
"FIE00142116","2018-04-17","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   94",",,E","   43",",,E"
"FIE00142116","2018-04-18","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  157",",,E","   41",",,E"
"FIE00142116","2018-04-19","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  154",",,E","   56",",,E"
"FIE00142116","2018-04-20","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  193",",,E","    6",",,E"
"FIE00142116","2018-04-21","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  133",",,E","   46",",,E"
"FIE00142116","2018-04-22","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   83",",,E","   39",",,E"
"FIE00142116","2018-04-23","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   83",",,E","  -21",",,E"
"FIE00142116","2018-04-24","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  101",",,E","   31",",,E"
"FIE00142116","2018-04-25","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  110",",,E","   48",",,E"
"FIE00142116","2018-04-26","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  118",",,E","   -5",",,E"
"FIE00142116","2018-04-27","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  114",",,E","  -31",",,E"
"FIE00142116","2018-04-28","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  124",",,E","    1",",,E"
"FIE00142116","2018-04-29","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"   87",",,E","  -17",",,E"
"FIE00142116","2018-04-30","60.4183","24.4017","42.0","VIHTI MAASOJA, FI",,,"  140",",,E","    8",",,E"
