"USC00022659","2017-11-01","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  233",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"  222",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-02","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  233",",,7","   89",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-04","31.345","-109.5394","1231.4","DOUGLAS, AZ US","   64",",,7,1600",,,,,"  250",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-05","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  250",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-07","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  261",",,7","   72",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-08","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  233",",,7","   94",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-09","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  244",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-10","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  256",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"  244",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-11","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  267",",,7","   78",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-12","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  261",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"  256",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-13","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  289",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,"  239",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-14","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  289",",,7","   67",",,7",,,,,,,,,,,,,,,,,,,"  283",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-15","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  289",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-17","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  283",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  233",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-18","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  283",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-22","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  239",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  228",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-26","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  278",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"  267",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-28","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  278",",,7","   39",",,7",,,,,,,,,,,,,,,,,,,"  217",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-29","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  217",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  211",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-11-30","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  233",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-01","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  233",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  206",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-02","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  233",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-03","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  233",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,"  189",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-07","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  161",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"   50",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-09","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  178",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-10","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  178",",,7","  -61",",,7",,,,,,,,,,,,,,,,,,,"  150",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-11","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  150",",,7","   44",",,7",,,,,,,,,,,,,,,,,,,"  133",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-12","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  172",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"  144",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-13","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  194",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,"  183",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-14","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  194",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"  122",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-15","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  194",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,"  106",",,7,1600",,,,,,,,,,,,
"USC00022659","2017-12-16","31.345","-109.5394","1231.4","DOUGLAS, AZ US","    0",",,7,1600",,,,,"  150",",,7","  -39",",,7",,,,,,,,,,,,,,,,,,,"  128",",,7,1600",,,,,,,,,,,,
