"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00311515","2017-11-13","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  172",",,7","   28",",,7",,,,,"   50",",,7,0700",,,,,,,,
"USC00311515","2017-11-14","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  183",",,7","   11",",,7",,,,,"   56",",,7,0700",,,,,,,,
"USC00311515","2017-11-15","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  206",",,7","   33",",,7",,,,,"   56",",,7,0700",,,,,,,,
"USC00311515","2017-11-16","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  206",",,7","   22",",,7",,,,,"   72",",,7,0700",,,,,,,,
"USC00311515","2017-11-17","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  189",",,7","   56",",,7",,,,,"  106",",,7,0700",,,,,,,,
"USC00311515","2017-11-18","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  178",",,7","   33",",,7",,,,,"  117",",,7,0700",,,,,,,,
"USC00311515","2017-11-19","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  178",",,7","   33",",,7",,,,,"   33",",,7,0700",,,,,,,,
"USC00311515","2017-11-20","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  156",",,7","  -33",",,7",,,,,"  -33",",,7,0700",,,,,,,,
"USC00311515","2017-11-21","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  144",",,7","  -33",",,7",,,,,"    0",",,7,0700",,,,,,,,
"USC00311515","2017-11-22","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  183",",,7","    0",",,7",,,,,"   11",",,7,0700",,,,,,,,
"USC00311515","2017-11-23","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   94",",,7","  -33",",,7",,,,,"   -6",",,7,0700",,,,,,,,
"USC00311515","2017-11-24","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  156",",,7","   -6",",,7",,,,,"    0",",,7,0700",,,,,,,,
"USC00311515","2017-11-25","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  183",",,7","    0",",,7",,,,,"   22",",,7,0700",,,,,,,,
"USC00311515","2017-11-26","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  172",",,7","  -22",",,7",,,,,"   17",",,7,0700",,,,,,,,
"USC00311515","2017-12-01","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  217",",,7",,,,,,,"   94",",,7,0700",,,,,,,,
"USC00311515","2017-12-02","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  217",",,7",,,,,,,,,,,,,,,,
"USC00311515","2017-12-03","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  206",",,7",,,,,,,,,,,,,,,,
"USC00311515","2017-12-04","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  194",",,7","  -11",",,7",,,,,"  106",",,7,0700",,,,,,,,
"USC00311515","2017-12-05","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  206",",,7","   56",",,7",,,,,"   61",",,7,0700",,,,,,,,
"USC00311515","2017-12-06","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   61",",,7","   39",",,7",,,,,"   50",",,7,0700",,,,,,,,
"USC00311515","2017-12-07","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","   99",",,7,0700",,,,,"   83",",,7","   33",",,7",,,,,"   39",",,7,0700",,,,,,,,
"USC00311515","2017-12-08","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","  396",",,7,0700",,,,,"   44",",,7","    6",",,7",,,,,"    6",",,7,0700",,,,,,,,
"USC00311515","2017-12-09","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","   25",",,7,0700",,,,,"   17",",,7","  -28",",,7",,,,,"  -17",",,7,0700",,,,,,,,
"USC00311515","2017-12-10","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   78",",,7","  -28",",,7",,,,,"   28",",,7,0700",,,,,,,,
"USC00311515","2017-12-11","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  122",",,7","   28",",,7",,,,,"   89",",,7,0700",,,,,,,,
"USC00311515","2017-12-12","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  128",",,7","  -61",",,7",,,,,"    6",",,7,0700",,,,,,,,
"USC00311515","2017-12-13","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   78",",,7","    6",",,7",,,,,"   44",",,7,0700",,,,,,,,
"USC00311515","2017-12-14","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  133",",,7","  -33",",,7",,,,,"   11",",,7,0700",,,,,,,,
"USC00311515","2017-12-15","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  150",",,7","  -39",",,7",,,,,"    0",",,7,0700",,,,,,,,
"USC00311515","2017-12-16","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  106",",,7","  -11",",,7",,,,,"   33",",,7,0700",,,,,,,,
"USC00311515","2017-12-17","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  122",",,7","   33",",,7",,,,,"   89",",,7,0700",,,,,,,,
"USC00311515","2017-12-18","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  189",",,7","   56",",,7",,,,,"   72",",,7,0700",,,,,,,,
"USC00311515","2017-12-19","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  222",",,7","   72",",,7",,,,,"  100",",,7,0700",,,,,,,,
"USC00311515","2017-12-20","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","  224",",,7,0700",,,,,"  106",",,7","   44",",,7",,,,,"   61",",,7,0700",,,,,,,,
"USC00311515","2017-12-21","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  139",",,7","    6",",,7",,,,,"   17",",,7,0700",,,,,,,,
"USC00311515","2017-12-22","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  167",",,7","   17",",,7",,,,,"  100",",,7,0700",,,,,,,,
"USC00311515","2017-12-23","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  211",",,7","  100",",,7",,,,,"  117",",,7,0700",,,,,,,,
"USC00311515","2017-12-24","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  144",",,7","   44",",,7",,,,,"   44",",,7,0700",,,,,,,,
"USC00311515","2017-12-25","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   61",",,7","  -22",",,7",,,,,"   11",",,7,0700",,,,,,,,
"USC00311515","2017-12-26","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   72",",,7","    6",",,7",,,,,"   22",",,7,0700",,,,,,,,
"USC00311515","2017-12-27","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   78",",,7","  -44",",,7",,,,,"  -44",",,7,0700",,,,,,,,
"USC00311515","2017-12-28","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"   11",",,7","  -78",",,7",,,,,"  -78",",,7,0700",,,,,,,,
"USC00311515","2017-12-29","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  106",",,7","  -78",",,7",,,,,"  -11",",,7,0700",,,,,,,,
"USC00311515","2017-12-30","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  111",",,7","  -78",",,7",,,,,"  -17",",,7,0700",,,,,,,,
"USC00311515","2017-12-31","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US","    0",",,7,0700",,,,,"  -11",",,7","  -94",",,7",,,,,"  -83",",,7,0700",,,,,,,,
"USC00311515","2018-01-01","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"  -17",",,7"," -122",",,7",,,,,"  -78",",,7,0700",,,,,,,,
"USC00311515","2018-01-02","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"    6",",,7"," -117",",,7",,,,,"  -67",",,7,0700",,,,,,,,
"USC00311515","2018-01-03","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"  -22",",,7"," -133",",,7",,,,," -133",",,7,0700",,,,,,,,
"USC00311515","2018-01-04","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"   11",",,7"," -133",",,7",,,,," -128",",,7,0700",,,,,,,,
"USC00311515","2018-01-05","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"   11",",,7"," -144",",,7",,,,," -144",",,7,0700",,,,,,,,
"USC00311515","2018-01-06","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"  -17",",,7"," -144",",,7",,,,," -133",",,7,0700",,,,,,,,
"USC00311515","2018-01-08","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"  189",",,7","  -94",",,7",,,,,"   50",",,7,0700",,,,,,,,
"USC00311515","2018-01-09","35.332","-79.4066","134.1","CARTHAGE WATER TREATMENT PLANT, NC US",,,,,,,"  200",",,7","   50",",,7",,,,,"   67",",,7,0700",,,,,,,,
