"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"RSM00030965","2018-06-28","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  263",",,S",,,,,"  193","H,,S"
"RSM00030965","2018-06-29","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  266",",,S","   97",",,S",,,"  204","H,,S"
"RSM00030965","2018-06-30","50.4","116.5167","675.0","BORZJA, RS","   20","B,,S",,,"  276",",,S","  134",",,S",,,"  211","H,,S"
"RSM00030965","2018-07-01","50.4","116.5167","675.0","BORZJA, RS","    5","B,,S",,,"  232",",,S","  161",",,S",,,"  201","H,,S"
"RSM00030965","2018-07-02","50.4","116.5167","675.0","BORZJA, RS","   46","B,,S",,,"  233",",,S","  170",",,S",,,"  197","H,,S"
"RSM00030965","2018-07-03","50.4","116.5167","675.0","BORZJA, RS","   43","B,,S",,,"  258",",,S",,,,,"  191","H,,S"
"RSM00030965","2018-07-04","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  268",",,S","  139",",,S",,,"  207","H,,S"
"RSM00030965","2018-07-05","50.4","116.5167","675.0","BORZJA, RS","    8","B,,S",,,"  282",",,S","  146",",,S",,,"  221","H,,S"
"RSM00030965","2018-07-06","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  274",",,S","  161",",,S",,,"  227","H,,S"
"RSM00030965","2018-07-07","50.4","116.5167","675.0","BORZJA, RS","  249","B,,S",,,"  182",",,S",,,,,"  164","H,,S"
"RSM00030965","2018-07-08","50.4","116.5167","675.0","BORZJA, RS","   79","B,,S",,,"  164",",,S",,,,,"  139","H,,S"
"RSM00030965","2018-07-09","50.4","116.5167","675.0","BORZJA, RS","    5","B,,S",,,"  175",",,S",,,,,"  127","H,,S"
"RSM00030965","2018-07-10","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  214",",,S","   74",",,S",,,"  173","H,,S"
"RSM00030965","2018-07-11","50.4","116.5167","675.0","BORZJA, RS","   79","B,,S",,,"  255",",,S",,,,,"  197","H,,S"
"RSM00030965","2018-07-12","50.4","116.5167","675.0","BORZJA, RS","  239","B,,S",,,"  212",",,S","  128",",,S",,,"  170","H,,S"
"RSM00030965","2018-07-13","50.4","116.5167","675.0","BORZJA, RS","   10","B,,S",,,"  199",",,S","  126",",,S",,,"  167","H,,S"
"RSM00030965","2018-07-14","50.4","116.5167","675.0","BORZJA, RS","   25","B,,S",,,"  245",",,S",,,,,"  192","H,,S"
"RSM00030965","2018-07-15","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  270",",,S","  136",",,S",,,"  216","H,,S"
"RSM00030965","2018-07-16","50.4","116.5167","675.0","BORZJA, RS","   97","B,,S",,,"  198",",,S",,,,,"  171","H,,S"
"RSM00030965","2018-07-17","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  257",",,S","  131",",,S",,,"  204","H,,S"
"RSM00030965","2018-07-18","50.4","116.5167","675.0","BORZJA, RS","  140","B,,S",,,"  263",",,S","  169",",,S",,,"  200","H,,S"
"RSM00030965","2018-07-19","50.4","116.5167","675.0","BORZJA, RS","   48","B,,S",,,"  235",",,S",,,,,"  188","H,,S"
"RSM00030965","2018-07-20","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  254",",,S","  137",",,S",,,"  217","H,,S"
"RSM00030965","2018-07-21","50.4","116.5167","675.0","BORZJA, RS","  231","B,,S",,,"  277",",,S",,,,,"  201","H,,S"
"RSM00030965","2018-07-22","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  218",",,S",,,,,"  177","H,,S"
"RSM00030965","2018-07-23","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  245",",,S","  123",",,S",,,"  199","H,,S"
"RSM00030965","2018-07-24","50.4","116.5167","675.0","BORZJA, RS","    5","B,,S",,,"  252",",,S",,,,,"  188","H,,S"
"RSM00030965","2018-07-25","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  262",",,S","  119",",,S",,,"  217","H,,S"
"RSM00030965","2018-07-26","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  317",",,S","  179",",,S",,,"  254","H,,S"
"RSM00030965","2018-07-27","50.4","116.5167","675.0","BORZJA, RS",,,,,,,,,,,"  236","H,,S"
"RSM00030965","2018-07-28","50.4","116.5167","675.0","BORZJA, RS","   30","B,,S",,,"  209",",,S",,,,,"  174","H,,S"
"RSM00030965","2018-07-29","50.4","116.5167","675.0","BORZJA, RS","   30","B,,S",,,"  261",",,S",,,,,"  185","H,,S"
"RSM00030965","2018-07-30","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  265",",,S","  116",",,S",,,"  206","H,,S"
"RSM00030965","2018-07-31","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  240",",,S","  123",",,S",,,"  186","H,,S"
"RSM00030965","2018-08-01","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  238",",,S","  141",",,S",,,"  191","H,,S"
"RSM00030965","2018-08-02","50.4","116.5167","675.0","BORZJA, RS","   89","B,,S",,,,,"  152",",,S",,,"  183","H,,S"
"RSM00030965","2018-08-03","50.4","116.5167","675.0","BORZJA, RS","  130","B,,S",,,"  222",",,S",,,,,"  182","H,,S"
"RSM00030965","2018-08-04","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  206",",,S",,,,,"  156","H,,S"
"RSM00030965","2018-08-05","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  257",",,S","  101",",,S",,,"  207","H,,S"
"RSM00030965","2018-08-06","50.4","116.5167","675.0","BORZJA, RS","   41","B,,S",,,,,,,,,"  209","H,,S"
"RSM00030965","2018-08-07","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  238",",,S",,,,,"  179","H,,S"
"RSM00030965","2018-08-08","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  242",",,S","  109",",,S",,,"  177","H,,S"
"RSM00030965","2018-08-09","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  253",",,S",,,,,"  175","H,,S"
"RSM00030965","2018-08-10","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  242",",,S","   82",",,S",,,"  180","H,,S"
"RSM00030965","2018-08-11","50.4","116.5167","675.0","BORZJA, RS","   30","B,,S",,,"  249",",,S",,,,,"  173","H,,S"
"RSM00030965","2018-08-12","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  259",",,S","   88",",,S",,,"  182","H,,S"
"RSM00030965","2018-08-13","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  262",",,S","  106",",,S",,,"  195","H,,S"
"RSM00030965","2018-08-14","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  281",",,S",,,,,"  211","H,,S"
"RSM00030965","2018-08-15","50.4","116.5167","675.0","BORZJA, RS",,,,,"  294",",,S","  100",",,S",,,"  231","H,,S"
"RSM00030965","2018-08-16","50.4","116.5167","675.0","BORZJA, RS","  320","B,,S",,,"  265",",,S",,,,,"  187","H,,S"
"RSM00030965","2018-08-17","50.4","116.5167","675.0","BORZJA, RS","    3","B,,S",,,"  208",",,S","  117",",,S",,,"  160","H,,S"
"RSM00030965","2018-08-18","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  219",",,S",,,,,"  148","H,,S"
"RSM00030965","2018-08-19","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  230",",,S",,,,,"  151","H,,S"
"RSM00030965","2018-08-20","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  226",",,S",,,,,"  143","H,,S"
"RSM00030965","2018-08-21","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  236",",,S","   53",",,S",,,"  155","H,,S"
"RSM00030965","2018-08-22","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  260",",,S","   63",",,S",,,"  174","H,,S"
"RSM00030965","2018-08-23","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  276",",,S","   89",",,S",,,"  189","H,,S"
"RSM00030965","2018-08-24","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  294",",,S","  107",",,S",,,"  211","H,,S"
"RSM00030965","2018-08-25","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  288",",,S","  123",",,S",,,"  196","H,,S"
"RSM00030965","2018-08-26","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  270",",,S",,,,,"  184","H,,S"
"RSM00030965","2018-08-27","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  252",",,S","   99",",,S",,,"  181","H,,S"
"RSM00030965","2018-08-28","50.4","116.5167","675.0","BORZJA, RS",,,,,,,,,,,"  148","H,,S"
"RSM00030965","2018-08-29","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  234",",,S",,,,,"  142","H,,S"
"RSM00030965","2018-08-30","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  248",",,S","   47",",,S",,,"  158","H,,S"
"RSM00030965","2018-08-31","50.4","116.5167","675.0","BORZJA, RS",,,,,"  260",",,S","   63",",,S",,,"  196","H,,S"
"RSM00030965","2018-09-01","50.4","116.5167","675.0","BORZJA, RS","    5","B,,S",,,,,"  137",",,S",,,"  194","H,,S"
"RSM00030965","2018-09-02","50.4","116.5167","675.0","BORZJA, RS","   33","B,,S",,,"  182",",,S",,,,,"  146","H,,S"
"RSM00030965","2018-09-03","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  188",",,S",,,,,"  134","H,,S"
"RSM00030965","2018-09-04","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  191",",,S",,,,,"  102","H,,S"
"RSM00030965","2018-09-05","50.4","116.5167","675.0","BORZJA, RS",,,,,,,"  -14",",,S",,,"  101","H,,S"
"RSM00030965","2018-09-06","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  179",",,S","    1",",,S",,,"  122","H,,S"
"RSM00030965","2018-09-07","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  137",",,S",,,,,"   52","H,,S"
"RSM00030965","2018-09-08","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  119",",,S",,,,,"   26","H,,S"
"RSM00030965","2018-09-09","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  168",",,S","  -66",",,S",,,"   89","H,,S"
"RSM00030965","2018-09-10","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  235",",,S",,,,,"  186","H,,S"
"RSM00030965","2018-09-11","50.4","116.5167","675.0","BORZJA, RS","   51","B,,S",,,"  218",",,S",,,,,"  137","H,,S"
"RSM00030965","2018-09-12","50.4","116.5167","675.0","BORZJA, RS","    5","B,,S",,,"  143",",,S",,,,,"  103","H,,S"
"RSM00030965","2018-09-13","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  175",",,S",,,,,"  101","H,,S"
"RSM00030965","2018-09-14","50.4","116.5167","675.0","BORZJA, RS","   43","B,,S",,,"   76",",,S",,,,,"   41","H,,S"
"RSM00030965","2018-09-15","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  151",",,S","    4",",,S",,,"   90","H,,S"
"RSM00030965","2018-09-16","50.4","116.5167","675.0","BORZJA, RS",,,,,"  168",",,S",,,,,"   97","H,,S"
"RSM00030965","2018-09-18","50.4","116.5167","675.0","BORZJA, RS",,,,,"  223",",,S",,,,,"  138","H,,S"
"RSM00030965","2018-09-19","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  236",",,S","   29",",,S",,,"  157","H,,S"
"RSM00030965","2018-09-20","50.4","116.5167","675.0","BORZJA, RS","   10","B,,S",,,"  164",",,S",,,,,"   81","H,,S"
"RSM00030965","2018-09-21","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  130",",,S","  -12",",,S",,,"   67","H,,S"
"RSM00030965","2018-09-22","50.4","116.5167","675.0","BORZJA, RS","   23","B,,S",,,"  103",",,S","   45",",,S",,,"   78","H,,S"
"RSM00030965","2018-09-23","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  159",",,S",,,,,"   58","H,,S"
"RSM00030965","2018-09-25","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  209",",,S","  -11",",,S",,,"  132","H,,S"
"RSM00030965","2018-09-26","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  224",",,S","   88",",,S",,,"  163","H,,S"
"RSM00030965","2018-09-27","50.4","116.5167","675.0","BORZJA, RS",,,,,,,,,,,"  148","H,,S"
"RSM00030965","2018-09-28","50.4","116.5167","675.0","BORZJA, RS",,,,,"  100",",,S",,,,,"   71","H,,S"
"RSM00030965","2018-09-29","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  158",",,S",,,,,"   75","H,,S"
"RSM00030965","2018-09-30","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  173",",,S",,,,,"   78","H,,S"
"RSM00030965","2018-10-01","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  176",",,S","  -42",",,S",,,"  102","H,,S"
"RSM00030965","2018-10-02","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  171",",,S",,,,,"   78","H,,S"
"RSM00030965","2018-10-03","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  228",",,S","  -26",",,S",,,"  137","H,,S"
"RSM00030965","2018-10-04","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  244",",,S","   26",",,S",,,"  174","H,,S"
"RSM00030965","2018-10-05","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  144",",,S",,,,,"   69","H,,S"
"RSM00030965","2018-10-06","50.4","116.5167","675.0","BORZJA, RS","   20","B,,S",,,"   41",",,S","  -22",",,S",,,"    8","H,,S"
"RSM00030965","2018-10-07","50.4","116.5167","675.0","BORZJA, RS","   20","B,,S","   41",",,S","   33",",,S","  -29",",,S",,,"    2","H,,S"
"RSM00030965","2018-10-08","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S","   10",",,S","   38",",,S",,,,,"   -8","H,,S"
"RSM00030965","2018-10-09","50.4","116.5167","675.0","BORZJA, RS",,,"   10",",,S",,,"  -54",",,S",,,"   14","H,,S"
"RSM00030965","2018-10-10","50.4","116.5167","675.0","BORZJA, RS",,,,,"  109",",,S","  -66",",,S",,,"   13","H,,S"
"RSM00030965","2018-10-11","50.4","116.5167","675.0","BORZJA, RS",,,,,,,"  -62",",,S",,,"   64","H,,S"
"RSM00030965","2018-10-12","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  164",",,S","  -41",",,S",,,"   73","H,,S"
"RSM00030965","2018-10-13","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"   85",",,S",,,,,"    4","H,,S"
"RSM00030965","2018-10-14","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  107",",,S","  -92",",,S",,,"    5","H,,S"
"RSM00030965","2018-10-15","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"   87",",,S",,,,,"  -18","H,,S"
"RSM00030965","2018-10-16","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  103",",,S"," -117",",,S",,,"  -18","H,,S"
"RSM00030965","2018-10-17","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  113",",,S"," -117",",,S",,,"   -8","H,,S"
"RSM00030965","2018-10-18","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  139",",,S","  -85",",,S",,,"    5","H,,S"
"RSM00030965","2018-10-19","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  171",",,S",,,,,"   61","H,,S"
"RSM00030965","2018-10-20","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  151",",,S","  -96",",,S",,,"   67","H,,S"
"RSM00030965","2018-10-21","50.4","116.5167","675.0","BORZJA, RS","    0","B,,S",,,"  115",",,S",,,,,"   24","H,,S"
"RSM00030965","2018-10-22","50.4","116.5167","675.0","BORZJA, RS","   30","B,,S",,,"   59",",,S","  -60",",,S",,,"    6","H,,S"
"RSM00030965","2018-10-23","50.4","116.5167","675.0","BORZJA, RS",,,,,"   46",",,S",,,,,"  -27","H,,S"
