"USW00054791","2018-07-06","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","   15",",,W","  306",",,W","  128",",,W","   41",",,W",,," 1948",",,W",,,,,"  320",",,W","  310",",,W","  125",",,W","  161",",,W",,,,,,,,,,
"USW00054791","2018-07-07","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    0",",,W","  261",",,W","  100",",,W","   12",",,W",,," 1321",",,W",,,,,"  330",",,W","  330",",,W","   58",",,W","   81",",,W",,,,,,,,,,
"USW00054791","2018-07-08","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    0",",,W","  300",",,W","  111",",,W","   18",",,W",,," 1618",",,W",,,,,"  160",",,W","  150",",,W","   54",",,W","   76",",,W",,,,,,,,,,
"USW00054791","2018-07-09","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    0",",,W","  322",",,W","  144",",,W","    9",",,W",,," 1454",",,W",,,,,"  260",",,W","  260",",,W","   31",",,W","   63",",,W",,,,,,,,,,
"USW00054791","2018-07-10","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    8",",,W","  339",",,W","  161",",,W","   20",",,W",,," 1528",",,W",,,,,"  330",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,,,,,,
"USW00054791","2018-07-11","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    0",",,W","  272",",,W","  139",",,W","   25",",,W",,," 0701",",,W",,,,,"  360",",,W","  360",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00054791","2018-07-12","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    0",",,W","  278",",,W","  128",",,W","   22",",,W",,," 1616",",,W",,,,,"  140",",,W","  180",",,W","   54",",,W","   81",",,W",,,,,,,,,,
"USW00054791","2018-07-13","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    0",",,W","  272",",,W","  122",",,W","   19",",,W",,," 1604",",,W",,,,,"  120",",,W","  120",",,W","   63",",,W","   85",",,W",,,,,,,,,,
"USW00054791","2018-07-14","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","    0",",,W","  244",",,W","  122",",,W","   18",",,W",,," 0924",",,W",,,,,"  140",",,W","  130",",,W","   54",",,W","   76",",,W",,,,,,,,,,
"USW00054791","2018-07-15","43.27806","-70.92222","98.5","ROCHESTER SKYHAVEN AIRPORT, NH US","   30",",,W","  267",",,W","  167",",,W","   14",",,W",,," 1704",",,W",,,,,"  120",",,W","  110",",,W","   40",",,W","   58",",,W",,,,,,,,,,
