"USC00342912","2018-07-07","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  356",",,7","  217",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-08","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  339",",,7","  200",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-09","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  333",",,7","  211",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-10","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  339",",,7","  233",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-11","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  350",",,7","  233",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-12","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  350",",,7","  244",",,7",,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-13","36.4194","-97.8747","379.5","ENID, OK US","    3",",,7,0700",,,,,"  350",",,7","  228",",,7",,,,,"  250",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-14","36.4194","-97.8747","379.5","ENID, OK US","    0","T,,7,0700",,,,,"  361",",,7","  222",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-15","36.4194","-97.8747","379.5","ENID, OK US","   56",",,7,0700",,,,,"  333",",,7","  228",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-16","36.4194","-97.8747","379.5","ENID, OK US","    0","T,,7,0700",,,,,"  356",",,7","  239",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-17","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  361",",,7","  244",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-18","36.4194","-97.8747","379.5","ENID, OK US","   38",",,7,0700",,,,,"  350",",,7","  222",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-19","36.4194","-97.8747","379.5","ENID, OK US","    0","T,,7,0700",,,,,"  333",",,7","  228",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-20","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  411",",,7","  239",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-21","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  428",",,7","  250",",,7",,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-22","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  378",",,7","  228",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-23","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  361",",,7","  217",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-24","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  344",",,7","  211",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-25","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  344",",,7","  206",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-26","36.4194","-97.8747","379.5","ENID, OK US","    3",",,7,0700",,,,,"  367",",,7","  222",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-27","36.4194","-97.8747","379.5","ENID, OK US","    0","T,,7,0700",,,,,"  317",",,7","  206",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-28","36.4194","-97.8747","379.5","ENID, OK US","    0","T,,7,0700",,,,,"  339",",,7","  211",",,7",,,,,"  217",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-29","36.4194","-97.8747","379.5","ENID, OK US","  241",",,7,0700",,,,,"  350",",,7","  200",",,7",,,,,"  206",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,"    1",",,7",,,,,,
"USC00342912","2018-07-30","36.4194","-97.8747","379.5","ENID, OK US","  132",",,7,0700",,,,,"  311",",,7","  206",",,7",,,,,"  228",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-07-31","36.4194","-97.8747","379.5","ENID, OK US","    0","T,,7,0700",,,,,"  289",",,7","  156",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-01","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  283",",,7","  161",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-02","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  311",",,7","  194",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-03","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  333",",,7","  206",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-04","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  344",",,7","  228",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-05","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  339",",,7","  228",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-06","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  367",",,7","  244",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-07","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  361",",,7","  244",",,7",,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-08","36.4194","-97.8747","379.5","ENID, OK US","   36",",,7,0700",,,,,"  333",",,7","  194",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-09","36.4194","-97.8747","379.5","ENID, OK US","    0","T,,7,0700",,,,,"  300",",,7","  200",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-10","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  339",",,7","  228",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-11","36.4194","-97.8747","379.5","ENID, OK US","    3",",,7,0700",,,,,"  339",",,7","  206",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-12","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  344",",,7","  222",",,7",,,,,"  228",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-13","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  317",",,7","  222",",,7",,,,,"  233",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-14","36.4194","-97.8747","379.5","ENID, OK US","  132",",,7,0700",,,,,"  261",",,7","  206",",,7",,,,,"  206",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-15","36.4194","-97.8747","379.5","ENID, OK US","   53",",,7,0700",,,,,"  300",",,7","  206",",,7",,,,,"  211",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-16","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  300",",,7","  211",",,7",,,,,"  233",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-17","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  311",",,7","  206",",,7",,,,,"  217",",,7,0700","    1",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-18","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  306",",,7","  200",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-19","36.4194","-97.8747","379.5","ENID, OK US","  376",",,7,0700",,,,,"  317",",,7","  194",",,7",,,,,"  211",",,7,0700","    1",",,7","    1",",,7",,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-20","36.4194","-97.8747","379.5","ENID, OK US","   25",",,7,0700",,,,,"  283",",,7","  178",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-21","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  278",",,7","  172",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-22","36.4194","-97.8747","379.5","ENID, OK US","   10",",,7,0700",,,,,"  294",",,7","  183",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-23","36.4194","-97.8747","379.5","ENID, OK US","  340",",,7,0700",,,,,"  261",",,7","  200",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-24","36.4194","-97.8747","379.5","ENID, OK US","    8",",,7,0700",,,,,"  350",",,7","  211",",,7",,,,,"  244",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-25","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  361",",,7","  244",",,7",,,,,"  250",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-26","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  350",",,7","  250",",,7",,,,,"  256",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-27","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  350",",,7","  256",",,7",,,,,"  267",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-28","36.4194","-97.8747","379.5","ENID, OK US","    0",",,7,0700",,,,,"  356",",,7","  261",",,7",,,,,"  261",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00342912","2018-08-29","36.4194","-97.8747","379.5","ENID, OK US","   13",",,7,0700",,,,,"  361",",,7","  183",",,7",,,,,"  183",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,,,,,
