"USC00305142","2018-04-01","40.98849","-72.51034","6.1","MATTITUCK, NY US","    5",",,7,2400","    0",",,7,2400","    0",",,7,2400","  150",",,7","   22",",,7","   22",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-02","40.98849","-72.51034","6.1","MATTITUCK, NY US","  107",",,7,2400","   43",",,7,2400","    0",",,7,2400","   61",",,7","  -22",",,7","    0",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-03","40.98849","-72.51034","6.1","MATTITUCK, NY US","   69",",,7,2400","    0",",,7,2400","    0",",,7,2400","   56",",,7","  -28",",,7","   33",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-04","40.98849","-72.51034","6.1","MATTITUCK, NY US","   13",",,7,2400","    0",",,7,2400","    0",",,7,2400","  106",",,7","   33",",,7","   33",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-05","40.98849","-72.51034","6.1","MATTITUCK, NY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   72",",,7","   -6",",,7","    0",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-06","40.98849","-72.51034","6.1","MATTITUCK, NY US","   25",",,7,2400","    0",",,7,2400","    0",",,7,2400","  100",",,7","  -28",",,7","   78",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-07","40.98849","-72.51034","6.1","MATTITUCK, NY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","   17",",,7","   17",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-08","40.98849","-72.51034","6.1","MATTITUCK, NY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   83",",,7","  -17",",,7","   -6",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-09","40.98849","-72.51034","6.1","MATTITUCK, NY US","    0",",,7,2400","    0",",,7,2400","    0",",,7,2400","   89",",,7","  -22",",,7","   22",",,7,2400",,,,,,,,,,
"USC00305142","2018-04-10","40.98849","-72.51034","6.1","MATTITUCK, NY US","    0","T,,7,2400","    0",",,7,2400","    0",",,7,2400","   78",",,7","  -17",",,7","  -17",",,7,2400",,,,,,,,,,
