"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00023052","2018-12-25","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W","  -66",",,W",,,"   34",",,W",,," 1540",",,W",,,,,"  170",",,W","  160",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2018-12-26","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    5",",,W,",,,,,"   83",",,W","  -16",",,W",,,"   47",",,W",,," 2150",",,W",,,,,"   10",",,W","   10",",,W",,,,,"  143",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2018-12-27","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"    0",",,W","  -82",",,W",,,"   57",",,W",,," 0000",",,W",,,,,"   10",",,W","   20",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2018-12-28","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   18",",,W,",,,,,"  -43",",,W"," -116",",,W",,,"   37",",,W",,," 0642",",,W",,,,,"  350",",,W","  360",",,W",,,,,"   72",",,W","   89",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023052","2018-12-29","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,"    0",",,H","   -5",",,W"," -138",",,W",,,"   19",",,W",,," 0031",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2018-12-30","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,"    0",",,H","   67",",,W"," -166",",,W",,,"   33",",,W",,," 2358",",,W",,,,,"  340",",,W","  340",",,W",,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2018-12-31","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   36",",,W,",,,,,"   17",",,W"," -127",",,W",,,"   53",",,W",,," 0031",",,W",,,,,"  340",",,W","  350",",,W",,,,,"  125",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-01","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,," -110",",,W"," -193",",,W",,,"   29",",,W",,," 0328",",,W",,,,,"  360",",,W","  350",",,W",,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023052","2019-01-02","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   22",",,W"," -193",",,W",,,"   28",",,W",,," 0705",",,W",,,,,"   30",",,W","   40",",,W",,,,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-03","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  100",",,W"," -143",",,W",,,"   25",",,W",,," 1415",",,W",,,,,"   10",",,W","   40",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-04","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  133",",,W","  -77",",,W",,,"   30",",,W",,," 0255",",,W",,,,,"   60",",,W","   60",",,W",,,,,"   58",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-05","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","  -66",",,W",,,"   32",",,W",,," 1515",",,W",,,,,"  200",",,W","  200",",,W",,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-06","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  150",",,W","  -10",",,W",,,"   55",",,W",,," 1239",",,W",,,,,"  260",",,W","  190",",,W",,,,,"  134",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-07","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  128",",,W","  -49",",,W",,,"   66",",,W",,," 0322",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  192",",,W","  241",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-08","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   61",",,W","  -71",",,W",,,"   31",",,W",,," 1213",",,W",,,,,"  200",",,W","  210",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-09","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   61",",,W","  -93",",,W",,,"   19",",,W",,," 1424",",,W",,,,,"  180",",,W","  210",",,W",,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-10","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","  -49",",,W",,,"   26",",,W",,," 1827",",,W",,,,,"   20",",,W","   20",",,W",,,,,"   54",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-11","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"   67",",,W","    0",",,W",,,"   69",",,W",,," 2223",",,W",,,,,"   10",",,W","   20",",,W",,,,,"  125",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-12","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    8",",,W,",,,,,"   44",",,W","  -16",",,W",,,"   36",",,W",,," 2041",",,W",,,,,"  360",",,W","  340",",,W",,,,,"   89",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-13","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    5",",,W,",,,,,"   22",",,W","  -27",",,W",,,"   29",",,W",,," 1622",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-14","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   72",",,W","  -66",",,W",,,"   22",",,W",,," 1025",",,W",,,,,"   40",",,W","   50",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-15","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W","  -82",",,W",,,"   29",",,W",,," 1752",",,W",,,,,"  360",",,W","  340",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-16","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W","  -38",",,W",,,"   54",",,W",,," 1458",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  143",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-17","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","  -60",",,W",,,"   42",",,W",,," 2300",",,W",,,,,"  250",",,W","  250",",,W",,,,,"  130",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-18","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    8",",,W,",,,,,"  128",",,W","  -21",",,W",,,"   65",",,W",,," 1749",",,W",,,,,"  360",",,W","   10",",,W",,,,,"  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-19","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   89",",,W","  -88",",,W",,,"   22",",,W",,," 1157",",,W",,,,,"  220",",,W","  180",",,W",,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-20","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  122",",,W","  -60",",,W",,,"   28",",,W",,," 1843",",,W",,,,,"  340",",,W","  340",",,W",,,,,"   54",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-21","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","  -55",",,W",,,"   71",",,W",,," 1344",",,W",,,,,"  230",",,W","  220",",,W",,,,,"  170",",,W","  219",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-22","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"   17",",,W"," -127",",,W",,,"   97",",,W",,," 0632",",,W",,,,,"   10",",,W","   10",",,W",,,,,"  241",",,W","  277",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-23","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W"," -171",",,W",,,"   26",",,W",,," 1626",",,W",,,,,"  340",",,W","  350",",,W",,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-24","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   61",",,W","  -99",",,W",,,"   37",",,W",,," 1430",",,W",,,,,"   30",",,W","   40",",,W",,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-25","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   56",",,W"," -105",",,W",,,"   27",",,W",,," 1456",",,W",,,,,"  200",",,W","  180",",,W",,,,,"   63",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-26","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   89",",,W"," -116",",,W",,,"   39",",,W",,," 1408",",,W",,,,,"   10",",,W","   20",",,W",,,,,"  139",",,W","  188",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-27","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  106",",,W"," -116",",,W",,,"   22",",,W",,," 2344",",,W",,,,,"  330",",,W","  330",",,W",,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-28","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"   28",",,W"," -132",",,W",,,"   52",",,W",,," 0258",",,W",,,,,"   30",",,W","   30",",,W",,,,,"  179",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-29","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   39",",,W"," -116",",,W",,,"   18",",,W",,," 1536",",,W",,,,,"  200",",,W","  180",",,W",,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-30","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W"," -149",",,W",,,"   22",",,W",,," 1508",",,W",,,,,"   60",",,W","  200",",,W",,,,,"   58",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-01-31","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","  -77",",,W",,,"   36",",,W",,," 1509",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-01","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W","  -93",",,W",,,"   30",",,W",,," 1513",",,W",,,,,"  180",",,W","  190",",,W",,,,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-02","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  189",",,W","  -93",",,W",,,"   36",",,W",,," 1646",",,W",,,,,"  290",",,W","  270",",,W",,,,,"  107",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-03","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  189",",,W","  -49",",,W",,,"   76",",,W",,," 1105",",,W",,,,,"  260",",,W","  260",",,W",,,,,"  179",",,W","  250",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-04","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  172",",,W","    6",",,W",,,"   59",",,W",,," 1341",",,W",,,,,"  250",",,W","  250",",,W",,,,,"  116",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-05","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","  -21",",,W",,,"   42",",,W",,," 1344",",,W",,,,,"  230",",,W","  230",",,W",,,,,"  143",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-06","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  122",",,W","  -60",",,W",,,"   65",",,W",,," 1258",",,W",,,,,"  210",",,W","  210",",,W",,,,,"  192",",,W","  250",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-07","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   28",",,W"," -121",",,W",,,"   65",",,W",,," 1030",",,W",,,,,"  270",",,W","  280",",,W",,,,,"  139",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-08","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   50",",,W"," -177",",,W",,,"   42",",,W",,," 1550",",,W",,,,,"  200",",,W","  190",",,W",,,,,"  143",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-09","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   94",",,W"," -138",",,W",,,"   44",",,W",,," 1632",",,W",,,,,"  170",",,W","  170",",,W",,,,,"  130",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-10","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  122",",,W"," -116",",,W",,,"   40",",,W",,," 1443",",,W",,,,,"  230",",,W","  230",",,W",,,,,"  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-11","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"   83",",,W","  -99",",,W",,,"   53",",,W",,," 1659",",,W",,,,,"  350",",,W","  350",",,W",,,,,"  157",",,W","  201",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-12","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  139",",,W"," -138",",,W",,,"   39",",,W",,," 1526",",,W",,,,,"  240",",,W","  310",",,W",,,,,"  107",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-13","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  183",",,W","  -99",",,W",,,"   71",",,W",,," 2345",",,W",,,,,"  290",",,W","  280",",,W",,,,,"  215",",,W","  304",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-14","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  183",",,W","   33",",,W",,,"  119",",,W",,," 0040",",,W",,,,,"  300",",,W","  290",",,W",,,,,"  282",",,W","  371",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00023052","2019-02-15","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  150",",,W","    6",",,W",,,"  113",",,W",,," 0818",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  201",",,W","  255",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-16","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  100",",,W","  -99",",,W",,,"   67",",,W",,," 1301",",,W",,,,,"  260",",,W","  280",",,W",,,,,"  174",",,W","  233",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-17","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   50",",,W"," -166",",,W",,,"   40",",,W",,," 1456",",,W",,,,,"  180",",,W","  180",",,W",,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-18","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","  104",",,W,",,,,,"  -38",",,W"," -127",",,W",,,"   38",",,W",,," 0347",",,W",,,,,"   80",",,W","   70",",,W",,,,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-19","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   13",",,W,",,,,,"  -60",",,W"," -121",",,W",,,"   33",",,W",,," 1841",",,W",,,,,"  170",",,W","  170",",,W",,,,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-20","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   22",",,W"," -177",",,W",,,"   45",",,W",,," 1911",",,W",,,,,"  280",",,W","  280",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-21","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"   44",",,W"," -132",",,W",,,"   20",",,W",,," 1518",",,W",,,,,"  240",",,W","  250",",,W",,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-22","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   28",",,W,",,,,,"   89",",,W","  -43",",,W",,,"   65",",,W",,," 1441",",,W",,,,,"  190",",,W","  190",",,W",,,,,"  170",",,W","  215",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-23","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    3",",,W,",,,,,"   72",",,W","  -71",",,W",,,"   60",",,W",,," 0608",",,W",,,,,"  360",",,W","  360",",,W",,,,,"  139",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-24","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  111",",,W"," -121",",,W",,,"   32",",,W",,," 1539",",,W",,,,,"  150",",,W","  150",",,W",,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-25","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","  -77",",,W",,,"   41",",,W",,," 1339",",,W",,,,,"  240",",,W","  250",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-26","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  194",",,W","  -60",",,W",,,"   39",",,W",,," 1321",",,W",,,,,"  230",",,W","  240",",,W",,,,,"  112",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-27","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  189",",,W","  -16",",,W",,,"   40",",,W",,," 1229",",,W",,,,,"  250",",,W","  240",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-02-28","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  161",",,W","  -49",",,W",,,"   55",",,W",,," 1342",",,W",,,,,"  220",",,W","  220",",,W",,,,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-01","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  172",",,W","    0",",,W",,,"   93",",,W",,," 0952",",,W",,,,,"  290",",,W","  300",",,W",,,,,"  206",",,W","  309",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-02","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   38",",,W,",,,,,"  189",",,W","  -43",",,W",,,"   47",",,W",,," 1439",",,W",,,,,"  240",",,W","  240",",,W",,,,,"  143",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-03","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   64",",,W,",,,,,"  -43",",,W"," -121",",,W",,,"   46",",,W",,," 1354",",,W",,,,,"  180",",,W","  180",",,W",,,,,"   76",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-04","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    8",",,W,",,,,,"  -82",",,W"," -127",",,W",,,"   24",",,W",,," 1032",",,W",,,,,"  190",",,W","  190",",,W",,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-05","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"    6",",,W"," -171",",,W",,,"   18",",,W",,," 1108",",,W",,,,,"  230",",,W","  230",",,W",,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-06","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  189",",,W","  -55",",,W",,,"   55",",,W",,," 1556",",,W",,,,,"  280",",,W","  290",",,W",,,,,"  157",",,W","  210",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-07","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  178",",,W","   22",",,W",,,"   95",",,W",,," 1150",",,W",,,,,"  260",",,W","  260",",,W",,,,,"  192",",,W","  250",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-08","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0","T,,W,",,,,,"  178",",,W","  -10",",,W",,,"   70",",,W",,," 2154",",,W",,,,,"  270",",,W","  270",",,W",,,,,"  179",",,W","  237",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-09","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  144",",,W","   -5",",,W",,,"   60",",,W",,," 0324",",,W",,,,,"  290",",,W","  300",",,W",,,,,"  139",",,W","  179",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-10","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","    0",",,W,",,,,,"  111",",,W","  -66",",,W",,,"   48",",,W",,," 1541",",,W",,,,,"  190",",,W","  190",",,W",,,,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00023052","2019-03-11","36.74139","-104.50222","1935.2","RATON MUNICIPAL CREWS FIELD AIRPORT, NM US","   64",",,W,",,,,,"  128",",,W","  -55",",,W",,,"   24",",,W",,," 1434",",,W",,,,,"  170",",,W","  180",",,W",,,,,"   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
