"USC00391777","2018-01-22","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    5",",,7,","    5",",,7,","    0",",,7,","    6",",,7","  -61",",,7",,,,,,,,,"  -50",",,7,","    1",",,7",,,"    1",",,7",,,,,,,,,,,,,,
"USC00391777","2018-01-23","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","    0",",,7,","  -50",",,7","  -94",",,7",,,,,,,,,"  -83",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-24","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","   25",",,7,","  -56",",,7"," -100",",,7",,,,,,,,,"  -72",",,7,","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-25","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","   25",",,7,","   -6",",,7"," -106",",,7",,,,,,,,,"  -67",",,7,","    1",",,7",,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-26","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","   25",",,7,","   11",",,7","  -67",",,7",,,,,,,,,"   -6",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-27","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    3",",,7,","    3",",,7,","    0",",,7,","   56",",,7","  -67",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-28","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    8",",,7,","   30",",,7,","   25",",,7,","  -22",",,7"," -194",",,7",,,,,,,,," -183",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-29","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","   25",",,7,"," -133",",,7"," -239",",,7",,,,,,,,," -183",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-30","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","   25",",,7,","  -56",",,7"," -183",",,7",,,,,,,,,"  -56",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-01-31","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    3",",,7,","    3",",,7,","   25",",,7,","   11",",,7","  -83",",,7",,,,,,,,,"  -33",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-01","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    5",",,7,","    3",",,7,","    0",",,7,","   28",",,7"," -206",",,7",,,,,,,,," -189",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-02","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","    0",",,7,"," -139",",,7"," -217",",,7",,,,,,,,," -139",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-03","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    5",",,7,","    5",",,7,","    0",",,7,","  -67",",,7"," -139",",,7",,,,,,,,,"  -89",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-04","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","   20",",,7,","   56",",,7,","   51",",,7,","  -89",",,7"," -250",",,7",,,,,,,,," -217",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-05","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    8",",,7,","    5",",,7,","   51",",,7,"," -144",",,7"," -239",",,7",,,,,,,,," -144",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-06","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","   51",",,7,"," -111",",,7"," -250",",,7",,,,,,,,," -183",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-07","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    3",",,7,","    3",",,7,","   51",",,7,"," -128",",,7"," -222",",,7",,,,,,,,," -183",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-08","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    3",",,7,","    3",",,7,","   51",",,7,"," -106",",,7"," -194",",,7",,,,,,,,," -133",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-09","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","   61",",,7,","   56",",,7,","  102",",,7,"," -106",",,7"," -233",",,7",,,,,,,,," -200",",,7,",,,,,,,,,,,,,,,,,,,,
"USC00391777","2018-02-10","44.7574","-96.68314","552.3","CLEAR LAKE, SD US","    0",",,7,","    0",",,7,","  102",",,7,"," -139",",,7"," -250",",,7",,,,,,,,," -217",",,7,",,,,,,,,,,,,,,,,,,,,
