"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00458278","2018-05-03","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  233",",,7","   94",",,7",,,,,"  133",",,7,1600"
"USC00458278","2018-05-04","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  178",",,7","  106",",,7",,,,,"  133",",,7,1600"
"USC00458278","2018-05-05","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  178",",,7","  106",",,7",,,,,"  150",",,7,1600"
"USC00458278","2018-05-06","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    3",",,7,1600",,,,,"  239",",,7","  117",",,7",,,,,"  144",",,7,1600"
"USC00458278","2018-05-07","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  239",",,7","  117",",,7",,,,,"  144",",,7,1600"
"USC00458278","2018-05-08","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600","    0",",,7","    0",",,7","  250",",,7","  111",",,7",,,,,"  200",",,7,1600"
"USC00458278","2018-05-09","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    3",",,7,1600",,,,,"  200",",,7","  133",",,7",,,,,"  150",",,7,1600"
"USC00458278","2018-05-10","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  178",",,7","  111",",,7",,,,,"  128",",,7,1600"
"USC00458278","2018-05-11","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","   13",",,7,1600",,,,,"  194",",,7","  100",",,7",,,,,"  178",",,7,1600"
"USC00458278","2018-05-12","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  233",",,7","   89",",,7",,,,,"  233",",,7,1600"
"USC00458278","2018-05-13","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  267",",,7","  106",",,7",,,,,"  222",",,7,1600"
"USC00458278","2018-05-14","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  278",",,7","  133",",,7",,,,,"  239",",,7,1600"
"USC00458278","2018-05-15","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  239",",,7","  128",",,7",,,,,"  167",",,7,1600"
"USC00458278","2018-05-16","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  194",",,7","  128",",,7",,,,,"  150",",,7,1600"
"USC00458278","2018-05-17","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  183",",,7","  122",",,7",,,,,"  167",",,7,1600"
"USC00458278","2018-05-18","47.2472","-122.4122","7.6","TACOMA NUMBER 1, WA US","    0",",,7,1600",,,,,"  167",",,7","  117",",,7",,,,,"  161",",,7,1600"
