"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES"
"USC00084621","2018-05-03","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  300",",,7","  156",",,7",,,,,,
"USC00084621","2018-05-04","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  294",",,7","  128",",,7",,,,,,
"USC00084621","2018-05-05","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  311",",,7","  156",",,7",,,,,"  267",",,7,0900"
"USC00084621","2018-05-06","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  322",",,7","  189",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-05-07","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  333",",,7",,,,,,,"  250",",,7,0900"
"USC00084621","2018-05-08","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  322",",,7",,,,,,,"  278",",,7,0900"
"USC00084621","2018-05-09","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  317",",,7",,,,,,,"  272",",,7,0900"
"USC00084621","2018-05-10","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  317",",,7","  144",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-05-11","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  294",",,7","  150",",,7",,,,,"  189",",,7,0900"
"USC00084621","2018-05-12","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  339",",,7","  183",",,7",,,,,"  200",",,7,0900"
"USC00084621","2018-05-13","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  278",",,7","  189",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-05-14","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  173",",,7,0900","  289",",,7","  206",",,7",,,,,"  211",",,7,0900"
"USC00084621","2018-05-15","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  183",",,7,0900","  283",",,7","  200",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-05-16","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  102",",,7,0900","  322",",,7","  200",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-05-17","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  523",",,7,0900","  272",",,7","  206",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-05-18","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  254",",,7,0900","  261",",,7","  189",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-05-19","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   86",",,7,0900","  317",",,7","  211",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-05-20","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  272",",,7,0900","  278",",,7","  200",",,7",,,,,"  211",",,7,0900"
"USC00084621","2018-05-21","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  117",",,7,0900","  250",",,7","  211",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-05-22","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    8",",,7,0900","  283",",,7","  211",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-05-23","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   18",",,7,0900","  289",",,7","  200",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-05-24","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    5",",,7,0900","  311",",,7","  200",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-05-25","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  311",",,7","  211",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-05-26","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  198",",,7,0900","  300",",,7","  211",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-05-27","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   41",",,7,0900","  267",",,7","  200",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-05-28","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   76",",,7,0900","  278",",,7","  233",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-05-29","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   53",",,7,0900","  283",",,7","  211",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-05-30","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  311",",,7","  239",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-05-31","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  109",",,7,0900","  300",",,7","  217",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-06-01","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  356",",,7,0900","  306",",,7","  211",",,7",,,,,"  228",",,7,0900"
"USC00084621","2018-06-02","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  109",",,7,0900","  311",",,7","  211",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-06-03","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  333",",,7","  228",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-06-04","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  333",",,7","  239",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-06-05","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  344",",,7","  233",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-06-06","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  107",",,7,0900","  328",",,7","  228",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-06-07","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  322",",,7","  211",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-06-08","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  155",",,7,0900","  328",",,7","  194",",,7",,,,,"  228",",,7,0900"
"USC00084621","2018-06-09","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   38",",,7,0900","  317",",,7","  200",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-06-10","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  322",",,7","  217",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-06-11","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  322",",,7","  206",",,7",,,,,"  283",",,7,0900"
"USC00084621","2018-06-12","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   15",",,7,0900","  322",",,7","  206",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-06-13","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   36",",,7,0900","  328",",,7","  222",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-06-14","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  322",",,7","  217",",,7",,,,,"  267",",,7,0900"
"USC00084621","2018-06-15","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    8",",,7,0900","  317",",,7","  222",",,7",,,,,"  283",",,7,0900"
"USC00084621","2018-06-16","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  302",",,7,0900","  328",",,7","  211",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-06-17","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  328",",,7","  222",",,7",,,,,"  283",",,7,0900"
"USC00084621","2018-06-18","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  328",",,7","  233",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-06-19","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  322",",,7","  217",",,7",,,,,"  222",",,7,0900"
"USC00084621","2018-06-20","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  328",",,7","  217",",,7",,,,,"  294",",,7,0900"
"USC00084621","2018-06-21","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  339",",,7","  233",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-06-22","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   51",",,7,0900","  344",",,7","  233",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-06-23","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  216",",,7,0900","  344",",,7","  233",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-06-24","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   79",",,7,0900","  328",",,7","  228",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-06-25","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    8",",,7,0900","  333",",,7","  228",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-06-26","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  328",",,7","  239",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-06-27","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  328",",,7","  217",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-06-28","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   84",",,7,0900","  344",",,7","  222",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-06-29","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  180",",,7,0900","  344",",,7","  222",",,7",,,,,"  272",",,7,0900"
"USC00084621","2018-06-30","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   41",",,7,0900","  328",",,7","  233",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-07-01","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  366",",,7,0900","  339",",,7","  217",",,7",,,,,"  283",",,7,0900"
"USC00084621","2018-07-02","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    5",",,7,0900","  333",",,7","  239",",,7",,,,,"  294",",,7,0900"
"USC00084621","2018-07-03","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  333",",,7","  239",",,7",,,,,"  317",",,7,0900"
"USC00084621","2018-07-04","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    5",",,7,0900","  328",",,7","  228",",,7",,,,,"  272",",,7,0900"
"USC00084621","2018-07-05","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  109",",,7,0900","  328",",,7","  217",",,7",,,,,"  267",",,7,0900"
"USC00084621","2018-07-06","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  328",",,7","  222",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-07-07","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   56",",,7,0900","  322",",,7","  217",",,7",,,,,"  267",",,7,0900"
"USC00084621","2018-07-08","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  160",",,7,0900","  328",",,7","  217",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-07-09","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  317",",,7","  233",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-07-10","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  328",",,7","  233",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-07-11","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  137",",,7,0900","  328",",,7","  228",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-07-12","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  339",",,7","  228",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-07-13","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  339",",,7","  228",",,7",,,,,"  267",",,7,0900"
"USC00084621","2018-07-14","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  191",",,7,0900","  339",",,7","  222",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-07-15","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  339",",,7","  233",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-07-16","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  344",",,7","  233",",,7",,,,,"  294",",,7,0900"
"USC00084621","2018-07-17","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  350",",,7","  233",",,7",,,,,"  300",",,7,0900"
"USC00084621","2018-07-18","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  344",",,7","  233",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-07-19","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  333",",,7","  228",",,7",,,,,"  311",",,7,0900"
"USC00084621","2018-07-20","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   51",",,7,0900","  339",",,7","  233",",,7",,,,,"  317",",,7,0900"
"USC00084621","2018-07-21","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  333",",,7","  239",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-07-22","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   97",",,7,0900","  322",",,7","  233",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-07-23","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   43",",,7,0900","  344",",,7","  217",",,7",,,,,"  300",",,7,0900"
"USC00084621","2018-07-24","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  333",",,7","  228",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-07-25","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   71",",,7,0900","  328",",,7","  233",",,7",,,,,"  317",",,7,0900"
"USC00084621","2018-07-26","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   43",",,7,0900","  333",",,7","  233",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-07-27","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  350",",,7","  233",",,7",,,,,"  267",",,7,0900"
"USC00084621","2018-07-28","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  267",",,7,0900","  350",",,7","  222",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-07-29","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  333",",,7","  233",",,7",,,,,"  283",",,7,0900"
"USC00084621","2018-07-30","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   69",",,7,0900","  328",",,7","  228",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-07-31","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   30",",,7,0900","  328",",,7","  222",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-08-01","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  333",",,7","  233",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-08-02","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  339",",,7","  233",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-08-03","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  274",",,7,0900","  328",",,7","  233",",,7",,,,,"  311",",,7,0900"
"USC00084621","2018-08-04","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  142",",,7,0900","  333",",,7","  233",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-08-05","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  333",",,7","  244",",,7",,,,,"  267",",,7,0900"
"USC00084621","2018-08-06","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  322",",,7","  228",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-08-07","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   15",",,7,0900","  333",",,7","  233",",,7",,,,,"  328",",,7,0900"
"USC00084621","2018-08-08","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  339",",,7","  233",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-08-09","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   61",",,7,0900","  344",",,7","  211",",,7",,,,,"  328",",,7,0900"
"USC00084621","2018-08-10","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    5",",,7,0900","  344",",,7",,,,,,,"  217",",,7,0900"
"USC00084621","2018-08-11","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  213",",,7,0900","  333",",,7","  217",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-08-12","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   13",",,7,0900","  322",",,7","  228",",,7",,,,,"  250",",,7,0900"
"USC00084621","2018-08-13","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  142",",,7,0900","  333",",,7","  217",",,7",,,,,"  222",",,7,0900"
"USC00084621","2018-08-14","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   33",",,7,0900","  328",",,7","  217",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-08-15","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  127",",,7,0900","  328",",,7","  228",",,7",,,,,"  283",",,7,0900"
"USC00084621","2018-08-16","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0","T,,7,0900","  339",",,7","  233",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-08-17","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  480",",,7,0900","  333",",,7","  228",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-08-18","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    0",",,7,0900","  333",",,7","  228",",,7",,,,,"  311",",,7,0900"
"USC00084621","2018-08-19","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  317",",,7","  228",",,7",,,,,"  289",",,7,0900"
"USC00084621","2018-08-20","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   15",",,7,0900","  339",",,7","  217",",,7",,,,,"  306",",,7,0900"
"USC00084621","2018-08-21","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    8",",,7,0900","  311",",,7","  228",",,7",,,,,"  228",",,7,0900"
"USC00084621","2018-08-22","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   89",",,7,0900","  339",",,7","  228",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-08-23","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   97",",,7,0900","  333",",,7","  222",",,7",,,,,"  228",",,7,0900"
"USC00084621","2018-08-24","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   74",",,7,0900","  333",",,7","  228",",,7",,,,,"  244",",,7,0900"
"USC00084621","2018-08-25","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  333",",,7","  222",",,7",,,,,"  228",",,7,0900"
"USC00084621","2018-08-26","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  394",",,7,0900","  328",",,7","  217",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-08-27","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    5",",,7,0900","  322",",,7","  228",",,7",,,,,"  278",",,7,0900"
"USC00084621","2018-08-28","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  165",",,7,0900","  328",",,7","  222",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-08-29","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  244",",,7,0900","  300",",,7","  222",",,7",,,,,"  256",",,7,0900"
"USC00084621","2018-08-30","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  328",",,7","  228",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-08-31","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   91",",,7,0900","  300",",,7","  233",",,7",,,,,"  233",",,7,0900"
"USC00084621","2018-09-01","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    5",",,7,0900","  322",",,7","  233",",,7",,,,,"  261",",,7,0900"
"USC00084621","2018-09-02","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","    3",",,7,0900","  328",",,7","  222",",,7",,,,,"  272",",,7,0900"
"USC00084621","2018-09-03","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","   20",",,7,0900","  294",",,7","  233",",,7",,,,,"  239",",,7,0900"
"USC00084621","2018-09-04","27.6038","-81.053","21.9","KISSIMMEE PRAIRIE PRESERVE, FL US","  150",",,7,0900","  278",",,7","  228",",,7",,,,,"  272",",,7,0900"
