"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00381944","2018-07-06","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    3",",,7,1700","    0",",,7,1700","    0",",,7,1700","  367",",,7","  244",",,7",,,,,"  311",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-07","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  322",",,7","  222",",,7",,,,,"  294",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-08","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  333",",,7","  211",",,7",,,,,"  328",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-09","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","  200",",,7",,,,,"  350",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-10","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  378",",,7","  206",",,7",,,,,"  378",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-11","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  406",",,7","  228",",,7",,,,,"  394",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-12","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","   30",",,7,1700","    0",",,7,1700","    0",",,7,1700","  394",",,7","  256",",,7",,,,,"  278",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-13","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    3",",,7,1700","    0",",,7,1700","    0",",,7,1700","  311",",,7","  233",",,7",,,,,"  306",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-14","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  344",",,7","  217",",,7",,,,,"  322",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-15","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7",,,,,,,"  344",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-16","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  356",",,7","  233",",,7",,,,,"  306",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-17","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    5",",,7,1700","    0",",,7,1700","    0",",,7,1700","  367",",,7","  239",",,7",,,,,"  344",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-18","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  378",",,7","  228",",,7",,,,,"  350",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-19","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  350",",,7","  244",",,7",,,,,"  300",",,7,1700",,,,,,,,,,,,,,,,
"USC00381944","2018-07-20","33.99171","-81.02439","68.0","COLUMBIA UNIVERSITY OF SC, SC US","    0",",,7,1700","    0",",,7,1700","    0",",,7,1700","  322",",,7","  233",",,7",,,,,"  300",",,7,1700",,,,,,,,,,,,,,,,
