"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"SA000041024","2018-06-29","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S","  300",",,S","  335","H,,S"
"SA000041024","2018-06-30","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  354",",,S",,,"  327","H,,S"
"SA000041024","2018-07-01","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  353",",,S",,,"  320","H,,S"
"SA000041024","2018-07-02","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  382",",,S","  298",",,S","  331","H,,S"
"SA000041024","2018-07-03","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  344",",,S",,,"  323","H,,S"
"SA000041024","2018-07-04","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  329","H,,S"
"SA000041024","2018-07-05","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  300",",,S","  333","H,,S"
"SA000041024","2018-07-06","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  362",",,S","  300",",,S","  328","H,,S"
"SA000041024","2018-07-07","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  380",",,S",,,"  339","H,,S"
"SA000041024","2018-07-08","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  412",",,S",,,"  347","H,,S"
"SA000041024","2018-07-09","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  390",",,S","  300",",,S","  342","H,,S"
"SA000041024","2018-07-10","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S",,,"  337","H,,S"
"SA000041024","2018-07-11","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S","  306",",,S","  332","H,,S"
"SA000041024","2018-07-12","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  333","H,,S"
"SA000041024","2018-07-13","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  372",",,S",,,"  328","H,,S"
"SA000041024","2018-07-14","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  337","H,,S"
"SA000041024","2018-07-15","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  341","H,,S"
"SA000041024","2018-07-16","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  402",",,S",,,"  347","H,,S"
"SA000041024","2018-07-17","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  341","H,,S"
"SA000041024","2018-07-18","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  392",",,S","  276",",,S","  344","H,,S"
"SA000041024","2018-07-19","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  402",",,S","  296",",,S","  351","H,,S"
"SA000041024","2018-07-20","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  300",",,S","  350","H,,S"
"SA000041024","2018-07-21","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  298",",,S","  357","H,,S"
"SA000041024","2018-07-22","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  382",",,S",,,"  342","H,,S"
"SA000041024","2018-07-23","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  380",",,S","  298",",,S","  342","H,,S"
"SA000041024","2018-07-24","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  390",",,S","  300",",,S","  348","H,,S"
"SA000041024","2018-07-25","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  384",",,S",,,"  342","H,,S"
"SA000041024","2018-07-26","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  390",",,S",,,"  347","H,,S"
"SA000041024","2018-07-27","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  347","H,,S"
"SA000041024","2018-07-28","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  300",",,S","  331","H,,S"
"SA000041024","2018-07-29","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  316",",,S","  338","H,,S"
"SA000041024","2018-07-30","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  354",",,S",,,"  331","H,,S"
"SA000041024","2018-07-31","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  372",",,S","  308",",,S","  338","H,,S"
"SA000041024","2018-08-01","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  300",",,S","  354","H,,S"
"SA000041024","2018-08-02","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  346","H,,S"
"SA000041024","2018-08-03","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  296",",,S","  335","H,,S"
"SA000041024","2018-08-04","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  300",",,S","  352","H,,S"
"SA000041024","2018-08-05","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  400",",,S",,,"  352","H,,S"
"SA000041024","2018-08-06","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  384",",,S","  308",",,S","  341","H,,S"
"SA000041024","2018-08-07","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  310",",,S","  335","H,,S"
"SA000041024","2018-08-08","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  370",",,S","  306",",,S","  335","H,,S"
"SA000041024","2018-08-09","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  392",",,S","  306",",,S","  350","H,,S"
"SA000041024","2018-08-10","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  392",",,S","  316",",,S","  353","H,,S"
"SA000041024","2018-08-11","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  325",",,S","  347","H,,S"
"SA000041024","2018-08-12","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S",,,"  338","H,,S"
"SA000041024","2018-08-13","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  310",",,S","  341","H,,S"
"SA000041024","2018-08-14","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  374",",,S",,,"  339","H,,S"
"SA000041024","2018-08-15","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  329","H,,S"
"SA000041024","2018-08-16","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  298",",,S","  341","H,,S"
"SA000041024","2018-08-17","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  382",",,S",,,"  337","H,,S"
"SA000041024","2018-08-18","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  364",",,S","  290",",,S","  331","H,,S"
"SA000041024","2018-08-19","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  352",",,S","  300",",,S","  335","H,,S"
"SA000041024","2018-08-20","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  318",",,S","  356","H,,S"
"SA000041024","2018-08-21","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  400",",,S",,,"  356","H,,S"
"SA000041024","2018-08-22","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  392",",,S",,,"  351","H,,S"
"SA000041024","2018-08-23","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  335","H,,S"
"SA000041024","2018-08-24","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  374",",,S","  290",",,S","  334","H,,S"
"SA000041024","2018-08-25","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  370",",,S","  290",",,S","  336","H,,S"
"SA000041024","2018-08-26","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  364",",,S","  306",",,S","  332","H,,S"
"SA000041024","2018-08-27","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S","  310",",,S","  331","H,,S"
"SA000041024","2018-08-28","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  290",",,S","  322","H,,S"
"SA000041024","2018-08-29","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  350",",,S",,,"  321","H,,S"
"SA000041024","2018-08-30","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  333","H,,S"
"SA000041024","2018-08-31","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S",,,"  332","H,,S"
"SA000041024","2018-09-01","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  382",",,S","  300",",,S","  334","H,,S"
"SA000041024","2018-09-02","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  362",",,S",,,"  329","H,,S"
"SA000041024","2018-09-03","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  330","H,,S"
"SA000041024","2018-09-04","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  343","H,,S"
"SA000041024","2018-09-05","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  382",",,S","  238",",,S","  356","H,,S"
"SA000041024","2018-09-06","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  400",",,S",,,"  358","H,,S"
"SA000041024","2018-09-07","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  315",",,S","  337","H,,S"
"SA000041024","2018-09-08","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  374",",,S",,,"  336","H,,S"
"SA000041024","2018-09-09","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  350",",,S","  290",",,S","  324","H,,S"
"SA000041024","2018-09-10","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  328","H,,S"
"SA000041024","2018-09-11","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  364",",,S","  296",",,S","  328","H,,S"
"SA000041024","2018-09-12","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  296",",,S","  331","H,,S"
"SA000041024","2018-09-13","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  344",",,S","  290",",,S","  321","H,,S"
"SA000041024","2018-09-14","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  352",",,S","  300",",,S","  323","H,,S"
"SA000041024","2018-09-15","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  374",",,S",,,"  331","H,,S"
"SA000041024","2018-09-16","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  290",",,S","  318","H,,S"
"SA000041024","2018-09-18","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  364",",,S",,,"  322","H,,S"
"SA000041024","2018-09-19","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  297",",,S","  321","H,,S"
"SA000041024","2018-09-20","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  300",",,S","  319","H,,S"
"SA000041024","2018-09-21","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  327","H,,S"
"SA000041024","2018-09-22","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  362",",,S",,,"  317","H,,S"
"SA000041024","2018-09-23","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S","  298",",,S","  329","H,,S"
"SA000041024","2018-09-24","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  316","H,,S"
"SA000041024","2018-09-25","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  290",",,S","  329","H,,S"
"SA000041024","2018-09-26","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  354",",,S","  310",",,S","  327","H,,S"
"SA000041024","2018-09-27","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S","  306",",,S","  333","H,,S"
"SA000041024","2018-09-28","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  380",",,S",,,"  334","H,,S"
"SA000041024","2018-09-29","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  412",",,S","  300",",,S","  339","H,,S"
"SA000041024","2018-09-30","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  394",",,S","  288",",,S","  328","H,,S"
"SA000041024","2018-10-01","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  364",",,S",,,"  314","H,,S"
"SA000041024","2018-10-02","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  390",",,S",,,"  326","H,,S"
"SA000041024","2018-10-03","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  362",",,S",,,"  315","H,,S"
"SA000041024","2018-10-04","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  364",",,S",,,"  313","H,,S"
"SA000041024","2018-10-05","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S",,,"  314","H,,S"
"SA000041024","2018-10-06","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  260",",,S","  313","H,,S"
"SA000041024","2018-10-07","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  279",",,S","  313","H,,S"
"SA000041024","2018-10-08","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  320","H,,S"
"SA000041024","2018-10-09","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  308","H,,S"
"SA000041024","2018-10-10","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  351",",,S","  268",",,S","  311","H,,S"
"SA000041024","2018-10-11","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  374",",,S",,,"  317","H,,S"
"SA000041024","2018-10-12","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  268",",,S","  311","H,,S"
"SA000041024","2018-10-13","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S","  275",",,S","  312","H,,S"
"SA000041024","2018-10-14","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  364",",,S","  276",",,S","  317","H,,S"
"SA000041024","2018-10-15","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  380",",,S","  270",",,S","  318","H,,S"
"SA000041024","2018-10-16","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  360",",,S","  260",",,S","  312","H,,S"
"SA000041024","2018-10-17","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  341",",,S","  270",",,S","  307","H,,S"
"SA000041024","2018-10-18","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  344",",,S",,,"  306","H,,S"
"SA000041024","2018-10-19","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  350",",,S","  286",",,S","  315","H,,S"
"SA000041024","2018-10-20","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  295",",,S","  315","H,,S"
"SA000041024","2018-10-21","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  313","H,,S"
"SA000041024","2018-10-22","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  288",",,S","  313","H,,S"
"SA000041024","2018-10-23","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  350",",,S","  270",",,S","  316","H,,S"
"SA000041024","2018-10-24","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  303","H,,S"
"SA000041024","2018-10-25","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  354",",,S","  260",",,S","  311","H,,S"
"SA000041024","2018-10-26","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  318","H,,S"
"SA000041024","2018-10-27","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,"  270",",,S","  306","H,,S"
"SA000041024","2018-10-28","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  370",",,S","  277",",,S","  314","H,,S"
"SA000041024","2018-10-29","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  350",",,S","  276",",,S","  314","H,,S"
"SA000041024","2018-10-30","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,,,,,"  305","H,,S"
"SA000041024","2018-10-31","21.7","39.183","17.0","JEDDAH KING ABDUL, SA","   30","B,,S","  300",",,S",,,"  266","H,,S"
"SA000041024","2018-11-01","21.7","39.183","17.0","JEDDAH KING ABDUL, SA","   71","B,,S","  320",",,S",,,"  267","H,,S"
"SA000041024","2018-11-02","21.7","39.183","17.0","JEDDAH KING ABDUL, SA",,,"  313",",,S","  230",",,S","  267","H,,S"
"SA000041024","2018-11-03","21.7","39.183","17.0","JEDDAH KING ABDUL, SA","   10","B,,S",,,,,"  251","H,,S"
