"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA007117823","2018-05-26","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   16",",,C","  -73",",,C","  -29",",,C","   36",",,C","  390",",,C"
"CA007117823","2018-05-27","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   97",",,C","  -90",",,C","    4",",,C","    0",",,C","    0",",,C"
"CA007117823","2018-05-28","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","   55",",,C","   72",",,C","    2",",,C","   37",",,C","   32",",,C","  440",",,C"
"CA007117823","2018-05-29","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   43",",,C","  -26",",,C","    9",",,C","   30",",,C","  540",",,C"
"CA007117823","2018-05-30","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","  163",",,C","    5",",,C","   84",",,C","   24",",,C","  560",",,C"
"CA007117823","2018-05-31","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    2",",,C","  159",",,C","   64",",,C","  112",",,C","   24",",,C","  330",",,C"
"CA007117823","2018-06-01","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","  169",",,C","  113",",,C","  -33",",,C","   40",",,C","   34",",,C","  540",",,C"
"CA007117823","2018-06-02","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","    6",",,C","  -42",",,C","  -18",",,C","   35",",,C","  460",",,C"
"CA007117823","2018-06-03","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   19",",,C","  -44",",,C","  -13",",,C","   36",",,C","  330",",,C"
"CA007117823","2018-06-04","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA",,,,,"  -34",",,C",,,"    0",",,C","    0",",,C"
"CA007117823","2018-06-05","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   49",",,C","  -68",",,C","  -10",",,C","   32",",,C","  370",",,C"
"CA007117823","2018-06-06","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   71",",,C","  -40",",,C","   16",",,C","   33",",,C","  350",",,C"
"CA007117823","2018-06-07","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","  140",",,C","  -42",",,C","   49",",,C","   14",",,C","  370",",,C"
"CA007117823","2018-06-08","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","   26",",,C","   65",",,C","  -11",",,C","   27",",,C","   33",",,C","  480",",,C"
"CA007117823","2018-06-09","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   26",",,C","  -14",",,C","    6",",,C","   32",",,C","  480",",,C"
"CA007117823","2018-06-10","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","    0",",,C","   27",",,C","  -53",",,C","  -13",",,C","   33",",,C","  430",",,C"
"CA007117823","2018-06-11","54.8","-66.8","521.0","SCHEFFERVILLE, QC CA","   62",",,C","   86",",,C","  -62",",,C","   12",",,C","   27",",,C","  370",",,C"
