"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MJE00175528","2017-12-14","43.3542","19.345","784.0","PLJEVLJA, MJ","    4",",,E","    0",",,E","   80",",I,E","    4",",,E"
"MJE00175528","2017-12-15","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","    0",",,E","  117",",,E","   62",",,E"
"MJE00175528","2017-12-16","43.3542","19.345","784.0","PLJEVLJA, MJ","   60",",,E","    0",",,E","   94",",,E","   66",",I,E"
"MJE00175528","2017-12-17","43.3542","19.345","784.0","PLJEVLJA, MJ","   60",",,E","  500",",,E","   27",",I,E","   -4",",,E"
"MJE00175528","2017-12-18","43.3542","19.345","784.0","PLJEVLJA, MJ","    9",",,E","  400",",,E","    2",",,E","  -26",",,E"
"MJE00175528","2017-12-19","43.3542","19.345","784.0","PLJEVLJA, MJ","    4",",,E","  300",",,E","    1",",,E","  -36",",,E"
"MJE00175528","2017-12-20","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","  300",",,E","  -22",",,E","  -63",",,E"
"MJE00175528","2017-12-21","43.3542","19.345","784.0","PLJEVLJA, MJ","    1",",,E","  300",",,E","   -9",",,E","  -55",",,E"
"MJE00175528","2017-12-22","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","  300",",,E","  -30",",,E"," -105",",,E"
"MJE00175528","2017-12-23","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","  300",",,E","   45",",,E","  -31",",,E"
"MJE00175528","2017-12-24","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","    0",",,E","   95",",,E","    4",",,E"
"MJE00175528","2017-12-25","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","    0",",,E","    1",",,E","  -18",",,E"
"MJE00175528","2017-12-26","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","    0",",,E","   52",",,E","  -36",",,E"
"MJE00175528","2017-12-27","43.3542","19.345","784.0","PLJEVLJA, MJ","    0",",,E","    0",",,E","  109",",,E","   44",",,E"
"MJE00175528","2017-12-28","43.3542","19.345","784.0","PLJEVLJA, MJ","  150",",,E","    0",",,E","   82",",,E","   55",",I,E"
