"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV01","WV01_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013883","2018-12-07","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","  -10",",,W",,,,,"    5",",,W",,,,,,,,,"   41","H,,S",,,,,"   10",",,W","   20",",,W",,,,,,,"   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-08","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  239",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   44",",,W",,,,,"   33",",,W",,,,,,,,,"   60","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,"   81",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-09","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  330",",,W,2400","    0",",,W,2400","    0",",,W,2400","   44",",,W","   22",",,W",,,,,"   43",",,W",,,,,,,,,"   36","H,,S",,,,,"   60",",,W","   50",",,W",,,,,,,"  103",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-10","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   38",",,W,2400","    0",",,W,2400","    0",",,W,2400","   50",",,W","   22",",,W",,,,,"   26",",,W",,,,,,,,,"   33","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,"   63",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-11","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","  -10",",,W",,,,,"   22",",,W",,,,,,,,,"   54","H,,S",,,,,"  280",",,W","  300",",,W",,,,,,,"   63",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-12","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","  -38",",,W",,,,,"   13",",,W",,,,,,,,,"   36","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-13","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   -5",",,W",,,,,"   12",",,W",,,,,,,,,"   53","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-14","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  277",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   89",",,W",,,,,"   24",",,W",,,,,,,,,"  115","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-15","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   89",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   89",",,W",,,,,"   28",",,W",,,,,,,,,"  123","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   67",",,W","   81",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-16","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   39",",,W",,,,,"   34",",,W",,,,,,,,,"  107","H,,S",,,,,"  280",",,W","  270",",,W",,,,,,,"   76",",,W","   94",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-17","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","   33",",,W",,,,,"   16",",,W",,,,,,,,,"   94","H,,S",,,,,"  270",",,W","  250",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-18","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   -5",",,W",,,,,"   13",",,W",,,,,,,,,"   72","H,,S",,,,,"   70",",,W","   80",",,W",,,,,,,"   54",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-19","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   17",",,W",,,,,"   12",",,W",,,,,,,,,"   68","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,"   31",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-20","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  145",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   89",",,W",,,,,"   32",",,W",,,,,,,,,"  120","H,,S",,,,,"  160",",,W","  170",",,W",,,,,,,"  116",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-21","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   18",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   72",",,W",,,,,"   72",",,W",,,,,,,,,"  146","H,,S",,,,,"  260",",,W","  220",",,W",,,,,,,"  130",",,W","  161",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-22","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","    0",",,W",,,,,"   43",",,W",,,,,,,,,"   82","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,"   89",",,W","  112",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-23","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","  -16",",,W",,,,,"   20",",,W",,,,,,,,,"   58","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-24","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","    6",",,W",,,,,"   14",",,W",,,,,,,,,"   99","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,"   45",",,W","   63",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-25","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","  -27",",,W",,,,,"    7",",,W",,,,,,,,,"   46","H,,S",,,,,"   90",",,W","  120",",,W",,,,,,,"   36",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-26","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","  -16",",,W",,,,,"   19",",,W",,,,,,,,,"   51","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-27","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   23",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","   61",",,W",,,,,"   31",",,W",,,,,,,,,"   91","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-28","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  320",",,W,2400","    0",",,W,2400","    0",",,W,2400","  228",",,W","  133",",,W",,,,,"   36",",,W",,,,,,,,,"  172","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   89",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-29","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  194",",,W","  111",",,W",,,,,"   13",",,W",,,,,,,,,"  156","H,,S",,,,,"  260",",,W","  300",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-30","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   76",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","  117",",,W",,,,,"    9",",,W",,,,,,,,,"  128","H,,S",,,,,"  270",",,W","  130",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2018-12-31","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  133",",,W",,,,,"   27",",,W",,,,,,,,,"  151","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,"   63",",,W","   89",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-01","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  167",",,W",,,,,"   33",",,W",,,,,,,,,"  203","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-02","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   13",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","  133",",,W",,,,,"    3",",,W",,,,,,,,,"  172","H,,S",,,,,"  280",",,W","  350",",,W",,,,,,,"   31",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-03","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    3",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","  122",",,W",,,,,"   13",",,W",,,,,,,,,"  139","H,,S",,,,,"  140",",,W","  350",",,W",,,,,,,"   45",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-04","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  163",",,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","  122",",,W",,,,,"   47",",,W",,,,,,,,,"  149","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,"  125",",,W","  183",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-05","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   50",",,W",,,,,"   54",",,W",,,,,,,,,"  128","H,,S",,,,,"  260",",,W","  280",",,W",,,,,,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-06","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  222",",,W","   11",",,W",,,,,"    7",",,W",,,,,,,,,"  101","H,,S",,,,,"  180",",,W","  260",",,W",,,,,,,"   31",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-07","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","   44",",,W",,,,,"   17",",,W",,,,,,,,,"  113","H,,S",,,,,"  110",",,W","  120",",,W",,,,,,,"   63",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-08","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","  100",",,W",,,,,"   33",",,W",,,,,,,,,"  154","H,,S",,,,,"  230",",,W","  270",",,W",,,,,,,"   89",",,W","  121",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-09","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   28",",,W",,,,,"   55",",,W",,,,,,,,,"  132","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-10","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","  -16",",,W",,,,,"   19",",,W",,,,,,,,,"   57","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,"   67",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-11","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -38",",,W",,,,,"   18",",,W",,,,,,,,,"   27","H,,S",,,,,"   80",",,W","   80",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-12","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   78",",,W","  -21",",,W",,,,,"   26",",,W",,,,,,,,,"   32","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,"   63",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-13","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   91",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","   22",",,W",,,,,"   21",",,W",,,,,,,,,"   48","H,,S",,,,,"   60",",,W","   40",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-14","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   33",",,W",,,,,"   19",",,W",,,,,,,,,"   53","H,,S",,,,,"  120",",,W","  310",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-15","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","   11",",,W",,,,,"   10",",,W",,,,,,,,,"   66","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"   31",",,W","   45",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-16","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","  -21",",,W",,,,,"   10",",,W",,,,,,,,,"   51","H,,S",,,,,"  190",",,W","  210",",,W",,,,,,,"   45",",,W","   54",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-17","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    5",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","  -16",",,W",,,,,"   11",",,W",,,,,,,,,"   47","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   54",",,W","   67",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-18","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   56",",,W",,,,,"   16",",,W",,,,,,,,,"   94","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   58",",,W","   72",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-19","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  117",",,W,2400","    0",",,W,2400","    0",",,W,2400","  200",",,W","   83",",,W",,,,,"   41",",,W",,,,,,,,,"  116","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"  112",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-20","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   74",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   11",",,W",,,,,"   59",",,W",,,,,,,,,"  121","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,"  116",",,W","  152",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-21","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   67",",,W","  -32",",,W",,,,,"   19",",,W",,,,,,,,,"   17","H,,S",,,,,"  360",",,W","   50",",,W",,,,,,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-22","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -27",",,W",,,,,"   21",",,W",,,,,,,,,"   17","H,,S",,,,,"   90",",,W","  100",",,W",,,,,,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-23","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  189",",,W","   56",",,W",,,,,"   44",",,W",,,,,,,,,"   94","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"   98",",,W","  143",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-24","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","  279",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","   33",",,W",,,,,"   64",",,W",,,,,,,,,"  161","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  130",",,W","  174",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-25","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","  -10",",,W",,,,,"   19",",,W",,,,,,,,,"   51","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,"   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-26","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","  -55",",,W",,,,,"   18",",,W",,,,,,,,,"   29","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-27","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","  -32",",,W",,,,,"    9",",,W",,,,,,,,,"   37","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   72",",,W","   85",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-28","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   11",",,W",,,,,"   13",",,W",,,,,,,,,"   81","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-29","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  128",",,W","   11",",,W",,,,,"   38",",,W",,,,,,,,,"   85","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,"  103",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-30","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","  -55",",,W",,,,,"   31",",,W",,,,,,,,,"   24","H,,S",,,,,"  260",",,W","  270",",,W",,,,,,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-01-31","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","  -27",",,W",,,,,"   12",",,W",,,,,,,,,"   30","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-02-01","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","  -38",",,W",,,,,"    9",",,W",,,,,,,,,"   46","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-02-02","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  -10",",,W",,,,,"    8",",,W",,,,,,,,,"   78","H,,S",,,,,"  100",",,W","  140",",,W",,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013883","2019-02-03","33.94228","-81.11803","68.6","COLUMBIA METROPOLITAN AIRPORT, SC US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   39",",,W",,,,,"   13",",,W",,,,,,,,,"  116","H,,S",,,,,"   30",",,W","   30",",,W",,,,,,,"   40",",,W","   58",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
