"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00012971","2018-07-06","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   15",",,W,2400","    0",",,H","    0",",,H","  367",",,W","  233",",,W","   38",",,W",,,,,,,,,"   90",",,W","   60",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-07","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   25",",,W,2400","    0",",,H","    0",",,H","  350",",,W","  222",",,W","   30",",,W",,,,,,,,,"   30",",,W","   40",",,W","  103",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-08","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400","    0",",,H","    0",",,H","  344",",,W","  217",",,W","   30",",,W",,,,,,,,,"  150",",,W","  140",",,W","   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-09","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  244",",,W,2400","    0",",,H","    0",",,H","  311",",,W","  217",",,W","   24",",,W",,,,,,,,,"  330",",,W","  190",",,W","   67",",,W","   85",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-10","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  350",",,W","  211",",,W","   25",",,W",,,,,,,,,"  160",",,W","  170",",,W","   72",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-11","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  222",",,W","   26",",,W",,,,,,,,,"  150",",,W","  190",",,W","   63",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-12","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  361",",,W","  222",",,W","   34",",,W",,,,,,,,,"  170",",,W","  150",",,W","   76",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-13","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  228",",,W","   39",",,W",,,,,,,,,"  160",",,W","  150",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-14","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  361",",,W","  233",",,W","   47",",,W",,,,,,,,,"  170",",,W","  150",",,W","   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-15","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  361",",,W","  239",",,W","   48",",,W",,,,,,,,,"  160",",,W","  170",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-16","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  228",",,W","   43",",,W",,,,,,,,,"  160",",,W","  170",",,W","   89",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-17","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  239",",,W","   38",",,W",,,,,,,,,"  190",",,W","  150",",,W","   72",",,W","  112",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-18","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  233",",,W","   41",",,W",,,,,,,,,"  170",",,W","  180",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-19","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  233",",,W","   41",",,W",,,,,,,,,"  170",",,W","  170",",,W","   76",",,W","   98",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-20","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  394",",,W","  217",",,W","   42",",,W",,,,,,,,,"  220",",,W","  140",",,W","   76",",,W","   98",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-21","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  222",",,W","   41",",,W",,,,,,,,,"  180",",,W","  170",",,W","   81",",,W","  103",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-22","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  400",",,W","  239",",,W","   34",",,W",,,,,,,,,"  170",",,W","  170",",,W","   67",",,W","   89",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-23","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  411",",,W","  228",",,W","   28",",,W",,,,,,,,,"  210",",,W","  190",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-24","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  394",",,W","  261",",,W","   40",",,W",,,,,,,,,"   50",",,W","   30",",,W","   94",",,W","  121",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-25","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  233",",,W","   20",",,W",,,,,,,,,"  150",",,W","  140",",,W","   58",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-26","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  211",",,W","   26",",,W",,,,,,,,,"  130",",,W","   70",",,W","   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-27","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  206",",,W","   34",",,W",,,,,,,,,"  110",",,W","  120",",,W","   76",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-28","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  222",",,W","   26",",,W",,,,,,,,,"  170",",,W","  160",",,W","   67",",,W","   85",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-29","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  239",",,W","   33",",,W",,,,,,,,,"  170",",,W","  160",",,W","   89",",,W","  107",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-30","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  389",",,W","  239",",,W","   29",",,W",,,,,,,,,"  150",",,W","  150",",,W","   72",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-07-31","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   33",",,W,2400",,,,,"  367",",,W","  228",",,W","   28",",,W",,,,,,,,,"  340",",,W","  340",",,W","   72",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-01","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  206",",,W","   27",",,W",,,,,,,,,"   60",",,W","   60",",,W","   81",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-02","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  183",",,W","   17",",,W",,,,,,,,,"  160",",,W","  160",",,W","   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-03","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  206",",,W","   29",",,W",,,,,,,,,"  140",",,W","  150",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-04","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  211",",,W","   44",",,W",,,,,,,,,"  160",",,W","  160",",,W","  112",",,W","  143",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-05","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  217",",,W","   34",",,W",,,,,,,,,"  150",",,W","  160",",,W","  103",",,W","  134",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-06","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  356",",,W","  206",",,W","   33",",,W",,,,,,,,,"  140",",,W","  150",",,W","   89",",,W","  112",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-07","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  233",",,W","   39",",,W",,,,,,,,,"  190",",,W","  140",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-08","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  244",",,W","   41",",,W",,,,,,,,,"  140",",,W","  120",",,W","  107",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-09","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  217",",,W","   35",",,W",,,,,,,,,"  160",",,W","  160",",,W","   94",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-10","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  361",",,W","  233",",,W","   35",",,W",,,,,,,,,"  160",",,W","  160",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-11","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  333",",,W","  233",",,W","   26",",,W",,,,,,,,,"  150",",,W","  150",",,W","  139",",,W","  165",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-12","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  127",",,W,2400",,,,,"  317",",,W","  222",",,W","   31",",,W",,,,,,,,,"  190",",,W","  190",",,W","  165",",,W","  201",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-13","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  250",",,W","   64",",,W",,,,,,,,,"  180",",,W","  180",",,W","  112",",,W","  148",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-14","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  239",",,W","   55",",,W",,,,,,,,,"  170",",,W","  170",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-15","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  244",",,W","   46",",,W",,,,,,,,,"  170",",,W","  160",",,W","   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-16","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  244",",,W","   48",",,W",,,,,,,,,"  170",",,W","  180",",,W","  103",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-17","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  211",",,W","   40",",,W",,,,,,,,,"  170",",,W","  170",",,W","  103",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-18","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  233",",,W","   39",",,W",,,,,,,,,"  160",",,W","  170",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-19","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  222",",,W","   46",",,W",,,,,,,,,"  160",",,W","  170",",,W","  107",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-20","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  256",",,W","   31",",,W",,,,,,,,,"  170",",,W","  170",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-21","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  233",",,W","   27",",,W",,,,,,,,,"  160",",,W","  180",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-22","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  222",",,W","   28",",,W",,,,,,,,,"  160",",,W","  130",",,W","   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-23","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  222",",,W","   33",",,W",,,,,,,,,"  160",",,W","  160",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-24","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  233",",,W","   47",",,W",,,,,,,,,"  160",",,W","  170",",,W","  103",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-25","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  239",",,W","   39",",,W",,,,,,,,,"  160",",,W","  160",",,W","  107",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-26","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  244",",,W","   47",",,W",,,,,,,,,"  170",",,W","  160",",,W","  107",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-27","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  244",",,W","   51",",,W",,,,,,,,,"  150",",,W","  160",",,W","   98",",,W","  121",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-28","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  389",",,W","  250",",,W","   56",",,W",,,,,,,,,"  160",",,W","  150",",,W","  112",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-29","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  383",",,W","  239",",,W","   41",",,W",,,,,,,,,"  120",",,W","  140",",,W","  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-30","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  378",",,W","  239",",,W","   28",",,W",,,,,,,,,"  130",",,W","  150",",,W","   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-08-31","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  367",",,W","  217",",,W","   28",",,W",,,,,,,,,"  150",",,W","  140",",,W","  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-01","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  372",",,W","  217",",,W","   31",",,W",,,,,,,,,"  150",",,W","  140",",,W","   94",",,W","  107",",,W",,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-02","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  372",",,W","  233",",,W","   33",",,W",,,,,,,,,"  110",",,W","  110",",,W","   89",",,W","  116",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-03","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  361",",,W","  233",",,W","   40",",,W",,,,,,,,,"  130",",,W","  130",",,W","  112",",,W","  130",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-04","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  137",",,W,2400",,,,,"  344",",,W","  233",",,W","   33",",,W",,,,,,,,,"  130",",,W","  150",",,W","  103",",,W","  134",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-05","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US",,,,,,,"  339",",,W","  239",",,W","   26",",,W",,,,,,,,,"  100",",,W",,,"   40",",,W",,,"    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-06","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  350",",,W",,,"   34",",,W",,,,,,,,,"  140",",,W",,,"   94",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-07","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  344",",,W","  244",",,W","   34",",,W",,,,,,,,,"  190",",,W","  190",",,W","   81",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-08","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0","T,,W,2400",,,,,"  356",",,W","  239",",,W","   29",",,W",,,,,,,,,"  300",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-09","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  665",",,W,2400",,,,,"  294",",,W","  228",",,W","   31",",,W",,,,,,,,,"   60",",,W","   20",",,W","   63",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-10","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  137",",,W,2400",,,,,"  244",",,W","  217",",,W","   38",",,W",,,,,,,,,"   40",",,W","   30",",,W","   67",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-11","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","   38",",,W,2400",,,,,"  317",",,W","  217",",,W","   30",",,W",,,,,,,,,"   70",",,W","   80",",,W","   63",",,W","   81",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-12","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    8",",,W,2400",,,,,"  317",",,W","  222",",,W","   29",",,W",,,,,,,,,"   90",",,W","   90",",,W","   98",",,W","  125",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-13","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  333",",,W","  222",",,W","   43",",,W",,,,,,,,,"  120",",,W","  130",",,W","   98",",,W","  130",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-14","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  122",",,W,2400",,,,,"  311",",,W","  228",",,W","   46",",,W",,,,,,,,,"   90",",,W","  110",",,W","  112",",,W","  170",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-15","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","  338",",,W,2400",,,,,"  272",",,W","  228",",,W","   53",",,W",,,,,,,,,"  120",",,W","  110",",,W","  134",",,W","  161",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-16","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    3",",,W,2400",,,,,"  317",",,W","  211",",,W","   20",",,W",,,,,,,,,"  190",",,W","  200",",,W","  116",",,W","  152",",,W","    1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-17","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  333",",,W","  200",",,W","   19",",,W",,,,,,,,,"  160",",,W","  160",",,W","   63",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-18","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  333",",,W","  222",",,W","   24",",,W",,,,,,,,,"  130",",,W","  160",",,W","   58",",,W","   76",",,W","    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00012971","2018-09-19","29.7089","-98.0458","196.6","NEW BRAUNFELS MUNICIPAL AIRPORT, TX US","    0",",,W,2400",,,,,"  333",",,W","  217",",,W","   26",",,W",,,,,,,,,"  140",",,W","  210",",,W","   63",",,W","   89",",,W","    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
