"USW00094745","2018-07-05","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0",",,W,2400",,,,,"  311",",,W","  222",",,W","   26",",,W",,,,,,,,,,," 1536",",,W",,,,,,,"  170",",,W","  200",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-06","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","   38",",,W,2400",,,,,"  267",",,W","  183",",,W","   37",",,W",,,,,,,,,,," 2250",",,W",,,,,,,"  350",",,W","  350",",,W","   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-07","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0",",,W,2400",,,,,"  239",",,W","  122",",,W","   28",",,W",,,,,,,,,,," 0001",",,W",,,,,,,"  340",",,W","   10",",,W","   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-08","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0",",,W,2400",,,,,"  267",",,W","  117",",,W","   18",",,W",,,,,,,,,,," 1211",",,W",,,,,,,"  150",",,W","  150",",,W","   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-09","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0",",,W,2400",,,,,"  306",",,W","  150",",,W","   26",",,W",,,,,,,,,,," 1833",",,W",,,,,,,"  160",",,W","  180",",,W","   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-10","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0","T,,W,2400",,,,,"  328",",,W","  172",",,W","   24",",,W",,,,,,,,,,," 1240",",,W",,,,,,,"  280",",,W","  280",",,W","   63",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-11","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0",",,W,2400",,,,,"  300",",,W","  206",",,W","   37",",,W",,,,,,,,,,," 0249",",,W",,,,,,,"  340",",,W","  330",",,W","   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-12","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0",",,W,2400",,,,,"  283",",,W","  172",",,W","   15",",,W",,,,,,,,,,," 1248",",,W",,,,,,,"   30",",,W","  280",",,W","   54",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-13","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","    0",",,W,2400",,,,,"  300",",,W","  156",",,W","   17",",,W",,,,,,,,,,," 1358",",,W",,,,,,,"  180",",,W","  170",",,W","   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094745","2018-07-14","41.06236","-73.70463","111.9","WESTCHESTER CO AIRPORT, NY US","   97",",,W,2400",,,,,"  317",",,W","  178",",,W","   19",",,W",,,,,,,,,,," 2131",",,W",,,,,,,"  350",",,W","  360",",,W","   89",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
