"USC00210939","2018-07-07","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  133",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-08","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  183",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-09","46.3433","-94.2086","359.7","BRAINERD, MN US","  122",",,7,0700","    0",",,7","    0",",,7","  311",",,7","  189",",,7",,,,,,,,,"  200",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00210939","2018-07-10","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  167",",,7",,,,,,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-11","46.3433","-94.2086","359.7","BRAINERD, MN US","   13",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  178",",,7",,,,,,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-12","46.3433","-94.2086","359.7","BRAINERD, MN US","  257",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  211",",,7",,,,,,,,,"  222",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00210939","2018-07-13","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  189",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-14","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  300",",,7","  167",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-15","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  306",",,7","  172",",,7",,,,,,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-16","46.3433","-94.2086","359.7","BRAINERD, MN US","    5",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  133",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-17","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-18","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  117",",,7",,,,,,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-19","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  128",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-20","46.3433","-94.2086","359.7","BRAINERD, MN US","   30",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  172",",,7",,,,,,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-21","46.3433","-94.2086","359.7","BRAINERD, MN US","   18",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  167",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-22","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  261",",,7","  156",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-23","46.3433","-94.2086","359.7","BRAINERD, MN US","    0","T,,7,0700","    0",",,7","    0",",,7","  250",",,7","  156",",,7",,,,,,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-24","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  278",",,7","  128",",,7",,,,,,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-25","46.3433","-94.2086","359.7","BRAINERD, MN US","   46",",,7,0700","    0",",,7","    0",",,7","  272",",,7","  139",",,7",,,,,,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-26","46.3433","-94.2086","359.7","BRAINERD, MN US","    5",",,7,0700","    0",",,7","    0",",,7","  244",",,7","  139",",,7",,,,,,,,,"  144",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-27","46.3433","-94.2086","359.7","BRAINERD, MN US","    5",",,7,0700","    0",",,7","    0",",,7","  189",",,7","   89",",,7",,,,,,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-28","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  239",",,7","   94",",,7",,,,,,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-29","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-30","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  267",",,7","  111",",,7",,,,,,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-07-31","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  283",",,7","  122",",,7",,,,,,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-08-01","46.3433","-94.2086","359.7","BRAINERD, MN US","   15",",,7,0700","    0",",,7","    0",",,7","  289",",,7","  133",",,7",,,,,,,,,"  178",",,7,0700",,,,,"    1",",,7",,,,,,,,,,,,,,
"USC00210939","2018-08-02","46.3433","-94.2086","359.7","BRAINERD, MN US","    5",",,7,0700","    0",",,7","    0",",,7","  183",",,7","   89",",,7",,,,,,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-08-03","46.3433","-94.2086","359.7","BRAINERD, MN US","    0",",,7,0700","    0",",,7","    0",",,7","  222",",,7","   89",",,7",,,,,,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-08-04","46.3433","-94.2086","359.7","BRAINERD, MN US","  665",",,7,0700","    0",",,7","    0",",,7","  222",",,7","  156",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00210939","2018-08-05","46.3433","-94.2086","359.7","BRAINERD, MN US","    8",",,7,0700","    0",",,7","    0",",,7","  256",",,7","  178",",,7",,,,,,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,,,
