"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","FRGB","FRGB_ATTRIBUTES","FRGT","FRGT_ATTRIBUTES","FRTH","FRTH_ATTRIBUTES","GAHT","GAHT_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT21","WT21_ATTRIBUTES","WT22","WT22_ATTRIBUTES","WV03","WV03_ATTRIBUTES"
"USW00013895","2018-11-25","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    8",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   72",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  107","H,,S",,,,,"  130",",,W","   90",",,W",,,,,,,,,"   63",",,W","   76",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-11-26","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  172",",,W","   28",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,"  115","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-11-27","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   89",",,W","  -16",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"   43","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-11-28","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -32",",,W",,,,,"   10",",,W",,,,,,,,,,,,,,,"   31","H,,S",,,,,"   20",",,W","   30",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-11-29","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  211",",,W","   -5",",,W",,,,,"   29",",,W",,,,,,,,,,,,,,,"   79","H,,S",,,,,"  170",",,W","  210",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-11-30","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  250",",,W","  128",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"  176","H,,S",,,,,"  180",",,W","  160",",,W",,,,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-01","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  325",",,W,2400","    0",",,H","    0",",,H","  222",",,W","  150",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,"  177","H,,S",,,,,"  120",",,W","  130",",,W",,,,,,,,,"   89",",,W","  121",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-02","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  261",",,W","   94",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"  220","H,,S",,,,,"  240",",,W","  260",",,W",,,,,,,,,"   54",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-03","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400",,,"    0",",,H","  211",",,W","   83",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  146","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-04","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   11",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"   91","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-05","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  100",",,W","  -21",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,"   44","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-06","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  111",",,W","  -32",",,W",,,,,"    8",",,W",,,,,,,,,,,,,,,"   24","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-07","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  139",",,W","   33",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"   71","H,,S",,,,,"  360",",,W","  120",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-08","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  498",",,W,2400","    0",",,H","    0",",,H","   89",",,W","   72",",,W",,,,,"   60",",,W",,,,,,,,,,,,,,,"   88","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,,,"  130",",,W","  174",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-09","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   25",",,W,2400","    0",",,H","    0",",,H","   78",",,W","   56",",,W",,,,,"   43",",,W",,,,,,,,,,,,,,,"   72","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,,,"  116",",,W","  161",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-10","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","   67",",,W","   44",",,W",,,,,"   41",",,W",,,,,,,,,,,,,,,"   56","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-11","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  117",",,W","  -21",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"   57","H,,S",,,,,"  270",",,W","  290",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-12","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  161",",,W","  -27",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"   46","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-13","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   38",",,W,2400",,,,,"  189",",,W","   61",",,W",,,,,"   39",",,W",,,,,,,,,,,,,,,"  107","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   72",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-14","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   99",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   83",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,"  148","H,,S",,,,,"   60",",,W","   90",",,W",,,,,,,,,"   81",",,W","  107",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-15","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    8",",,W,2400","    0",",,H","    0",",,H","  133",",,W","   89",",,W",,,,,"   27",",,W",,,,,,,,,,,,,,,"  119","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-16","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   83",",,W",,,,,"   35",",,W",,,,,,,,,,,,,,,"  115","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-17","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   56",",,W",,,,,"   25",",,W",,,,,,,,,,,,,,,"  109","H,,S",,,,,"  280",",,W","  280",",,W",,,,,,,,,"   54",",,W","   63",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-18","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  189",",,W","   11",",,W",,,,,"   12",",,W",,,,,,,,,,,,,,,"   93","H,,S",,,,,"  300",",,W","  290",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-19","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  104",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   56",",,W",,,,,"   22",",,W",,,,,,,,,,,,,,,"  107","H,,S",,,,,"  110",",,W","  100",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-20","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  241",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  106",",,W",,,,,"   30",",,W",,,,,,,,,,,,,,,"  129","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-21","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   56",",,W,2400","    0",",,H","    0",",,H","  106",",,W","   61",",,W",,,,,"   66",",,W",,,,,,,,,,,,,,,"   91","H,,S",,,,,"  290",",,W","  290",",,W",,,,,,,,,"  103",",,W","  139",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-22","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","    0",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,"   71","H,,S",,,,,"  290",",,W","  280",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-23","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  217",",,W","   17",",,W",,,,,"   34",",,W",,,,,,,,,,,,,,,"  103","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-24","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","    6",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,"   99","H,,S",,,,,"   40",",,W","   40",",,W",,,,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-25","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  194",",,W","    0",",,W",,,,,"   13",",,W",,,,,,,,,,,,,,,"   73","H,,S",,,,,"  110",",,W","  110",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-26","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  200",",,W","   50",",,W",,,,,"   36",",,W",,,,,,,,,,,,,,,"  116","H,,S",,,,,"   90",",,W","   80",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-27","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  488",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  122",",,W",,,,,"   48",",,W",,,,,,,,,,,,,,,"  148","H,,S",,,,,"  100",",,W","  110",",,W",,,,,,,,,"  107",",,W","  148",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-28","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  513",",,W,2400","    0",",,H","    0",",,H","  206",",,W","  100",",,W",,,,,"   28",",,W",,,,,,,,,,,,,,,"  179","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,,,"  112",",,W","  157",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-29","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   25",",,W,2400","    0",",,H","    0",",,H","  178",",,W","   89",",,W",,,,,"   15",",,W",,,,,,,,,,,,,,,"  127","H,,S",,,,,"   70",",,W","   30",",,W",,,,,,,,,"   45",",,W","   58",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-30","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   20",",,W,2400","    0",",,H","    0",",,H","  172",",,W","  133",",,W",,,,,"   23",",,W",,,,,,,,,,,,,,,"  144","H,,S",,,,,"  350",",,W","   80",",,W",,,,,,,,,"   40",",,W","   49",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2018-12-31","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   97",",,W,2400","    0",",,H","    0",",,H","  250",",,W","  172",",,W",,,,,"   45",",,W",,,,,,,,,,,,,,,"  201","H,,S",,,,,"  180",",,W","  190",",,W",,,,,,,,,"   98",",,W","  125",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-01","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   30",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  161",",,W",,,,,"   14",",,W",,,,,,,,,,,,,,,"  197","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-02","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   58",",,W,2400","    0",",,H","    0",",,H","  167",",,W","  150",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"  159","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   45",",,W","   54",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-03","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  122",",,W,2400","    0",",,H","    0",",,H","  150",",,W","  128",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  145","H,,S",,,,,"   60",",,W","  100",",,W",,,,,,,,,"   58",",,W","   67",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-04","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  267",",,W,2400","    0",",,H","    0",",,H","  183",",,W","   78",",,W",,,,,"   51",",,W",,,,,,,,,,,,,,,"  152","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"  103",",,W","  134",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-05","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  172",",,W","   56",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"  104","H,,S",,,,,"  270",",,W","  270",",,W",,,,,,,,,"   76",",,W","   94",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-06","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  211",",,W","   22",",,W",,,,,"    5",",,W",,,,,,,,,,,,,,,"  103","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   31",",,W","   36",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-07","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  228",",,W","   39",",,W",,,,,"   16",",,W",,,,,,,,,,,,,,,"  122","H,,S",,,,,"  210",",,W","  200",",,W",,,,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-08","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  233",",,W","   83",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"  146","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-09","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  150",",,W","   44",",,W",,,,,"   44",",,W",,,,,,,,,,,,,,,"  122","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,,,"   98",",,W","  121",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-10","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  122",",,W","    6",",,W",,,,,"   31",",,W",,,,,,,,,,,,,,,"   63","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,,,"   67",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-11","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","  -21",",,W",,,,,"   17",",,W",,,,,,,,,,,,,,,"   54","H,,S",,,,,"   70",",,W","  120",",,W",,,,,,,,,"   40",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-12","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   56",",,W,2400","    0",",,H","    0",",,H","  167",",,W","   39",",,W",,,,,"   38",",,W",,,,,,,,,,,,,,,"   93","H,,S",,,,,"  110",",,W","  140",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-13","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  156",",,W","   78",",,W",,,,,"   40",",,W",,,,,,,,,,,,,,,"  127","H,,S",,,,,"  310",",,W","  280",",,W",,,,,,,,,"   67",",,W","   89",",,W",,,,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-14","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   83",",,W","   50",",,W",,,,,"   42",",,W",,,,,,,,,,,,,,,"   74","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-15","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","   11",",,W",,,,,"   26",",,W",,,,,,,,,,,,,,,"   61","H,,S",,,,,"  300",",,W","  320",",,W",,,,,,,,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-16","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  144",",,W","   -5",",,W",,,,,"    9",",,W",,,,,,,,,,,,,,,"   54","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,,,"   36",",,W","   49",",,W",,,,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-17","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","   10",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   -5",",,W",,,,,"    5",",,W",,,,,,,,,,,,,,,"   57","H,,S",,,,,"  170",",,W","  160",",,W",,,,,,,,,"   31",",,W","   40",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-18","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","  189",",,W","  111",",,W",,,,,"    8",",,W",,,,,,,,,,,,,,,"  133","H,,S",,,,,"  360",",,W","  350",",,W",,,,,,,,,"   40",",,W","   45",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-19","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  226",",,W,2400","    0",",,H","    0",",,H","  206",",,W","   61",",,W",,,,,"   50",",,W",,,,,,,,,,,,,,,"  152","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-20","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0","T,,W,2400","    0",",,H","    0",",,H","   61",",,W","  -10",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,"   57","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,,,"  130",",,W","  165",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-21","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","   94",",,W","  -32",",,W",,,,,"   21",",,W",,,,,,,,,,,,,,,"   17","H,,S",,,,,"   10",",,W","  360",",,W",,,,,,,,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-22","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    0",",,W,2400","    0",",,H","    0",",,H","  133",",,W","    0",",,W",,,,,"   52",",,W",,,,,,,,,,,,,,,"   50","H,,S",,,,,"   90",",,W","   90",",,W",,,,,,,,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-23","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","  462",",,W,2400","    0",",,H","    0",",,H","  211",",,W","  128",",,W",,,,,"   62",",,W",,,,,,,,,,,,,,,"  156","H,,S",,,,,"  140",",,W","  150",",,W",,,,,,,,,"  116",",,W","  170",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013895","2019-01-24","32.2997","-86.4075","61.6","MONTGOMERY AIRPORT, AL US","    8",",,W,2400","    0",",,H","    0",",,H","  128",",,W","   11",",,W",,,,,"   47",",,W",,,,,,,,,,,,,,,"   77","H,,S",,,,,"  280",",,W","  290",",,W",,,,,,,,,"   98",",,W","  130",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
