"USC00368668","2018-07-07","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  106",",,7",,,,,"  117",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-08","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  256",",,7","  100",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-09","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  122",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-10","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  128",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-11","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  333",",,7","  117",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-12","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  106",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-13","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  300",",,7","  106",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-14","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  306",",,7","  161",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-15","40.8532","-76.7891","175.3","SUNBURY, PA US","  137",",,7,0700","    0",",,7,","    0",",,7,","  328",",,7","  200",",,7",,,,,"  228",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368668","2018-07-16","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  294",",,7","  200",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-17","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  328",",,7","  206",",,7",,,,,"  239",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-18","40.8532","-76.7891","175.3","SUNBURY, PA US","  193",",,7,0700","    0",",,7,","    0",",,7,","  272",",,7","  150",",,7",,,,,"  167",",,7,0700",,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00368668","2018-07-19","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  111",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-20","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  278",",,7","  111",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-21","40.8532","-76.7891","175.3","SUNBURY, PA US","    0",",,7,0700","    0",",,7,","    0",",,7,","  289",",,7","  139",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,,,
"USC00368668","2018-07-22","40.8532","-76.7891","175.3","SUNBURY, PA US","  665",",,7,0700","    0",",,7,","    0",",,7,","  222",",,7","  156",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,,,
