"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0005N23S","2018-07-06","36.79","-105.24","3078.5","SHUREE, NM US","    0",",,T","    0",",,T",,,,,"  139",",,T","    1",",,T","  129",",,T","  100",",,T","    0",",,T","   46",",,T"
"USS0005N23S","2018-07-07","36.79","-105.24","3078.5","SHUREE, NM US","   51",",,T","    0",",,T",,,,,"  200",",,T","    1",",,T","  139",",,T","  102",",,T","    0",",,T","   47",",,T"
"USS0005N23S","2018-07-08","36.79","-105.24","3078.5","SHUREE, NM US","   25",",,T","    0",",,T",,,,,"  119",",,T","    3",",,T","  152",",,T","  109",",,T","    0",",,T","   55",",,T"
"USS0005N23S","2018-07-09","36.79","-105.24","3078.5","SHUREE, NM US","    0",",,T","    0",",,T",,,,,"  147",",,T","    3",",,T","  151",",,T","  109",",,T","    0",",,T","   52",",,T"
"USS0005N23S","2018-07-10","36.79","-105.24","3078.5","SHUREE, NM US","    0",",,T","    0",",,T",,,,,"  213",",,T","    1",",,T","  152",",,T","  118",",,T","    0",",,T","   67",",,T"
"USS0005N23S","2018-07-11","36.79","-105.24","3078.5","SHUREE, NM US","    0",",,T","    0",",,T",,,,,"  220",",,T","    3",",,T","  134",",,T","  112",",,T","    0",",,T","   63",",,T"
"USS0005N23S","2018-07-12","36.79","-105.24","3078.5","SHUREE, NM US","   51",",,T","    0",",,T",,,,,"  178",",,T","    1",",,T","  130",",,T","   98",",,T","    0",",,T","   59",",,T"
"USS0005N23S","2018-07-13","36.79","-105.24","3078.5","SHUREE, NM US","   76",",,T","    0",",,T",,,,,"  117",",,T","    4",",,T","  121",",,T","   86",",,T","    0",",,T","   59",",,T"
"USS0005N23S","2018-07-14","36.79","-105.24","3078.5","SHUREE, NM US","    0",",,T","    0",",,T",,,,,"  157",",,T","    1",",,T","  141",",,T","  108",",,T","    0",",,T","   58",",,T"
"USS0005N23S","2018-07-15","36.79","-105.24","3078.5","SHUREE, NM US","   76",",,T","    0",",,T",,,,,"  152",",,T","    3",",,T","  135",",,T","  114",",,T","    0",",,T","   80",",,T"
