"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0005J40S","2018-07-06","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  188",",,T","   39",",,T",,,,,"  111",",,T","   62",",,T","    0",",,T",,
"USS0005J40S","2018-07-07","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  220",",,T","   60",",,T",,,,,"  122",",,T","   71",",,T","    0",",,T",,
"USS0005J40S","2018-07-08","40.43","-105.73","3261.4","WILLOW PARK, CO US","  127",",,T","    0",",,T","  199",",,T","   62",",,T",,,,,"  120",",,T","   68",",,T","    0",",,T",,
"USS0005J40S","2018-07-09","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  184",",,T","   56",",,T",,,,,"  118",",,T","   71",",,T","    0",",,T",,
"USS0005J40S","2018-07-10","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  210",",,T","   56",",,T",,,,,"  131",",,T","   67",",,T","    0",",,T",,
"USS0005J40S","2018-07-11","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  189",",,T","   59",",,T",,,,,"  126",",,T","   88",",,T","    0",",,T",,
"USS0005J40S","2018-07-12","40.43","-105.73","3261.4","WILLOW PARK, CO US","   76",",,T","    0",",,T","  168",",,T","   30",",,T",,,,,"   87",",,T","   30",",,T","    0",",,T",,
"USS0005J40S","2018-07-13","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  156",",,T","   24",",,T",,,,,"   98",",,T","   57",",,T","    0",",,T",,
"USS0005J40S","2018-07-14","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  197",",,T","   45",",,T",,,,,"  122",",,T","   81",",,T","    0",",,T",,
"USS0005J40S","2018-07-15","40.43","-105.73","3261.4","WILLOW PARK, CO US","   51",",,T","    0",",,T","  128",",,T","   45",",,T",,,,,"   84",",,T","   45",",,T","    0",",,T",,
"USS0005J40S","2018-07-16","40.43","-105.73","3261.4","WILLOW PARK, CO US","   25",",,T","    0",",,T","  184",",,T","   37",",,T",,,,,"   98",",,T","   67",",,T","    0",",,T",,
"USS0005J40S","2018-07-17","40.43","-105.73","3261.4","WILLOW PARK, CO US","    0",",,T","    0",",,T","  206",",,T","   53",",,T",,,,,"  120",",,T","  119",",,T","    0",",,T",,
