"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00003975","2018-07-06","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","   28",",,W","    0",",,W","    0",",,W","  328",",,W","  222",",,W","   32",",,W",,,,,,,,,"   30",",,W","   50",",,W","   63",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003975","2018-07-07","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  306",",,W","  206",",,W","   36",",,W",,,,,,,,,"   20",",,W","   20",",,W","   67",",,W","   94",",,W",,,,,,,,,,,,,,
"USW00003975","2018-07-08","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0","T,,W","    0",",,W","    0",",,W","  317",",,W","  206",",,W","   21",",,W",,,,,,,,,"  130",",,W","  120",",,W","   40",",,W","   58",",,W",,,,,,,,,,,,,,
"USW00003975","2018-07-09","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  222",",,W","   14",",,W",,,,,,,,,"  150",",,W","  150",",,W","   45",",,W","   72",",,W","    1",",,W",,,,,,,,,,,,
"USW00003975","2018-07-10","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  339",",,W","  228",",,W","   10",",,W",,,,,,,,,"  220",",,W","  170",",,W","   40",",,W","   81",",,W","    1",",,W",,,,,,,,,,,,
"USW00003975","2018-07-11","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  361",",,W","  228",",,W","    9",",,W",,,,,,,,,"   70",",,W","   60",",,W","   45",",,W","   76",",,W",,,,,,,,,,,"    1",",,W",,
"USW00003975","2018-07-12","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  211",",,W","   14",",,W",,,,,,,,,"   70",",,W","   50",",,W","   45",",,W","   63",",,W","    1",",,W",,,,,,,,,,,,
"USW00003975","2018-07-13","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  228",",,W","   14",",,W",,,,,,,,,"  180",",,W","  190",",,W","   40",",,W","   58",",,W","    1",",,W",,,,,,,,,,,,
"USW00003975","2018-07-14","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  367",",,W","  250",",,W","   27",",,W",,,,,,,,,"   20",",,W","  320",",,W","   67",",,W","   98",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003975","2018-07-15","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US",,,"    0",",,W","    0",",,W","  333",",,W","  233",",,W","   20",",,W",,,,,,,,,"  200",",,W","  210",",,W","  112",",,W","  170",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00003975","2018-07-16","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  350",",,W","  217",",,W","   17",",,W",,,,,,,,,"  260",",,W","  260",",,W","   76",",,W","  112",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00003975","2018-07-17","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  333",",,W","  228",",,W","   20",",,W",,,,,,,,,"   40",",,W","   80",",,W","   45",",,W","   67",",,W","    1",",,W",,,,,,,,,,,,
"USW00003975","2018-07-18","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  233",",,W","   26",",,W",,,,,,,,,"   60",",,W","   90",",,W","   58",",,W","   81",",,W",,,,,,,,,,,,,,
"USW00003975","2018-07-19","36.7725","-90.32472","99.7","POPLAR BLUFF MUNICIPAL AIRPORT, MO US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  217",",,W","   15",",,W",,,,,,,,,"  180",",,W","  210",",,W","   54",",,W","   72",",,W",,,,,,,,,,,"    1",",,W",,
