"USC00294346","2018-03-31","32.1103","-103.1872","930.9","JAL, NM US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-01","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-02","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  300",",,7","   44",",,7",,,,,"   67",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-03","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","   67",",,7",,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-04","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  294",",,7","   50",",,7",,,,,"   61",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-05","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","   56",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-06","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  306",",,7","  100",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-07","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  283",",,7","    6",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-08","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  150",",,7","   17",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-09","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  339",",,7","    6",",,7",,,,,"  100",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-10","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  256",",,7","   50",",,7",,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-11","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  111",",,7",,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-12","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  133",",,7",,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-13","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  228",",,7","   28",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-14","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  189",",,7","   33",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-15","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  250",",,7","   61",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-16","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  344",",,7","   28",",,7",,,,,"  150",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-17","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  311",",,7","  106",",,7",,,,,"  117",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-18","32.1103","-103.1872","930.9","JAL, NM US","    0",",,7,0800","    0",",,7","    0",",,7","  328",",,7","  106",",,7",,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,
"USC00294346","2018-04-19","32.1103","-103.1872","930.9","JAL, NM US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
