"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00243557","2018-07-02","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  267",",,7","  117",",,7",,,,,,,,,"  167",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-03","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  267",",,7","  111",",,7",,,,,,,,,"  111",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-04","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  244",",,7","   89",",,7",,,,,,,,,"  133",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-05","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  283",",,7","  111",",,7",,,,,,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-06","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  367",",,7","  178",",,7",,,,,,,,,"  250",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-07","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  344",",,7","  178",",,7",,,,,,,,,"  233",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-08","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  328",",,7","  167",",,7",,,,,,,,,"  200",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-09","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  356",",,7","  183",",,7",,,,,,,,,"  222",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-10","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  356",",,7","  194",",,7",,,,,,,,,"  206",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-11","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  289",",,7","  178",",,7",,,,,,,,,"  178",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-12","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  300",",,7","  133",",,7",,,,,,,,,"  183",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-13","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  344",",,7","  172",",,7",,,,,,,,,"  244",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-14","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  256",",,7","  139",",,7",,,,,,,,,"  139",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-15","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  278",",,7","  100",",,7",,,,,,,,,"  189",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-16","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  322",",,7","  144",",,7",,,,,,,,,"  194",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-17","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  350",",,7","  161",",,7",,,,,,,,,"  228",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
"USC00243557","2018-07-18","48.1924","-106.6383","637.0","GLASGOW NUMBER 2, MT US",,,,,,,"  328",",,7","  189",",,7",,,,,,,,,"  211",",,7,2400",,,,,,,,,,,,,,,,,,,,,,,,
