"USC00182336","2018-07-07","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  239",",,7","  156",",,7","  178",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-08","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  256",",,7","  128",",,7","  178",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-09","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  289",",,7","  139",",,7","  206",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-10","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  317",",,7","  167",",,7","  239",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-11","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  294",",,7","  206",",,7","  217",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-12","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  283",",,7","  167",",,7","  211",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-13","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  294",",,7","  172",",,7","  211",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-14","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  311",",,7","  178",",,7","  239",",,7,2200",,,,,,,,,,,,,,
"USC00182336","2018-07-15","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","   13",",,7,2200","    0",",,7,2200","    0",",,7,2200","  278",",,7","  200",",,7","  228",",,7,2200",,,,,"    1",",,7",,,,,,,,
"USC00182336","2018-07-16","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","    0",",,7,2200","    0",",,7,2200","    0",",,7,2200","  333",",,7","  194",",,7","  239",",,7,2200",,,,,"    1",",,7",,,,,,,,
"USC00182336","2018-07-17","39.2647","-77.2319","213.4","DAMASCUS 3 SSW, MD US","   56",",,7,2200","    0",",,7,2200","    0",",,7,2200","  278",",,7","  194",",,7","  200",",,7,2200",,,,,"    1",",,7",,,,,,,,
