"USC00501240","2018-03-26","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  787",",,7,1200","   44",",,7","  -83",",,7",,,,,,,,,"   33",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-03-27","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  762",",,7,1200","   56",",,7","  -50",",,7",,,,,,,,,"   28",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-03-28","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  711",",,7,1200","   67",",,7","  -67",",,7",,,,,,,,,"   17",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-03-29","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  660",",,7,1200","   39",",,7","  -61",",,7",,,,,,,,,"   39",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-03-30","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  635",",,7,1200","   67",",,7","  -50",",,7",,,,,,,,,"   50",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-03-31","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  635",",,7,1200","   67",",,7","  -67",",,7",,,,,,,,,"   39",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-04-01","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  635",",,7,1200","   67",",,7","  -61",",,7",,,,,,,,,"   50",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-04-02","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",Z,7","  686",",,7,1200","   89",",,7","  -61",",,7",,,,,,,,,"   44",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-04-03","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  686",",,7,1200","   44",",,7","  -67",",,7",,,,,,,,,"    0",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-04-04","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","  178",",,7,1200","    0",",Z,7","  762",",,7,1200","   17",",,7","  -44",",,7",,,,,,,,,"   -6",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-04-05","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","   74",",,7,1200","    0",",Z,7","  813",",,7,1200","   33",",,7","  -33",",,7",,,,,,,,,"   33",",,7,1200",,,,,,,,,,,,
"USC00501240","2018-04-06","61.0183","-147.5147","25.9","CANNERY CREEK, AK US","    0",",,7,1200","    0",",,7","  787",",,7,1200","   39",",,7","  -11",",,7",,,,,,,,,"   39",",,7,1200",,,,,,,,,,,,
