"USW00093740","2018-07-06","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W",,,,,"  339",",,W","  222",",,W","   22",",,W",,,,,,,,,,,"  340",",,W","  340",",,W","  107",",,W","  134",",,W",,,,,,,,,,
"USW00093740","2018-07-07","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","   25",",,W",,,,,"  250",",,W","  211",",,W","   48",",,W",,,,,,,,,,,"   20",",,W","   20",",,W","   89",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,
"USW00093740","2018-07-08","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W",,,,,"  306",",,W","  194",",,W","   52",",,W",,,,,,,,,,,"   20",",,W","   10",",,W","   89",",,W","  103",",,W",,,,,,,,,,
"USW00093740","2018-07-09","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W",,,,,"  311",",,W","  178",",,W","   34",",,W",,,,,,,,,,,"   10",",,W","   30",",,W","   72",",,W","  103",",,W",,,,,,,,,,
"USW00093740","2018-07-10","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W",,,,,"  344",",,W","  161",",,W","   14",",,W",,,,,,,,,,,"   20",",,W","   10",",,W","   54",",,W","   72",",,W",,,,,,,,,,
"USW00093740","2018-07-11","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W",,,,,"  367",",,W","  217",",,W","   22",",,W",,,,,,,,,,,"  260",",,W","  320",",,W","   58",",,W","   72",",,W",,,,,,,,,,
"USW00093740","2018-07-12","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0","T,,W",,,,,"  333",",,W","  222",",,W","   33",",,W",,,,,,,,,,,"   20",",,W","   10",",,W","   89",",,W","  112",",,W",,,,,"    1",",,W",,,,
"USW00093740","2018-07-13","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  222",",,W","   33",",,W",,,,,,,,,,,"  100",",,W","   10",",,W","   63",",,W","   89",",,W","    1",",,W",,,,,,,,
"USW00093740","2018-07-14","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W",,,"    0",",,W","  333",",,W","  200",",,W","   24",",,W",,,,,,,,,,,"   30",",,W","  150",",,W","   58",",,W","   81",",,W",,,,,,,,,,
"USW00093740","2018-07-15","34.99139","-78.88028","56.7","FAYETTEVILLE REGIONAL AIRPORT GRANNIS FIELD, NC US","    0",",,W",,,,,"  344",",,W","  194",",,W","   25",",,W",,,,,,,,,,,"  180",",,W","  170",",,W","   63",",,W","   94",",,W",,,,,,,,,,
