"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWDR","AWDR_ATTRIBUTES","AWND","AWND_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFI","WSFI_ATTRIBUTES"
"USS0010E09S","2018-07-06","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  251",",,T","  113",",,T","  302",",,T","   17",",,T","  180",",,T","  147",",,T","    0",",,T","   88",",,T"
"USS0010E09S","2018-07-07","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  239",",,T","  105",",,T","  283",",,T","   21",",,T","  177",",,T","  147",",,T","    0",",,T","   88",",,T"
"USS0010E09S","2018-07-08","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  250",",,T","  110",",,T","  273",",,T","   17",",,T","  184",",,T","  162",",,T","    0",",,T","   76",",,T"
"USS0010E09S","2018-07-09","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  270",",,T","  125",",,T","  253",",,T","   13",",,T","  185",",,T","  135",",,T","    0",",,T","   63",",,T"
"USS0010E09S","2018-07-10","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  236",",,T","  113",",,T","  259",",,T","   19",",,T","  176",",,T","  131",",,T","    0",",,T","   90",",,T"
"USS0010E09S","2018-07-11","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  222",",,T","  103",",,T","  265",",,T","   20",",,T","  169",",,T","  119",",,T","    0",",,T","   83",",,T"
"USS0010E09S","2018-07-12","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  219",",,T","   96",",,T","  280",",,T","   21",",,T","  161",",,T","  110",",,T","    0",",,T","   75",",,T"
"USS0010E09S","2018-07-13","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  235",",,T","   74",",,T","  284",",,T","   17",",,T","  164",",,T","  110",",,T","    0",",,T","   68",",,T"
"USS0010E09S","2018-07-14","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  241",",,T","   93",",,T","  298",",,T","   14",",,T","  166",",,T","  117",",,T","    0",",,T","   54",",,T"
"USS0010E09S","2018-07-15","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  234",",,T","  102",",,T","  284",",,T","   19",",,T","  174",",,T","  147",",,T","    0",",,T","   68",",,T"
"USS0010E09S","2018-07-16","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  239",",,T","   88",",,T","  286",",,T","   16",",,T","  156",",,T","   88",",,T","    0",",,T","  123",",,T"
"USS0010E09S","2018-07-17","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  211",",,T","   84",",,T","  298",",,T","   18",",,T","  139",",,T","   89",",,T","    0",",,T","   93",",,T"
"USS0010E09S","2018-07-18","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","   25",",,T","    0",",,T","  227",",,T","   72",",,T","  328",",,T","   17",",,T","  152",",,T","  103",",,T","    0",",,T","   73",",,T"
"USS0010E09S","2018-07-19","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  222",",,T","   81",",,T","  293",",,T","   21",",,T","  161",",,T","  123",",,T","    0",",,T","   81",",,T"
"USS0010E09S","2018-07-20","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  240",",,T","  108",",,T","  284",",,T","   17",",,T","  178",",,T","  145",",,T","    0",",,T","   77",",,T"
"USS0010E09S","2018-07-21","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  222",",,T","  126",",,T","  262",",,T","   16",",,T","  168",",,T","  133",",,T","    0",",,T","   59",",,T"
"USS0010E09S","2018-07-22","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  230",",,T","  115",",,T","  283",",,T","   21",",,T","  170",",,T","  116",",,T","    0",",,T","   73",",,T"
"USS0010E09S","2018-07-23","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  232",",,T","   97",",,T","  284",",,T","   19",",,T","  161",",,T","  118",",,T","    0",",,T","   76",",,T"
"USS0010E09S","2018-07-24","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  245",",,T","   87",",,T","  235",",,T","   17",",,T","  163",",,T","  115",",,T","    0",",,T","   82",",,T"
"USS0010E09S","2018-07-25","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  218",",,T","   91",",,T","  249",",,T","   15",",,T","  147",",,T","  103",",,T","    0",",,T","   96",",,T"
"USS0010E09S","2018-07-26","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  226",",,T","   82",",,T","  255",",,T","   17",",,T","  155",",,T","  119",",,T","    0",",,T","   76",",,T"
"USS0010E09S","2018-07-27","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  225",",,T","   83",",,T","  324",",,T","   17",",,T","  152",",,T","  117",",,T","    0",",,T","   89",",,T"
"USS0010E09S","2018-07-28","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  225",",,T","   75",",,T","    6",",,T","   18",",,T","  138",",,T","  113",",,T","    0",",,T","   98",",,T"
"USS0010E09S","2018-07-29","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  209",",,T","   72",",,T","    4",",,T","   18",",,T","  141",",,T","   87",",,T","    0",",,T","   93",",,T"
"USS0010E09S","2018-07-30","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  225",",,T","   40",",,T","  308",",,T","   14",",,T","  146",",,T","   97",",,T","    0",",,T","   60",",,T"
"USS0010E09S","2018-07-31","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  244",",,T","   82",",,T","  290",",,T","   16",",,T","  169",",,T","  133",",,T","    0",",,T","   72",",,T"
"USS0010E09S","2018-08-01","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  254",",,T","  113",",,T","  118",",,T","   17",",,T","  175",",,T","  123",",,T","    0",",,T","   76",",,T"
"USS0010E09S","2018-08-02","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  239",",,T","  107",",,T","  190",",,T","   19",",,T","  163",",,T","  126",",,T","    0",",,T","   86",",,T"
"USS0010E09S","2018-08-03","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  210",",,T","   96",",,T","  263",",,T","   30",",,T","  158",",,T","   96",",,T","    0",",,T","  124",",,T"
"USS0010E09S","2018-08-04","44.21","-110.67","2392.7","LEWIS LAKE DIVIDE, WY US","    0",",,T","    0",",,T","  188",",,T","   70",",,T","  287",",,T","   22",",,T","  134",",,T","   97",",,T","    0",",,T","  105",",,T"
