"USC00416747","2015-12-27","31.50649","-99.93068","504.1","PAINT ROCK, TX US","  183",",,7,0800","    0",",,7","    0",",,7","  239",",,7","   11",",,7",,,,,,,,,"   17",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2015-12-28","31.50649","-99.93068","504.1","PAINT ROCK, TX US","  127",",,7,0800","   25",",,7","   51",",,7","   22",",,7","  -22",",,7",,,,,,,,,"   11",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2015-12-29","31.50649","-99.93068","504.1","PAINT ROCK, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00416747","2015-12-30","31.50649","-99.93068","504.1","PAINT ROCK, TX US",,,"    0",",,7","    0",",,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00416747","2015-12-31","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  133",",,7","  -39",",,7",,,,,,,,,"   72",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-01","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   72",",,7","   22",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-02","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   56",",,7","   33",",,7",,,,,,,,,"   50",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-03","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   83",",,7","    6",",,7",,,,,,,,,"   83",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-05","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  139",",,7","  -44",",,7",,,,,,,,,"   89",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-07","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    8",",,7,0800","    0",",,7","    0",",,7","  178",",,7","   28",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-08","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  194",",,7","    6",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-09","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  183",",,7","   17",",,7",,,,,,,,,"   22",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-10","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","   50",",,7","  -61",",,7",,,,,,,,,"   44",",,7,0800",,,,,,,,,,,,,,,,,,
"USC00416747","2016-01-11","31.50649","-99.93068","504.1","PAINT ROCK, TX US","    0",",,7,0800","    0",",,7","    0",",,7","  111",",,7","    0",",,7",,,,,,,,,"  111",",,7,0800",,,,,,,,,,,,,,,,,,
