"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00316349","2015-01-13","35.1075","-75.9872","1.2","OCRACOKE, NC US","   61",",,7,2400",,,,,"  122",",,7","   44",",,7",,,,,"   67",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-14","35.1075","-75.9872","1.2","OCRACOKE, NC US","   33",",,7,2400",,,,,"   67",",,7","   28",",,7",,,,,"   33",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-15","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,7,2400",,,,,"   50",",,7","   22",",,7",,,,,"   50",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-16","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,7,2400",,,,,"   89",",,7","   50",",,7",,,,,"   67",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-17","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,7,2400",,,,,"  139",",,7","   44",",,7",,,,,"  139",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-18","35.1075","-75.9872","1.2","OCRACOKE, NC US","  124",",,7,2400",,,,,"  189",",,7","   89",",,7",,,,,"   89",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-19","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,7,2400",,,,,"  122",",,7","   61",",,7",,,,,"   94",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-20","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,7,2400",,,,,"  150",",,7","   94",",,7",,,,,"  111",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-21","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,7,2400",,,,,"  156",",,7","   50",",,7",,,,,"   56",",,7,2400",,,,,,,,,,,,,,
"USC00316349","2015-01-22","35.1075","-75.9872","1.2","OCRACOKE, NC US","    0",",,7,2400",,,,,"  117",",,7","   39",",,7",,,,,"   67",",,7,2400","    1",",,7",,,,,,,,,,,,
