"USC00322365","2018-06-10","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","    0",",,7,0800",,,,,"  356",",,7","  172",",,7",,,,,,,,,"  256",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-11","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","   46",",,7,0800",,,,,"  333",",,7","  117",",,7",,,,,,,,,"  144",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-12","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","    0","T,,7,0800",,,,,"  228",",,7","   78",",,7",,,,,,,,,"  133",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-13","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","    0",",,7,0800",,,,,"  217",",,7","   61",",,7",,,,,,,,,"  178",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-14","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","    0",",,7,0800",,,,,"  306",",,7","   94",",,7",,,,,,,,,"  183",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-15","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","    0",",,7,0800",,,,,"  322",",,7","  100",",,7",,,,,,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-16","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","  107",",,7,0800",,,,,"  322",",,7","  100",",,7",,,,,,,,,"  122",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-17","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","  112",",,7,0800",,,,,"  161",",,7","  111",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-18","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","    0",",,7,0800",,,,,"  217",",,7","   83",",,7",,,,,,,,,"  161",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00322365","2018-06-19","47.3466","-102.5869","666.6","DUNN CENTER 1 E, ND US","   20",",,7,0800",,,,,"  250",",,7","  111",",,7",,,,,,,,,"  139",",,7,0800",,,,,,,,,,,,,,,,,,,,,,,,,,
