"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ARM00087582","2018-06-29","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"  120",",,S","  140","H,,S"
"ARM00087582","2018-06-30","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  177",",,S",,,"  113","H,,S"
"ARM00087582","2018-07-01","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"  103",",,S","  131","H,,S"
"ARM00087582","2018-07-02","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    8",",,S",,,"  155",",,S",,,"  126","H,,S"
"ARM00087582","2018-07-03","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    3",",,S",,,"   90",",,S","   40",",,S","   75","H,,S"
"ARM00087582","2018-07-04","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    0",",,S",,,,,"   45",",,S","   83","H,,S"
"ARM00087582","2018-07-05","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"   78",",,S","  102","H,,S"
"ARM00087582","2018-07-06","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  110",",,S","   94",",,S","  104","H,,S"
"ARM00087582","2018-07-07","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","  130",",,S",,,,,"   99",",,S","  115","H,,S"
"ARM00087582","2018-07-08","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","   79",",,S",,,,,"   92",",,S","  111","H,,S"
"ARM00087582","2018-07-09","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    0",",,S",,,"  143",",,S",,,"  100","H,,S"
"ARM00087582","2018-07-10","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    0",",,S",,,,,,,"   91","H,,S"
"ARM00087582","2018-07-11","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"   70",",,S","  114","H,,S"
"ARM00087582","2018-07-12","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"   95",",,S","  126","H,,S"
"ARM00087582","2018-07-13","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  160",",,S","   96",",,S","  127","H,,S"
"ARM00087582","2018-07-14","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"  110",",,S","  143","H,,S"
"ARM00087582","2018-07-15","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  195",",,S","  122",",,S","  148","H,,S"
"ARM00087582","2018-07-16","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  166",",,S",,,"  104","H,,S"
"ARM00087582","2018-07-17","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"   85",",,S","  112","H,,S"
"ARM00087582","2018-07-18","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    0",",,S",,,,,"  112",",,S","  127","H,,S"
"ARM00087582","2018-07-19","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","  140",",,S",,,"  145",",,S","  124",",,S","  133","H,,S"
"ARM00087582","2018-07-20","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","  279",",,S",,,,,,,"   93","H,,S"
"ARM00087582","2018-07-21","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    3",",,S",,,,,"   45",",,S","   88","H,,S"
"ARM00087582","2018-07-22","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    0",",,S",,,"  141",",,S","   52",",,S","   99","H,,S"
"ARM00087582","2018-07-23","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  115",",,S","   55",",,S","   88","H,,S"
"ARM00087582","2018-07-24","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  115",",,S",,,"   76","H,,S"
"ARM00087582","2018-07-25","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"   79",",,S","  104","H,,S"
"ARM00087582","2018-07-26","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","  351",",,S",,,,,"   95",",,S","  121","H,,S"
"ARM00087582","2018-07-27","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","   10",",,S",,,"  135",",,S","  110",",,S","  120","H,,S"
"ARM00087582","2018-07-28","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    5",",,S",,,,,"  115",",,S","  124","H,,S"
"ARM00087582","2018-07-29","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","  130",",,S",,,"  134",",,S","  110",",,S","  119","H,,S"
"ARM00087582","2018-07-30","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR","    0",",,S",,,,,,,"  114","H,,S"
"ARM00087582","2018-07-31","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  170",",,S",,,"   92","H,,S"
"ARM00087582","2018-08-01","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,"  115",",,S","   65",",,S","   90","H,,S"
"ARM00087582","2018-08-02","-34.559","-58.416","5.5","AEROPARQUE JORGE NEWBERY, AR",,,,,,,"   62",",,S","   94","H,,S"
