"USC00166394","2018-02-25","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,7,0800",,,,,"  272",",,7","  217",",,7",,,,,"  217",",,7,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-02-26","29.6833","-91.1761","1.5","MORGAN CITY, LA US","   58",",,7,0800",,,,,"  239",",,7","  167",",,7",,,,,"  167",",,7,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-02-27","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,7,0800","    0",",,7","    0",",,7","  239",",,7","  167",",,7",,,,,"  172",",,7,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-02-28","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,7,0800","    0",",,7","    0",",,7","  244",",,7","  172",",,7",,,,,"  206",",,7,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-03-01","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,H,0800","    0",",,H","    0",",,H","  272",",,H","  206",",,H",,,,,"  222",",,H,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-03-02","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    5",",,H,0800","    0",",,H","    0",",,H","  228",",,H","  156",",,H",,,,,"  161",",,H,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-03-03","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,H,0800",,,,,"  222",",,H","  122",",,H",,,,,"  133",",,H,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-03-04","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,H,0800",,,,,"  217",",,H","  100",",,H",,,,,"  117",",,H,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-03-05","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,H,0800",,,,,"  233",",,H","  117",",,H",,,,,"  161",",,H,0800",,,,,,,,,,,,,,,,
"USC00166394","2018-03-22","29.6833","-91.1761","1.5","MORGAN CITY, LA US","    0",",,H,0800",,,,,"  211",",,H","   89",",,H",,,,,"  106",",,H,0800",,,,,,,,,,,,,,,,
