"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES"
"USC00205690","2018-06-26","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  228",",,7","   56",",,7",,,,,,,,,"  111",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-06-27","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  111",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-06-28","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  200",",,7","  139",",,7",,,,,,,,,"  172",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-06-29","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","  172",",,7",,,,,,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-06-30","46.4121","-86.6625","207.3","MUNISING, MI US","    8",",,7,0630","    0",",,7,0630","    0",",,7,0630","  294",",,7","  194",",,7",,,,,,,,,"  233",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-01","46.4121","-86.6625","207.3","MUNISING, MI US","  439",",,7,0630","    0",",,7,0630","    0",",,7,0630","  306",",,7","  183",",,7",,,,,,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-02","46.4121","-86.6625","207.3","MUNISING, MI US","   56",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  144",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-03","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  144",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-04","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  294",",,7","  178",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-05","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  311",",,7","  178",",,7",,,,,,,,,"  211",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-06","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  100",",,7",,,,,,,,,"  106",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-07","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  211",",,7","  106",",,7",,,,,,,,,"  150",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-08","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  150",",,7",,,,,,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-09","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  300",",,7","  189",",,7",,,,,,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-10","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  128",",,7",,,,,,,,,"  128",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-11","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  211",",,7","  111",",,7",,,,,,,,,"  117",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-12","46.4121","-86.6625","207.3","MUNISING, MI US","   15",",,7,0630","    0",",,7,0630","    0",",,7,0630","  222",",,7","  117",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-13","46.4121","-86.6625","207.3","MUNISING, MI US","  239",",,7,0630","    0",",,7,0630","    0",",,7,0630","  239",",,7","  161",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-14","46.4121","-86.6625","207.3","MUNISING, MI US","   18",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","  178",",,7",,,,,,,,,"  183",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-15","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  283",",,7","  183",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-16","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  294",",,7","  189",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-17","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","  133",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-18","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  161",",,7","   78",",,7",,,,,,,,,"   83",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-19","46.4121","-86.6625","207.3","MUNISING, MI US",,,"    0",",,7,0630","    0",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205690","2018-07-20","46.4121","-86.6625","207.3","MUNISING, MI US","    8",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","   89",",,7",,,,,,,,,"  172",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-21","46.4121","-86.6625","207.3","MUNISING, MI US","  191",",,7,0630","    0",",,7,0630","    0",",,7,0630","  261",",,7","  161",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-22","46.4121","-86.6625","207.3","MUNISING, MI US","   58",",,7,0630","    0",",,7,0630","    0",",,7,0630","  194",",,7","  133",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-23","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  161",",,7","  128",",,7",,,,,,,,,"  128",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-24","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  194",",,7","  122",",,7",,,,,,,,,"  122",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-25","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  233",",,7","  122",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-26","46.4121","-86.6625","207.3","MUNISING, MI US","  264",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  133",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-27","46.4121","-86.6625","207.3","MUNISING, MI US","   15",",,7,0630","    0",",,7,0630","    0",",,7,0630","  200",",,7","  133",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-28","46.4121","-86.6625","207.3","MUNISING, MI US","   18",",,7,0630","    0",",,7,0630","    0",",,7,0630","  144",",,7","  106",",,7",,,,,,,,,"  111",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-29","46.4121","-86.6625","207.3","MUNISING, MI US",,,"    0",",,7,0630","    0",",,7,0630",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00205690","2018-07-30","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  206",",,7","  128",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-07-31","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  239",",,7","  139",",,7",,,,,,,,,"  156",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-01","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  156",",,7",,,,,,,,,"  172",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-02","46.4121","-86.6625","207.3","MUNISING, MI US","   71",",,7,0630","    0",",,7,0630","    0",",,7,0630","  200",",,7","  106",",,7",,,,,,,,,"  111",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-03","46.4121","-86.6625","207.3","MUNISING, MI US","    5",",,7,0630","    0",",,7,0630","    0",",,7,0630","  133",",,7","  106",",,7",,,,,,,,,"  122",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-04","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  222",",,7","  122",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-05","46.4121","-86.6625","207.3","MUNISING, MI US","   61",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  167",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-06","46.4121","-86.6625","207.3","MUNISING, MI US","   25",",,7,0630","    0",",,7,0630","    0",",,7,0630","  250",",,7","  183",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-07","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  239",",,7","  128",",,7",,,,,,,,,"  128",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-08","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  172",",,7","  128",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-09","46.4121","-86.6625","207.3","MUNISING, MI US","  135",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  144",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-10","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  194",",,7","  156",",,7",,,,,,,,,"  172",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-11","46.4121","-86.6625","207.3","MUNISING, MI US","   18",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","  156",",,7",,,,,,,,,"  156",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-12","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  211",",,7","  128",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-13","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  228",",,7","  128",",,7",,,,,,,,,"  172",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-14","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  272",",,7","  167",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-15","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  267",",,7","  167",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-17","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  222",",,7","  161",",,7",,,,,,,,,"  172",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-18","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  211",",,7","  150",",,7",,,,,,,,,"  150",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-19","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  189",",,7","  106",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-20","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  133",",,7",,,,,,,,,"  178",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-21","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  228",",,7","  161",",,7",,,,,,,,,"  161",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-22","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  161",",,7","  139",",,7",,,,,,,,,"  139",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-23","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  211",",,7","  139",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-24","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  261",",,7","  139",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-25","46.4121","-86.6625","207.3","MUNISING, MI US","   58",",,7,0630","    0",",,7,0630","    0",",,7,0630","  228",",,7","  144",",,7",,,,,,,,,"  167",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-26","46.4121","-86.6625","207.3","MUNISING, MI US","   71",",,7,0630","    0",",,7,0630","    0",",,7,0630","  206",",,7","  144",",,7",,,,,,,,,"  161",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-27","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  156",",,7",,,,,,,,,"  194",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-28","46.4121","-86.6625","207.3","MUNISING, MI US","  135",",,7,0630","    0",",,7,0630","    0",",,7,0630","  256",",,7","  150",",,7",,,,,,,,,"  150",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-29","46.4121","-86.6625","207.3","MUNISING, MI US","  107",",,7,0630","    0",",,7,0630","    0",",,7,0630","  161",",,7","  122",",,7",,,,,,,,,"  128",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-30","46.4121","-86.6625","207.3","MUNISING, MI US","   18",",,7,0630","    0",",,7,0630","    0",",,7,0630","  133",",,7","   61",",,7",,,,,,,,,"   78",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-08-31","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  178",",,7","   78",",,7",,,,,,,,,"  117",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-01","46.4121","-86.6625","207.3","MUNISING, MI US","   89",",,7,0630","    0",",,7,0630","    0",",,7,0630","  206",",,7","  117",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-02","46.4121","-86.6625","207.3","MUNISING, MI US","   18",",,7,0630","    0",",,7,0630","    0",",,7,0630","  244",",,7","  183",",,7",,,,,,,,,"  183",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-03","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  261",",,7","  183",",,7",,,,,,,,,"  183",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-04","46.4121","-86.6625","207.3","MUNISING, MI US","   43",",,7,0630","    0",",,7,0630","    0",",,7,0630","  200",",,7","  144",",,7",,,,,,,,,"  144",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-05","46.4121","-86.6625","207.3","MUNISING, MI US","  546",",,7,0630","    0",",,7,0630","    0",",,7,0630","  261",",,7","  144",",,7",,,,,,,,,"  189",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-06","46.4121","-86.6625","207.3","MUNISING, MI US","  508",",,7,0630","    0",",,7,0630","    0",",,7,0630","  189",",,7","  133",",,7",,,,,,,,,"  133",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-07","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  161",",,7","   61",",,7",,,,,,,,,"   67",",,7,0630",,,,,,,,,,,,,,,,
"USC00205690","2018-09-08","46.4121","-86.6625","207.3","MUNISING, MI US","    0",",,7,0630","    0",",,7,0630","    0",",,7,0630","  172",",,7","   61",",,7",,,,,,,,,"   89",",,7,0630",,,,,,,,,,,,,,,,
