"USC00451939","2018-07-06","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  267",",,7","  133",",,7",,,,,"  144",",,7,1700",,
"USC00451939","2018-07-07","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    3",",,7,1700",,,,,"  233",",,7","  139",",,7",,,,,"  139",",,7,1700",,
"USC00451939","2018-07-08","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0","T,,7,1700",,,,,"  239",",,7","  117",",,7",,,,,"  117",",,7,1700",,
"USC00451939","2018-07-09","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  261",",,7","  117",",,7",,,,,"  128",",,7,1700",,
"USC00451939","2018-07-10","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    5",",,7,1700",,,,,"  222",",,7","  128",",,7",,,,,"  144",",,7,1700",,
"USC00451939","2018-07-11","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  217",",,7","  122",",,7",,,,,"  122",",,7,1700",,
"USC00451939","2018-07-12","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  261",",,7","  122",",,7",,,,,"  133",",,7,1700",,
"USC00451939","2018-07-13","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  294",",,7","  133",",,7",,,,,"  139",",,7,1700",,
"USC00451939","2018-07-14","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  294",",,7","  117",",,7",,,,,"  117",",,7,1700",,
"USC00451939","2018-07-15","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  300",",,7","  117",",,7",,,,,"  133",",,7,1700",,
"USC00451939","2018-07-16","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  322",",,7","  133",",,7",,,,,"  144",",,7,1700",,
"USC00451939","2018-07-17","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  311",",,7","  128",",,7",,,,,"  133",",,7,1700",,
"USC00451939","2018-07-18","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0","T,,7,1700",,,,,"  256",",,7","  133",",,7",,,,,"  144",",,7,1700",,
"USC00451939","2018-07-19","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0","T,,7,1700",,,,,"  256",",,7","  117",",,7",,,,,"  133",",,7,1700",,
"USC00451939","2018-07-20","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  211",",,7","  117",",,7",,,,,"  117",",,7,1700",,
"USC00451939","2018-07-21","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  228",",,7","  100",",,7",,,,,"  100",",,7,1700",,
"USC00451939","2018-07-22","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  244",",,7","  100",",,7",,,,,"  122",",,7,1700",,
"USC00451939","2018-07-23","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  283",",,7","  122",",,7",,,,,"  139",",,7,1700",,
"USC00451939","2018-07-24","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  306",",,7","  122",",,7",,,,,"  122",",,7,1700",,
"USC00451939","2018-07-25","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  289",",,7","  122",",,7",,,,,"  133",",,7,1700",,
"USC00451939","2018-07-26","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  317",",,7","  133",",,7",,,,,"  139",",,7,1700",,
"USC00451939","2018-07-27","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  306",",,7","  122",",,7",,,,,"  128",",,7,1700",,
"USC00451939","2018-07-28","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  289",",,7","  128",",,7",,,,,"  144",",,7,1700",,
"USC00451939","2018-07-29","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  283",",,7","  133",",,7",,,,,"  133",",,7,1700",,
"USC00451939","2018-07-30","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  317",",,7","  128",",,7",,,,,"  139",",,7,1700",,
"USC00451939","2018-07-31","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0","T,,7,1700",,,,,"  294",",,7","  139",",,7",,,,,"  156",",,7,1700",,
"USC00451939","2018-08-01","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    3",",,7,1700",,,,,"  239",",,7","  139",",,7",,,,,"  150",",,7,1700",,
"USC00451939","2018-08-02","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0","T,,7,1700",,,,,"  228",",,7","  128",",,7",,,,,"  144",",,7,1700",,
"USC00451939","2018-08-03","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","   10",",,7,1700",,,,,"  222",",,7","  117",",,7",,,,,"  122",",,7,1700",,
"USC00451939","2018-08-04","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  217",",,7","  122",",,7",,,,,"  133",",,7,1700",,
"USC00451939","2018-08-05","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  250",",,7","  122",",,7",,,,,"  128",",,7,1700",,
"USC00451939","2018-08-06","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  283",",,7","  128",",,7",,,,,"  128",",,7,1700",,
"USC00451939","2018-08-07","47.3705","-123.16","6.4","CUSHMAN POWERHOUSE NUMBER 2, WA US","    0",",,7,1700",,,,,"  289",",,7","  128",",,7",,,,,"  133",",,7,1700",,
