"CUW00011706","2018-07-06","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  344",",,S","  250",",,S",,,,,,,,,,,"  296","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-07","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  344",",,S","  250",",,S",,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-08","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  339",",,S","  250",",,S",,,,,,,,,,,"  295","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-09","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  367",",,S","  250",",,S",,,,,,,,,,,"  304","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-10","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  333",",,S","  261",",,S",,,,,,,,,,,"  298","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-11","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU","   13",",,S",,,,,,,,,,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-12","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU","    0",",,S",,,,,"  339",",,S","  250",",,S",,,,,,,,,,,"  299","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-13","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  350",",,S","  250",",,S",,,,,,,,,,,"  299","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-14","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  350",",,S","  244",",,S",,,,,,,,,,,"  291","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-15","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  344",",,S","  244",",,S",,,,,,,,,,,"  294","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-16","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  344",",,S","  244",",,S",,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-17","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  344",",,S","  250",",,S",,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-18","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  356",",,S","  256",",,S",,,,,,,,,,,"  301","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-19","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  356",",,S","  250",",,S",,,,,,,,,,,"  294","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-20","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  344",",,S","  250",",,S",,,,,,,,,,,"  297","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"CUW00011706","2018-07-21","19.9","-75.15","39.9","GUANTANAMO BAY NAS, CU",,,,,,,"  344",",,S","  250",",,S",,,,,,,,,,,"  296","H,,S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
