"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"BKM00014657","2017-11-12","42.917","17.6","14.0","NEUM, BK",,,,,,,"  172","H,,S"
"BKM00014657","2017-11-13","42.917","17.6","14.0","NEUM, BK",,,,,,,"  172","H,,S"
"BKM00014657","2017-11-14","42.917","17.6","14.0","NEUM, BK",,,,,"   86",",,S","  101","H,,S"
"BKM00014657","2017-11-28","42.917","17.6","14.0","NEUM, BK","    0",",,S",,,"   34",",,S","   47","H,,S"
"BKM00014657","2017-12-05","42.917","17.6","14.0","NEUM, BK",,,,,"   28",",,S","   56","H,,S"
"BKM00014657","2017-12-08","42.917","17.6","14.0","NEUM, BK",,,"  123",",,S",,,"  116","H,,S"
"BKM00014657","2017-12-14","42.917","17.6","14.0","NEUM, BK",,,,,"   81",",,S","  118","H,,S"
"BKM00014657","2017-12-15","42.917","17.6","14.0","NEUM, BK","    0",",,S",,,,,"  141","H,,S"
"BKM00014657","2017-12-16","42.917","17.6","14.0","NEUM, BK",,,,,,,"  119","H,,S"
"BKM00014657","2017-12-17","42.917","17.6","14.0","NEUM, BK","    0",",,S","  103",",,S",,,"   84","H,,S"
"BKM00014657","2017-12-19","42.917","17.6","14.0","NEUM, BK",,,,,"   16",",,S","   30","H,,S"
"BKM00014657","2018-01-11","42.917","17.6","14.0","NEUM, BK","    0",",,S","  135",",,S",,,"  111","H,,S"
"BKM00014657","2018-01-12","42.917","17.6","14.0","NEUM, BK","    0",",,S","  150",",,S","   83",",,S","  109","H,,S"
"BKM00014657","2018-01-13","42.917","17.6","14.0","NEUM, BK","    0",",,S","  158",",,S","   79",",,S","  106","H,,S"
"BKM00014657","2018-01-14","42.917","17.6","14.0","NEUM, BK","    0",",,S","   90",",,S",,,"   78","H,,S"
"BKM00014657","2018-01-15","42.917","17.6","14.0","NEUM, BK","    0",",,S","  109",",,S",,,"   76","H,,S"
"BKM00014657","2018-01-16","42.917","17.6","14.0","NEUM, BK",,,"  128",",,S","   55",",,S","   98","H,,S"
"BKM00014657","2018-01-17","42.917","17.6","14.0","NEUM, BK","    0",",,S","  160",",,S",,,"  115","H,,S"
"BKM00014657","2018-01-18","42.917","17.6","14.0","NEUM, BK",,,"  122",",,S","   52",",,S","   84","H,,S"
"BKM00014657","2018-01-19","42.917","17.6","14.0","NEUM, BK",,,"  140",",,S","   73",",,S","  114","H,,S"
"BKM00014657","2018-01-20","42.917","17.6","14.0","NEUM, BK",,,,,"   59",",,S","   84","H,,S"
"BKM00014657","2018-01-21","42.917","17.6","14.0","NEUM, BK",,,,,"   64",",,S","   97","H,,S"
"BKM00014657","2018-01-22","42.917","17.6","14.0","NEUM, BK",,,"  105",",,S",,,"   68","H,,S"
"BKM00014657","2018-01-23","42.917","17.6","14.0","NEUM, BK",,,"  134",",,S","   37",",,S","   75","H,,S"
"BKM00014657","2018-01-24","42.917","17.6","14.0","NEUM, BK",,,"  136",",,S","   56",",,S","   85","H,,S"
"BKM00014657","2018-01-25","42.917","17.6","14.0","NEUM, BK",,,"  108",",,S","   50",",,S","   75","H,,S"
"BKM00014657","2018-01-26","42.917","17.6","14.0","NEUM, BK",,,"  130",",,S","   47",",,S","   80","H,,S"
"BKM00014657","2018-01-27","42.917","17.6","14.0","NEUM, BK",,,"  123",",,S",,,"   84","H,,S"
"BKM00014657","2018-01-28","42.917","17.6","14.0","NEUM, BK",,,"  130",",,S","   57",",,S","   83","H,,S"
"BKM00014657","2018-01-29","42.917","17.6","14.0","NEUM, BK",,,"  116",",,S","   54",",,S","   81","H,,S"
