"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","ACMH","ACMH_ATTRIBUTES","ACSH","ACSH_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT19","WT19_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00013866","2018-12-15","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  224",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   94",",,W",,,,,"   17",",,W",,,,,,,"  108","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,"   89",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-16","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  114",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   61",",,W",,,,,"   37",",,W",,,,,,,"   94","H,,S",,,,,"  300",",,W","  310",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-17","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   17",",,W",,,,,"   33",",,W",,,,,,,"   69","H,,S",,,,,"  270",",,W","  260",",,W",,,,,,,"   76",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-18","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   72",",,W","  -32",",,W",,,,,"    7",",,W",,,,,,,"   24","H,,S",,,,,"  200",",,W","  200",",,W",,,,,,,"   40",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-19","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  139",",,W","  -38",",,W",,,,,"    3",",,W",,,,,,,"   24","H,,S",,,,,"  290",",,W","  320",",,W",,,,,,,"   31",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-20","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  198",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","  -16",",,W",,,,,"   13",",,W",,,,,,,"   37","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-21","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  302",",,W,2400","    0",",,W,2400","    0",",,W,2400","   83",",,W","   33",",,W",,,,,"   36",",,W",,,,,,,"   66","H,,S",,,,,"  310",",,W","  300",",,W",,,,,,,"   89",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-22","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   23",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   39",",,W","  -16",",,W",,,,,"   26",",,W",,,,,,,"   31","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"   89",",,W","  116",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-23","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   94",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   67",",,W","  -27",",,W",,,,,"    9",",,W",,,,,,,"   12","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-24","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    3",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   67",",,W","  -21",",,W",,,,,"   31",",,W",,,,,,,"   26","H,,S",,,,,"  240",",,W","  260",",,W",,,,,,,"   81",",,W","  107",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-25","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   61",",,W","  -21",",,W",,,,,"    9",",,W",,,,,,,"    8","H,,S",,,,,"   70",",,W","   70",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-26","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","  -43",",,W",,,,,"    5",",,W",,,,,,,"   11","H,,S",,,,,"   50",",,W",,,,,,,,,"   22",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-27","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   51",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","  -21",",,W",,,,,"   26",",,W",,,,,,,"   41","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-28","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   46",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   83",",,W",,,,,"   33",",,W",,,,,,,"  121","H,,S",,,,,"  150",",,W","  170",",,W",,,,,,,"  130",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-29","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","    6",",,W",,,,,"   30",",,W",,,,,,,"   72","H,,S",,,,,"  280",",,W","  310",",,W",,,,,,,"   72",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-30","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  106",",,W","    6",",,W",,,,,"    5",",,W",,,,,,,"   38","H,,S",,,,,"  120",",,W","  120",",,W",,,,,,,"   40",",,W","   54",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2018-12-31","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  124",",,W,2400","    0",",,W,2400","    0",",,W,2400","  217",",,W","   11",",,W",,,,,"   23",",,W",,,,,,,"   68","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"  143",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-01","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  167",",,W","   61",",,W",,,,,"   33",",,W",,,,,,,"  127","H,,S",,,,,"  240",",,W","  240",",,W",,,,,,,"  130",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-02","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","   44",",,W",,,,,"   12",",,W",,,,,,,"   63","H,,S",,,,,"  230",",,W","  240",",,W",,,,,,,"   45",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-03","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   89",",,W","    6",",,W",,,,,"   17",",,W",,,,,,,"   67","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   63",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-04","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","  122",",,W","   -5",",,W",,,,,"   16",",,W",,,,,,,"   27","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"  103",",,W","  134",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-05","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   69",",,W,2400","    0",",,W,2400","    0",",,W,2400","  100",",,W","   44",",,W",,,,,"   49",",,W",,,,,,,"   81","H,,S",,,,,"  280",",,W","  260",",,W",,,,,,,"   94",",,W","  161",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-06","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  111",",,W","   17",",,W",,,,,"   11",",,W",,,,,,,"   66","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   45",",,W","   54",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-07","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","   28",",,W",,,,,"   30",",,W",,,,,,,"   72","H,,S",,,,,"  150",",,W","  150",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-08","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   30",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   67",",,W",,,,,"   55",",,W",,,,,,,"  141","H,,S",,,,,"  300",",,W","  300",",,W",,,,,,,"  125",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-09","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   67",",,W","  -43",",,W",,,,,"   55",",,W",,,,,,,"   44","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"  112",",,W","  174",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-10","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","  -32",",,W","  -55",",,W",,,,,"   36",",,W",,,,,,,"  -42","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-11","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   11",",,W","  -43",",,W",,,,,"   18",",,W",,,,,,,"  -29","H,,S",,,,,"   60",",,W","   60",",,W",,,,,,,"   40",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-12","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   41",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   17",",,W","  -16",",,W",,,,,"   11",",,W",,,,,,,"   -6","H,,S",,,,,"   50",",,W","  120",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-13","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   58",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   39",",,W","    0",",,W",,,,,"   20",",,W",,,,,,,"   23","H,,S",,,,,"   50",",,W","   70",",,W",,,,,,,"   40",",,W","   49",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-14","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    3",",,W,2400","    3",",,W,2400","    0","T,,W,2400","    0",",,W","  -10",",,W",,,,,"   19",",,W",,,,,,,"   -2","H,,S",,,,,"  310",",,W","  270",",,W",,,,,,,"   36",",,W","   54",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-15","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","    6",",,W","  -27",",,W",,,,,"   26",",,W",,,,,,,"   -9","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-16","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   22",",,W","   -5",",,W",,,,,"   30",",,W",,,,,,,"    4","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   81",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-17","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   33",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   50",",,W","    6",",,W",,,,,"   13",",,W",,,,,,,"   20","H,,S",,,,,"  150",",,W","  160",",,W",,,,,,,"   54",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-18","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    8",",,W,2400","    0",",,W,2400","    0",",,W,2400","   56",",,W","   28",",,W",,,,,"   14",",,W",,,,,,,"   41","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,"   54",",,W","   67",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-19","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  198",",,W,2400","    0",",,W,2400","    0",",,W,2400","  106",",,W","   22",",,W",,,,,"   33",",,W",,,,,,,"   45","H,,S",,,,,"  140",",,W","  140",",,W",,,,,,,"   94",",,W","  125",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-20","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   64",",,W,2400","   15",",,W,2400","    0","T,,W,2400","  100",",,W"," -127",",,W",,,,,"   54",",,W",,,,,,,"   -3","H,,S",,,,,"  310",",,W","  310",",,W",,,,,,,"  130",",,W","  174",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-21","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0","T,,W,2400","   30",",,W,2400","  -71",",,W"," -155",",,W",,,,,"   16",",,W",,,,,,," -118","H,,S",,,,,"  320",",,W","  320",",,W",,,,,,,"   58",",,W","   85",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-22","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0","T,,W,2400","   72",",,W"," -116",",,W",,,,,"   22",",,W",,,,,,,"  -58","H,,S",,,,,"  170",",,W","  170",",,W",,,,,,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-23","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  165",",,W,2400","    0",",,W,2400","    0",",,W,2400","  178",",,W","   61",",,W",,,,,"   40",",,W",,,,,,,"  109","H,,S",,,,,"  180",",,W","  180",",,W",,,,,,,"   98",",,W","  130",",,W",,,"    1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-24","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  165",",,W,2400","   20",",,W,2400","    0",",,W,2400","  100",",,W","  -21",",,W",,,,,"   43",",,W",,,,,,,"   49","H,,S",,,,,"  290",",,W","  300",",,W",,,,,,,"   94",",,W","  139",",,W",,,"    1",",,W","    1",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-25","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0","T,,W,2400","   -5",",,W","  -71",",,W",,,,,"   35",",,W",,,,,,,"  -21","H,,S",,,,,"  260",",,W","  250",",,W",,,,,,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-26","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    5",",,W,2400","    0","T,,W,2400","   11",",,W","  -77",",,W",,,,,"   20",",,W",,,,,,,"  -40","H,,S",,,,,"  210",",,W","  220",",,W",,,,,,,"   63",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-27","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   61",",,W","  -21",",,W",,,,,"   43",",,W",,,,,,,"   23","H,,S",,,,,"  250",",,W","  250",",,W",,,,,,,"   94",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-28","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  117",",,W","  -49",",,W",,,,,"   30",",,W",,,,,,,"   22","H,,S",,,,,"  200",",,W","  210",",,W",,,,,,,"   76",",,W","   98",",,W",,,,,,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-29","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   33",",,W,2400","    3",",,W,2400","    0","T,,W,2400","   94",",,W","  -66",",,W",,,,,"   44",",,W",,,,,,,"   19","H,,S",,,,,"  230",",,W","  300",",,W",,,,,,,"   89",",,W","  165",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-30","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    3",",,W,2400","   15",",,W,2400","    0","T,,W,2400","  -38",",,W"," -149",",,W",,,,,"   55",",,W",,,,,,,"  -80","H,,S",,,,,"  290",",,W","  310",",,W",,,,,,,"  125",",,W","  188",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-01-31","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0","T,,W,2400","    0",",,W,2400","  -49",",,W"," -166",",,W",,,,,"   10",",,W",,,,,,," -123","H,,S",,,,,"  230",",,W","  230",",,W",,,,,,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-01","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   20",",,W,2400","   13",",,W,2400","    0","T,,W,2400","  -21",",,W","  -71",",,W",,,,,"    6",",,W",,,,,,,"  -52","H,,S",,,,,"   30",",,W","   20",",,W",,,,,,,"   31",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-02","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0","T,,W,2400","  122",",,W","  -21",",,W",,,,,"    1",",,W",,,,,,,"   13","H,,S",,,,,"  160",",,W","  150",",,W",,,,,,,"   22",",,W","   27",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-03","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  183",",,W","  -10",",,W",,,,,"    3",",,W",,,,,,,"   59","H,,S",,,,,"  260",",,W","  260",",,W",,,,,,,"   31",",,W","   40",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-04","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  206",",,W","  -16",",,W",,,,,"   17",",,W",,,,,,,"   81","H,,S",,,,,"  220",",,W","  220",",,W",,,,,,,"   58",",,W","   76",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-05","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   10",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","   89",",,W",,,,,"   12",",,W",,,,,,,"  144","H,,S",,,,,"  220",",,W","  210",",,W",,,,,,,"   45",",,W","   63",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-06","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   89",",,W,2400","    0",",,W,2400","    0",",,W,2400","  172",",,W","   89",",,W",,,,,"   16",",,W",,,,,,,"  127","H,,S",,,,,"  190",",,W","  180",",,W",,,,,,,"   76",",,W","  103",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-07","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   56",",,W,2400","    0",",,W,2400","    0",",,W,2400","  239",",,W","  128",",,W",,,,,"   41",",,W",,,,,,,"  167","H,,S",,,,,"  300",",,W","  280",",,W",,,,,,,"  112",",,W","  179",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-08","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   20",",,W,2400","    0",",,W,2400","    0",",,W,2400","  161",",,W","  -27",",,W",,,,,"   52",",,W",,,,,,,"   90","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"   98",",,W","  157",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-09","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","   11",",,W","  -77",",,W",,,,,"   18",",,W",,,,,,,"  -33","H,,S",,,,,"  320",",,W","  310",",,W",,,,,,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-10","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  104",",,W,2400","    0","T,,W,2400","    0",",,W,2400","   67",",,W","  -66",",,W",,,,,"    5",",,W",,,,,,,"  -16","H,,S",,,,,"  330",",,W","  320",",,W",,,,,,,"   36",",,W","   49",",,W",,,"    1",",,W",,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-11","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","   97",",,W,2400","    0",",,W,2400","    0",",,W,2400","   94",",,W","   11",",,W",,,,,"    7",",,W",,,,,,,"   41","H,,S",,,,,"   60",",,W","   70",",,W",,,,,,,"   36",",,W","   45",",,W",,,"    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-12","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","  122",",,W,2400","    0",",,W,2400","    0",",,W,2400","  144",",,W","   33",",,W",,,,,"   51",",,W",,,,,,,"  108","H,,S",,,,,"  270",",,W","  280",",,W",,,,,,,"  112",",,W","  192",",,W",,,"    1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-13","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0","T,,W,2400","    0",",,W,2400","   61",",,W","    0",",,W",,,,,"   65",",,W",,,,,,,"   37","H,,S",,,,,"  240",",,W","  250",",,W",,,,,,,"  139",",,W","  192",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-14","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0",",,W,2400","    0",",,W,2400","    0",",,W,2400","  156",",,W","  -27",",,W",,,,,"   24",",,W",,,,,,,"   40","H,,S",,,,,"  210",",,W","  190",",,W",,,,,,,"   89",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013866","2019-02-15","38.3794","-81.59","277.4","CHARLESTON YEAGER AIRPORT, WV US","    0","T,,W,2400","    0",",,W,2400","    0",",,W,2400","  150",",,W","   44",",,W",,,,,"   60",",,W",,,,,,,"  131","H,,S",,,,,"  250",",,W","  260",",,W",,,,,,,"  116",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
