"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DATN","DATN_ATTRIBUTES","DATX","DATX_ATTRIBUTES","MDTN","MDTN_ATTRIBUTES","MDTX","MDTX_ATTRIBUTES"
"ASN00097083","2018-07-22","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   10",",,a","  112",",,a","   27",",,a",,,,,,,,
"ASN00097083","2018-07-23","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","   88",",,a","   36",",,a",,,,,,,,
"ASN00097083","2018-07-24","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   54",",,a","   84",",,a","   55",",,a",,,,,,,,
"ASN00097083","2018-07-25","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  198",",,a","   68",",,a","   31",",,a",,,,,,,,
"ASN00097083","2018-07-26","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   58",",,a","   76",",,a","   44",",,a",,,,,,,,
"ASN00097083","2018-07-27","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  136",",,a","   79",",,a","   56",",,a",,,,,,,,
"ASN00097083","2018-07-28","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  106",",,a","  117",",,a","   51",",,a",,,,,,,,
"ASN00097083","2018-07-29","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   24",",,a","  128",",,a","   29",",,a",,,,,,,,
"ASN00097083","2018-07-30","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  378",",,a","   71",",,a","   29",",,a",,,,,,,,
"ASN00097083","2018-07-31","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  164",",,a","   80",",,a","   39",",,a",,,,,,,,
"ASN00097083","2018-08-01","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  206",",,a","   95",",,a","   31",",,a",,,,,,,,
"ASN00097083","2018-08-02","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   30",",,a","   92",",,a","   23",",,a",,,,,,,,
"ASN00097083","2018-08-03","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  128",",,a","   27",",,a",,,,,,,,
"ASN00097083","2018-08-04","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   44",",,a","  130",",,a","   56",",,a",,,,,,,,
"ASN00097083","2018-08-05","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   24",",,a","  129",",,a","   61",",,a",,,,,,,,
"ASN00097083","2018-08-06","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    6",",,a","   95",",,a","   63",",,a",,,,,,,,
"ASN00097083","2018-08-07","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  106",",,a","   89",",,a","   27",",,a",,,,,,,,
"ASN00097083","2018-08-08","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  194",",,a","   81",",,a","   35",",,a",,,,,,,,
"ASN00097083","2018-08-09","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   68",",,a","  109",",,a","   45",",,a",,,,,,,,
"ASN00097083","2018-08-10","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   10",",,a","  142",",,a","   66",",,a",,,,,,,,
"ASN00097083","2018-08-11","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  118",",,a","   84",",,a","   34",",,a",,,,,,,,
"ASN00097083","2018-08-12","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  104",",,a","   74",",,a","   13",",,a",,,,,,,,
"ASN00097083","2018-08-13","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  218",",,a","   90",",,a","   35",",,a",,,,,,,,
"ASN00097083","2018-08-14","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  228",",,a","  123",",,a","   62",",,a",,,,,,,,
"ASN00097083","2018-08-15","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  104",",,a","   79",",,a","   41",",,a",,,,,,,,
"ASN00097083","2018-08-16","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  318",",,a","   68",",,a","   32",",,a",,,,,,,,
"ASN00097083","2018-08-17","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   68",",,a","   85",",,a","   36",",,a",,,,,,,,
"ASN00097083","2018-08-18","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  372",",,a","   74",",,a","   22",",,a",,,,,,,,
"ASN00097083","2018-08-19","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  198",",,a","   51",",,a","   16",",,a",,,,,,,,
"ASN00097083","2018-08-20","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   24",",,a","   70",",,a","    1",",,a",,,,,,,,
"ASN00097083","2018-08-21","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  232",",,a","   70",",,a","   23",",,a",,,,,,,,
"ASN00097083","2018-08-22","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   74",",,a","  125",",,a","   30",",,a",,,,,,,,
"ASN00097083","2018-08-23","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  132",",,a","   20",",,a",,,,,,,,
"ASN00097083","2018-08-24","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  142",",,a","   47",",,a",,,,,,,,
"ASN00097083","2018-08-25","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  143",",,a","   50",",,a",,,,,,,,
"ASN00097083","2018-08-26","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","   90",",,a","   57",",,a",,,,,,,,
"ASN00097083","2018-08-27","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  196",",,a","   56",",,a","    3",",,a",,,,,,,,
"ASN00097083","2018-08-28","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  104",",,a","   90",",,a","   -6",",,a",,,,,,,,
"ASN00097083","2018-08-29","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  122",",,a","    3",",,a",,,,,,,,
"ASN00097083","2018-08-30","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  144",",,a","   -4",",,a",,,,,,,,
"ASN00097083","2018-08-31","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   34",",,a","   96",",,a","   16",",,a",,,,,,,,
"ASN00097083","2018-09-01","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  186",",,a","   65",",,a","   29",",,a",,,,,,,,
"ASN00097083","2018-09-02","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  114",",,a","   95",",,a","   16",",,a",,,,,,,,
"ASN00097083","2018-09-03","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   16",",,a","  112",",,a","   12",",,a",,,,,,,,
"ASN00097083","2018-09-04","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   32",",,a","  147",",,a","   23",",,a",,,,,,,,
"ASN00097083","2018-09-05","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  162",",,a","   31",",,a",,,,,,,,
"ASN00097083","2018-09-06","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  140",",,a","   74",",,a",,,,,,,,
"ASN00097083","2018-09-07","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  108",",,a","  118",",,a","   50",",,a",,,,,,,,
"ASN00097083","2018-09-08","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    4",",,a","  129",",,a","   43",",,a",,,,,,,,
"ASN00097083","2018-09-09","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   72",",,a","  116",",,a","   49",",,a",,,,,,,,
"ASN00097083","2018-09-10","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    8",",,a","  146",",,a","   60",",,a",,,,,,,,
"ASN00097083","2018-09-11","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    8",",,a","  212",",,a","   81",",,a",,,,,,,,
"ASN00097083","2018-09-12","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  118",",,a","   91",",,a","   47",",,a",,,,,,,,
"ASN00097083","2018-09-13","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   88",",,a","  134",",,a","   36",",,a",,,,,,,,
"ASN00097083","2018-09-14","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   42",",,a","  173",",,a","   85",",,a",,,,,,,,
"ASN00097083","2018-09-15","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   98",",,a","   76",",,a","   65",",,a",,,,,,,,
"ASN00097083","2018-09-16","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  270",",,a","   97",",,a","    4",",,a",,,,,,,,
"ASN00097083","2018-09-17","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   34",",,a","  123",",,a","   29",",,a",,,,,,,,
"ASN00097083","2018-09-18","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   10",",,a","  149",",,a","   67",",,a",,,,,,,,
"ASN00097083","2018-09-19","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  148",",,a","   93",",,a","   25",",,a",,,,,,,,
"ASN00097083","2018-09-20","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   32",",,a","  105",",,a","   23",",,a",,,,,,,,
"ASN00097083","2018-09-21","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   34",",,a","  125",",,a","   71",",,a",,,,,,,,
"ASN00097083","2018-09-22","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","   97",",,a","   71",",,a",,,,,,,,
"ASN00097083","2018-09-23","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   96",",,a","   83",",,a","   26",",,a",,,,,,,,
"ASN00097083","2018-09-24","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","   93",",,a","   14",",,a",,,,,,,,
"ASN00097083","2018-09-25","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   28",",,a","   97",",,a","   27",",,a",,,,,,,,
"ASN00097083","2018-09-26","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  167",",,a","    6",",,a",,,,,,,,
"ASN00097083","2018-09-27","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  215",",,a","   29",",,a",,,,,,,,
"ASN00097083","2018-09-28","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   62",",,a","  103",",,a","   36",",,a",,,,,,,,
"ASN00097083","2018-09-29","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   52",",,a","   88",",,a","    5",",,a",,,,,,,,
"ASN00097083","2018-09-30","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   22",",,a","  129",",,a","   52",",,a",,,,,,,,
"ASN00097083","2018-10-01","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  124",",,a","   56",",,a",,,,,,,,
"ASN00097083","2018-10-02","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  207",",,a","   72",",,a",,,,,,,,
"ASN00097083","2018-10-03","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   94",",,a","   93",",,a","   76",",,a",,,,,,,,
"ASN00097083","2018-10-04","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    8",",,a","  137",",,a","   26",",,a",,,,,,,,
"ASN00097083","2018-10-05","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  179",",,a","   29",",,a",,,,,,,,
"ASN00097083","2018-10-06","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  196",",,a","   53",",,a",,,,,,,,
"ASN00097083","2018-10-07","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  226",",,a","   67",",,a",,,,,,,,
"ASN00097083","2018-10-08","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  193",",,a","   85",",,a",,,,,,,,
"ASN00097083","2018-10-09","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   42",",,a","   93",",,a","   85",",,a",,,,,,,,
"ASN00097083","2018-10-10","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   44",",,a","  171",",,a","   14",",,a",,,,,,,,
"ASN00097083","2018-10-11","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  158",",,a","   14",",,a",,,,,,,,
"ASN00097083","2018-10-12","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  196",",,a","   45",",,a",,,,,,,,
"ASN00097083","2018-10-13","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  245",",,a","   62",",,a",,,,,,,,
"ASN00097083","2018-10-14","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  258",",,a","   79",",,a",,,,,,,,
"ASN00097083","2018-10-15","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  281",",,a","  125",",,a",,,,,,,,
"ASN00097083","2018-10-16","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    6",",,a","  260",",,a","  126",",,a",,,,,,,,
"ASN00097083","2018-10-17","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   16",",,a","  180",",,a","  131",",,a",,,,,,,,
"ASN00097083","2018-10-18","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  106",",,a","  207",",,a","  107",",,a",,,,,,,,
"ASN00097083","2018-10-19","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  122",",,a","  206",",,a","  108",",,a",,,,,,,,
"ASN00097083","2018-10-20","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    4",",,a","  131",",,a","   81",",,a",,,,,,,,
"ASN00097083","2018-10-21","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  182",",,a","   47",",,a",,,,,,,,
"ASN00097083","2018-10-22","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  248",",,a","   76",",,a",,,,,,,,
"ASN00097083","2018-10-23","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  146",",,a","   81",",,a",,,,,,,,
"ASN00097083","2018-10-24","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   34",",,a","  163",",,a","   29",",,a",,,,,,,,
"ASN00097083","2018-10-25","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  130",",,a","   37",",,a",,,,,,,,
"ASN00097083","2018-10-26","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   28",",,a","  145",",,a","   41",",,a",,,,,,,,
"ASN00097083","2018-10-27","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   48",",,a","   89",",,a","   63",",,a",,,,,,,,
"ASN00097083","2018-10-28","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   68",",,a","  136",",,a","   20",",,a",,,,,,,,
"ASN00097083","2018-10-29","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   22",",,a","  210",",,a","   45",",,a",,,,,,,,
"ASN00097083","2018-10-30","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  150",",,a","   73",",,a",,,,,,,,
"ASN00097083","2018-10-31","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   90",",,a","  162",",,a","   43",",,a",,,,,,,,
"ASN00097083","2018-11-01","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  238",",,a","   30",",,a",,,,,,,,
"ASN00097083","2018-11-02","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   92",",,a","  179",",,a","   90",",,a",,,,,,,,
"ASN00097083","2018-11-03","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  142",",,a","   92",",,a","   27",",,a",,,,,,,,
"ASN00097083","2018-11-04","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   26",",,a","  128",",,a","   42",",,a",,,,,,,,
"ASN00097083","2018-11-05","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   16",",,a","  136",",,a","   86",",,a",,,,,,,,
"ASN00097083","2018-11-06","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   50",",,a","  159",",,a","   93",",,a",,,,,,,,
"ASN00097083","2018-11-07","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   62",",,a","   99",",,a","   38",",,a",,,,,,,,
"ASN00097083","2018-11-08","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  110",",,a","  103",",,a","   30",",,a",,,,,,,,
"ASN00097083","2018-11-09","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   56",",,a","  130",",,a","   46",",,a",,,,,,,,
"ASN00097083","2018-11-10","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   24",",,a","  151",",,a","   74",",,a",,,,,,,,
"ASN00097083","2018-11-11","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    4",",,a","  203",",,a","   68",",,a",,,,,,,,
"ASN00097083","2018-11-12","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    4",",,a","  227",",,a","   64",",,a",,,,,,,,
"ASN00097083","2018-11-13","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  266",",,a","  114",",,a",,,,,,,,
"ASN00097083","2018-11-14","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  158",",,a","   92",",,a",,,,,,,,
"ASN00097083","2018-11-15","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   50",",,a","  143",",,a","   54",",,a",,,,,,,,
"ASN00097083","2018-11-16","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  152",",,a","   51",",,a",,,,,,,,
"ASN00097083","2018-11-17","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a",,,"   45",",,a",,,,,,,,
"ASN00097083","2018-11-18","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS",,,"  260",",,a","   50",",,a",,,,,,,,
"ASN00097083","2018-11-19","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  292",",,a","   83",",,a",,,,,,,,
"ASN00097083","2018-11-20","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  199",",,a","  129",",,a",,,,,,,,
"ASN00097083","2018-11-21","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  288",",,a","  142",",,a","  101",",,a",,,,,,,,
"ASN00097083","2018-11-22","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    6",",,a","  122",",,a","   64",",,a",,,,,,,,
"ASN00097083","2018-11-23","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    8",",,a","  165",",,a","   91",",,a",,,,,,,,
"ASN00097083","2018-11-24","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   12",",,a","  152",",,a","   86",",,a",,,,,,,,
"ASN00097083","2018-11-25","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    6",",,a","  186",",,a","   78",",,a",,,,,,,,
"ASN00097083","2018-11-26","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  222",",,a","   81",",,a",,,,,,,,
"ASN00097083","2018-11-27","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   26",",,a","  203",",,a","  104",",,a",,,,,,,,
"ASN00097083","2018-11-28","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  100",",,a","  237",",,a","   99",",,a",,,,,,,,
"ASN00097083","2018-11-29","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  231",",,a","   98",",,a",,,,,,,,
"ASN00097083","2018-11-30","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  219",",,a","   99",",,a",,,,,,,,
"ASN00097083","2018-12-01","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","   14",",,a","  230",",,a","   54",",,a",,,,,,,,
"ASN00097083","2018-12-02","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  234",",,a","  128",",,a","   55",",,a",,,,,,,,
"ASN00097083","2018-12-03","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  142",",,a","  109",",,a","   60",",,a",,,,,,,,
"ASN00097083","2018-12-04","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","  190",",,a","  131",",,a","   43",",,a",,,,,,,,
"ASN00097083","2018-12-05","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  268",",,a","   77",",,a",,,,,,,,
"ASN00097083","2018-12-06","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    2",",,a","  319",",,a","  101",",,a",,,,,,,,
"ASN00097083","2018-12-07","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  272",",,a","  151",",,a",,,,,,,,
"ASN00097083","2018-12-08","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  171",",,a","  149",",,a",,,,,,,,
"ASN00097083","2018-12-09","-43.0425","146.2722","408.0","SCOTTS PEAK DAM, AS","    0",",,a","  259",",,a","   64",",,a",,,,,,,,
