"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES"
"USC00091463","2018-01-11","30.8696","-84.2174","61.3","CAIRO, GA US","    8",",,7,0700",,,,,"  211",",,7","  122",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-12","30.8696","-84.2174","61.3","CAIRO, GA US","  117",",,7,0700",,,,,"  228",",,7","  161",",,7",,,,,"  172",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-13","30.8696","-84.2174","61.3","CAIRO, GA US","  140",",,7,0700",,,,,"  189",",,7","  -11",",,7",,,,,"    0",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-14","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"   61",",,7","  -33",",,7",,,,,"   -6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-15","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"   89",",,7","  -28",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-16","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  122",",,7","  -17",",,7",,,,,"   22",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-17","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  161",",,7","    6",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-18","30.8696","-84.2174","61.3","CAIRO, GA US","   38",",,7,0700",,,,,"   33",",,7","  -61",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-19","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"   78",",,7","  -22",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-20","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  139",",,7","  -22",",,7",,,,,"  -11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-21","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  139",",,7","  -11",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-22","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  200",",,7","  -11",",,7",,,,,"  128",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-23","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  217",",,7","  128",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-24","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  194",",,7","   17",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-25","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  122",",,7","   17",",,7",,,,,"   44",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-26","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  161",",,7","    0",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-27","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  189",",,7","   56",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-28","30.8696","-84.2174","61.3","CAIRO, GA US","  119",",,7,0700",,,,,"  217",",,7","   56",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-29","30.8696","-84.2174","61.3","CAIRO, GA US","  142",",,7,0700",,,,,"  178",",,7","  133",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-30","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  161",",,7","   33",",,7",,,,,"   39",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-01-31","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  117",",,7","  -17",",,7",,,,,"    6",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-01","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  189",",,7","    6",",,7",,,,,"   11",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-02","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  200",",,7","   11",",,7",,,,,"  139",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-03","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  144",",,7","   11",",,7",,,,,"   17",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-04","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  161",",,7","   17",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-05","30.8696","-84.2174","61.3","CAIRO, GA US","  422",",,7,0700",,,,,"  206",",,7","   44",",,7",,,,,"   56",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-06","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  189",",,7","   50",",,7",,,,,"   78",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-07","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  239",",,7","   78",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-08","30.8696","-84.2174","61.3","CAIRO, GA US","  201",",,7,0700",,,,,"  222",",,7","   89",",,7",,,,,"   89",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-09","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  189",",,7","   89",",,7",,,,,"  111",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-10","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  178",",,7","  111",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-11","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  217",",,7","  133",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-12","30.8696","-84.2174","61.3","CAIRO, GA US","  726",",,7,0700",,,,,"  206",",,7","  161",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-13","30.8696","-84.2174","61.3","CAIRO, GA US","   30",",,7,0700",,,,,"  183",",,7","  144",",,7",,,,,"  156",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-15","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  206",",,7","  122",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-16","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  244",",,7","  156",",,7",,,,,"  167",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-17","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  278",",,7","  133",",,7",,,,,"  161",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-18","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  261",",,7","  150",",,7",,,,,"  178",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-19","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  272",",,7","  156",",,7",,,,,"  183",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-20","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  261",",,7","  150",",,7",,,,,"  194",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-21","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  272",",,7","  172",",,7",,,,,"  211",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-22","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  278",",,7","  150",",,7",,,,,"  200",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-24","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  272",",,7","  128",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-25","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  278",",,7","  133",",,7",,,,,"  206",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-26","30.8696","-84.2174","61.3","CAIRO, GA US","   25",",,7,0700",,,,,"  217",",,7","  144",",,7",,,,,"  189",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-27","30.8696","-84.2174","61.3","CAIRO, GA US","  175",",,7,0700",,,,,"  217",",,7","  117",",,7",,,,,"  150",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-02-28","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  200",",,7","  128",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-03-01","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  256",",,7","  133",",,7",,,,,"  222",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-03-02","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  283",",,7","  122",",,7",,,,,"  133",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-03-03","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  206",",,7","   56",",,7",,,,,"   72",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-03-04","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  200",",,7","   28",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-03-05","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  194",",,7","   50",",,7",,,,,"   94",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-03-06","30.8696","-84.2174","61.3","CAIRO, GA US","    0",",,7,0700",,,,,"  211",",,7","   83",",,7",,,,,"  122",",,7,0700",,,,,,,,,,,,,,,,,,
"USC00091463","2018-03-07","30.8696","-84.2174","61.3","CAIRO, GA US","  178",",,7,0700",,,,,"  194",",,7","   67",",,7",,,,,"   83",",,7,0700",,,,,,,,,,,,,,,,,,
