"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES"
"USW00094052","2018-07-06","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0","T,,W","    0",",,W","    0",",,W","  311",",,W","  211",",,W","   83",",,W",,,,,,,,,"  160",",,W","  150",",,W","  125",",,W","  170",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-07","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  372",",,W","  222",",,W","   69",",,W",,,,,,,,,"  170",",,W","  170",",,W","  107",",,W","  157",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-08","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0","T,,W","    0",",,W","    0",",,W","  339",",,W","  222",",,W","   37",",,W",,,,,,,,,"  150",",,W","  280",",,W","   94",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-09","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  328",",,W","  172",",,W","   47",",,W",,,,,,,,,"  150",",,W","  130",",,W","   98",",,W","  130",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-10","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  367",",,W","  228",",,W","   75",",,W",,,,,,,,,"  120",",,W","  100",",,W","  125",",,W","  183",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-11","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0","T,,W","    0",",,W","    0",",,W","  333",",,W","  206",",,W","   43",",,W",,,,,,,,,"  360",",,W","  330",",,W","   81",",,W","  134",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-12","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","   13",",,W","    0",",,W","    0",",,W","  267",",,W","  189",",,W","   22",",,W",,,,,,,,,"  280",",,W","  330",",,W","   58",",,W","   76",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094052","2018-07-13","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  156",",,W","   21",",,W",,,,,,,,,"  150",",,W","  140",",,W","   54",",,W","   67",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00094052","2018-07-14","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  344",",,W","  194",",,W","   62",",,W",,,,,,,,,"  160",",,W","  150",",,W","  107",",,W","  148",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-15","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  278",",,W","  167",",,W","   43",",,W",,,,,,,,,"  340",",,W","  330",",,W","  103",",,W","  143",",,W",,,,,"    1",",,W",,,,,,,,
"USW00094052","2018-07-16","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  317",",,W","  128",",,W","   23",",,W",,,,,,,,,"  120",",,W","  190",",,W","   63",",,W","  116",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-17","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  322",",,W","  167",",,W","   45",",,W",,,,,,,,,"  150",",,W","  140",",,W","   72",",,W","   98",",,W",,,,,,,,,,,,,,
"USW00094052","2018-07-18","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","   43",",,W","    0",",,W","    0",",,W","  239",",,W","  194",",,W","   41",",,W",,,,,,,,,"  140",",,W","  160",",,W","   76",",,W","  107",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00094052","2018-07-19","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","   91",",,W","    0",",,W","    0",",,W","  317",",,W","  172",",,W","   34",",,W",,,,,,,,,"   90",",,W","  330",",,W","  130",",,W","  174",",,W","    1",",,W",,,"    1",",,W",,,,,"    1",",,W",,
"USW00094052","2018-07-20","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","    0",",,W","    0",",,W","    0",",,W","  283",",,W","  150",",,W","   38",",,W",,,,,,,,,"   10",",,W","  360",",,W","   81",",,W","  116",",,W","    1",",,W",,,,,,,,,,,,
"USW00094052","2018-07-21","45.54639","-100.40778","522.7","MOBRIDGE MUNICIPAL AIRPORT, SD US","   23",",,W","    0",",,W","    0",",,W","  289",",,W","  156",",,W","   47",",,W",,,,,,,,,"  110",",,W","  110",",,W","   81",",,W","  116",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
