"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"CA007057567","2017-05-26","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   51",",,C","    0",",,C","    0",",,C","  128",",,C","   93",",,C",,,"  111",",,C"
"CA007057567","2017-05-27","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  206",",,C","   62",",,C",,,"  134",",,C"
"CA007057567","2017-05-28","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    3",",,C","    0",",,C",,,"  134",",,C","   70",",,C",,,"  102",",,C"
"CA007057567","2017-05-29","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   10",",,C","    0",",,C",,,"  169",",,C","   72",",,C",,,"  121",",,C"
"CA007057567","2017-05-30","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   16",",,C","    0",",,C","    0",",,C","  162",",,C","  109",",,C",,,"  136",",,C"
"CA007057567","2017-05-31","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","  155",",,C","    0",",,C","    0",",,C","  209",",,C","  117",",,C",,,"  163",",,C"
"CA007057567","2017-06-01","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   12",",,C","    0",",,C","    0",",,C","  193",",,C","  101",",,C",,,"  147",",,C"
"CA007057567","2017-06-02","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    2",",,C","    0",",,C","    0",",,C","  170",",,C","   74",",,C",,,"  122",",,C"
"CA007057567","2017-06-03","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    6",",,C","    0",",,C","    0",",,C","  179",",,C","   48",",,C",,,"  114",",,C"
"CA007057567","2017-06-04","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    2",",,C","    0",",,C","    0",",,C","  195",",,C","  106",",,C",,,"  151",",,C"
"CA007057567","2017-06-05","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    6",",,C","    0",",,C","    0",",,C","  158",",,C","  100",",,C",,,"  129",",,C"
"CA007057567","2017-06-06","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  199",",,C","   88",",,C",,,"  144",",,C"
"CA007057567","2017-06-07","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  286",",,C","   60",",,C",,,"  173",",,C"
"CA007057567","2017-06-08","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  300",",,C","  122",",,C",,,"  211",",,C"
"CA007057567","2017-06-09","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   20",",,C","    0",",,C","    0",",,C","  266",",,C","  155",",,C",,,"  211",",,C"
"CA007057567","2017-06-10","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    2",",,C","    0",",,C","    0",",,C","  255",",,C","   55",",,C",,,"  155",",,C"
"CA007057567","2017-06-11","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  326",",,C","  151",",,C",,,"  239",",,C"
"CA007057567","2017-06-12","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   28",",,C","    0",",,C","    0",",,C","  260",",,C","  148",",,C",,,"  204",",,C"
"CA007057567","2017-06-13","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  258",",,C","  172",",,C",,,"  215",",,C"
"CA007057567","2017-06-14","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  195",",,C","   77",",,C",,,"  136",",,C"
"CA007057567","2017-06-15","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   64",",,C","    0",",,C","    0",",,C","  201",",,C","   39",",,C",,,"  120",",,C"
"CA007057567","2017-06-16","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","  152",",,C","    0",",,C","    0",",,C","  163",",,C","  116",",,C",,,"  140",",,C"
"CA007057567","2017-06-17","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0","T,,C","    0",",,C","    0",",,C","  241",",,C","  137",",,C",,,"  189",",,C"
"CA007057567","2017-06-18","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   92",",,C","    0",",,C","    0",",,C","  315",",,C","  144",",,C",,,"  230",",,C"
"CA007057567","2017-06-19","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   18",",,C","    0",",,C","    0",",,C","  267",",,C","  201",",,C",,,"  234",",,C"
"CA007057567","2017-06-20","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","  144",",,C","    0",",,C","    0",",,C","  231",",,C","  155",",,C",,,"  193",",,C"
"CA007057567","2017-06-21","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   80",",,C","    0",",,C","    0",",,C","  207",",,C","  140",",,C",,,"  174",",,C"
"CA007057567","2017-06-22","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    8",",,C","    0",",,C","    0",",,C","  235",",,C","  104",",,C",,,"  170",",,C"
"CA007057567","2017-06-23","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   71",",,C","    0",",,C","    0",",,C","  199",",,C","  130",",,C",,,"  165",",,C"
"CA007057567","2017-06-24","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    5",",,C","    0",",,C","    0",",,C","  254",",,C","  164",",,C",,,"  209",",,C"
"CA007057567","2017-06-25","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    5",",,C","    0",",,C","    0",",,C","  238",",,C","  116",",,C",,,"  177",",,C"
"CA007057567","2017-06-26","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  214",",,C","  119",",,C",,,"  167",",,C"
"CA007057567","2017-06-27","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   58",",,C","    0",",,C","    0",",,C","  205",",,C","   73",",,C",,,"  139",",,C"
"CA007057567","2017-06-28","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   35",",,C","    0",",,C","    0",",,C","  204",",,C","  101",",,C",,,"  153",",,C"
"CA007057567","2017-06-29","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    2",",,C","    0",",,C","    0",",,C","  244",",,C","  122",",,C",,,"  183",",,C"
"CA007057567","2017-06-30","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   21",",,C","    0",",,C","    0",",,C","  230",",,C","  107",",,C",,,"  169",",,C"
"CA007057567","2017-07-01","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   14",",,C","    0",",,C","    0",",,C","  210",",,C","  129",",,C",,,"  170",",,C"
"CA007057567","2017-07-02","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","  176",",,C","    0",",,C","    0",",,C","  241",",,C","  156",",,C",,,"  199",",,C"
"CA007057567","2017-07-03","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   20",",,C","    0",",,C","    0",",,C","  217",",,C","  153",",,C",,,"  185",",,C"
"CA007057567","2017-07-04","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    2",",,C","    0",",,C","    0",",,C","  242",",,C","  146",",,C",,,"  194",",,C"
"CA007057567","2017-07-05","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    0",",,C","    0",",,C","    0",",,C","  272",",,C","  104",",,C",,,"  188",",,C"
"CA007057567","2017-07-06","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","   46",",,C","    0",",,C","    0",",,C","  284",",,C","  125",",,C",,,"  205",",,C"
"CA007057567","2017-07-07","46.8667","-70.8833","69.0","SAINT MICHEL, QC CA","    8",",,C","    0",",,C","    0",",,C","  250",",,C","  183",",,C",,,"  217",",,C"
