"USC00502339","2018-02-27","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0","T,,7,0800","    0","T,,7,","  406",",,7,","  -78",",,7"," -178",",,7",,,,,,,,," -178",",,7,0800",,,,,,,,
"USC00502339","2018-02-28","64.1172","-145.7511","322.8","DELTA 6 N, AK US","   10",",,7,0800","   10",",,7,","  406",",,7,"," -117",",,7"," -206",",,7",,,,,,,,," -200",",,7,0800",,,,,,,,
"USC00502339","2018-03-01","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    5",",,7,0800","    5",",,7,","  406",",,7,"," -150",",,7"," -383",",,7",,,,,,,,," -383",",,7,0800",,,,,,,,
"USC00502339","2018-03-02","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  381",",,7,"," -139",",,7"," -383",",,7",,,,,,,,," -167",",,7,0800",,,,,,,,
"USC00502339","2018-03-03","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0","T,,7,0800","    0","T,,7,","  381",",,7,"," -106",",,7"," -172",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,
"USC00502339","2018-03-04","64.1172","-145.7511","322.8","DELTA 6 N, AK US","   46",",,7,0800","   74",",,7,","  457",",,7,"," -100",",,7"," -133",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,
"USC00502339","2018-03-05","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  457",",,7,","  -83",",,7"," -278",",,7",,,,,,,,," -256",",,7,0800",,,,,,,,
"USC00502339","2018-03-06","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    3",",,7,0800","   13",",,7,","  457",",,7,","  -89",",,7"," -256",",,7",,,,,,,,," -206",",,7,0800",,,,,,,,
"USC00502339","2018-03-07","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  457",",,7,","  -61",",,7"," -206",",,7",,,,,,,,," -161",",,7,0800",,,,,,,,
"USC00502339","2018-03-08","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  457",",,7,","  -50",",,7"," -194",",,7",,,,,,,,," -139",",,7,0800",,,,,,,,
"USC00502339","2018-03-09","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  432",",,7,","  -50",",,7"," -139",",,7",,,,,,,,,"  -67",",,7,0800",,,,,,,,
"USC00502339","2018-03-10","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  432",",,7,","    6",",,7","  -72",",,7",,,,,,,,,"  -33",",,7,0800",,,,,,,,
"USC00502339","2018-03-11","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  432",",,7,","    6",",,7"," -161",",,7",,,,,,,,," -161",",,7,0800",,,,,,,,
"USC00502339","2018-03-12","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  406",",,7,","  -17",",,7"," -161",",,7",,,,,,,,," -122",",,7,0800",,,,,,,,
"USC00502339","2018-03-13","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  406",",,7,","   28",",,7"," -133",",,7",,,,,,,,,"  -83",",,7,0800",,,,,,,,
"USC00502339","2018-03-14","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  381",",,7,","   33",",,7","  -83",",,7",,,,,,,,,"  -39",",,7,0800",,,,,,,,
"USC00502339","2018-03-15","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    5",",,7,0800","   10",",,7,","  381",",,7,","   -6",",,7","  -78",",,7",,,,,,,,,"  -61",",,7,0800",,,,,,,,
"USC00502339","2018-03-16","64.1172","-145.7511","322.8","DELTA 6 N, AK US","    0",",,7,0800","    0",",,7,","  381",",,7,","  -17",",,7"," -139",",,7",,,,,,,,," -128",",,7,0800",,,,,,,,
