"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00246672","2018-06-11","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  194",",,7","   50",",,7",,,,,,,,,,,,,,,,,,,,,,
"USC00246672","2018-06-12","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0",",,7,1600","    0",",,7,1600","    0",",,7,1600","  211",",,7","   72",",,7",,,,,,,,,"  194",",,7,1600",,,,,,,,,,,,
"USC00246672","2018-06-13","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  267",",,7","  100",",,7",,,,,,,,,"  261",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-14","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","   30",",,7,1500","    0",",,7,1500","    0",",,7,1500","  267",",,7","  122",",,7",,,,,,,,,"  122",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-15","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    3",",,7,1500","    0",",,7,1500","    0",",,7,1500","  194",",,7","   50",",,7",,,,,,,,,"  189",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-16","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  200",",,7","   83",",,7",,,,,,,,,"  167",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-17","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  211",",,7","   83",",,7",,,,,,,,,"  206",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-18","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  222",",,7","  128",",,7",,,,,,,,,"  206",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-19","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0",",,7,1500","    0",",,7,1500","    0",",,7,1500","  222",",,7","  117",",,7",,,,,,,,,"  222",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-20","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","    0","T,,7,1500","    0",",,7,1500","    0",",,7,1500","  272",",,7","  106",",,7",,,,,,,,,"  272",",,7,1500",,,,,,,,,,,,
"USC00246672","2018-06-21","48.9977","-107.833","862.6","PORT OF MORGAN, MT US","   33",",,7,1500","    0",",,7,1500","    0",",,7,1500","  278",",,7","  117",",,7",,,,,,,,,"  256",",,7,1500",,,,,,,,,,,,
