"USC00443229","2018-06-12","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","   28",",,7,0600","    0",",,7,0600","    0",",,7,0600","  172",",,7","  144",",,7",,,,,"  150",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-13","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  233",",,7","  150",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-14","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  178",",,7",,,,,"  211",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-15","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  150",",,7",,,,,"  156",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-16","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  283",",,7","  128",",,7",,,,,"  144",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-17","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  133",",,7",,,,,"  200",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-18","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  294",",,7","  194",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-19","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  339",",,7","  189",",,7",,,,,"  267",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-20","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","  140",",,7,0600","    0",",,7,0600","    0",",,7,0600","  328",",,7","  211",",,7",,,,,"  217",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-21","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","  490",",,7,0600","    0",",,7,0600","    0",",,7,0600",,,"  200",",,7",,,,,"  206",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-22","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","  234",",,7,0600","    0",",,7,0600","    0",",,7,0600","  261",",,7","  194",",,7",,,,,"  194",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-23","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","  290",",,7,0600","    0",",,7,0600","    0",",,7,0600","  200",",,7","  156",",,7",,,,,"  172",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-24","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","  231",",,7,0600","    0",",,7,0600","    0",",,7,0600","  256",",,7","  167",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-25","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  289",",,7","  178",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-26","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  267",",,7","  167",",,7",,,,,"  178",",,7,0600",,,,,,,,,,,,,,
"USC00443229","2018-06-27","38.9038","-78.1821","283.5","FRONT ROYAL, VA US","    0",",,7,0600","    0",",,7,0600","    0",",,7,0600","  250",",,7","  167",",,7",,,,,"  189",",,7,0600",,,,,,,,,,,,,,
