"USC00412084","2018-04-11","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  333",",,7","  111",",,7",,,,,"  206",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-12","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  367",",,7","  133",",,7",,,,,"  239",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-13","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  267",",,7","  100",",,7",,,,,"  100",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-14","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  194",",,7","   17",",,7",,,,,"  117",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-15","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  256",",,7","   50",",,7",,,,,"  156",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-16","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  322",",,7","   89",",,7",,,,,"  211",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-17","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  356",",,7","  117",",,7",,,,,"  233",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-18","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  239",",,7","  139",",,7",,,,,"  144",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-19","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  256",",,7","  106",",,7",,,,,"  167",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-20","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  233",",,7","  128",",,7",,,,,"  167",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-21","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  256",",,7","   89",",,7",,,,,"  122",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-22","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  239",",,7","   67",",,7",,,,,"  161",",,7,",,,,,,,,,,,,
"USC00412084","2018-04-23","31.67278","-102.41333","892.1","CRANE 10 N, TX US","    0",",,7,","    0",",,7","    0",",,7","  294",",,7","   89",",,7",,,,,"  206",",,7,",,,,,,,,,,,,
